Bits_Input,InputPower,Bits_Output,OutputPower
124.84375,9.99E-05,124.84375,0.000286002
124.859375,9.99E-05,124.859375,0.000306224
124.875,9.99E-05,124.875,0.000351106
124.890625,9.99E-05,124.890625,0.000398866
124.90625,9.99E-05,124.90625,0.000443298
124.921875,9.99E-05,124.921875,0.000478287
124.9375,9.99E-05,124.9375,0.000566166
124.953125,9.99E-05,124.953125,0.000681986
124.96875,9.99E-05,124.96875,0.000803232
124.984375,9.99E-05,124.984375,0.000862834
125,9.99E-05,125,0.000862325
125.015625,9.99E-05,125.015625,0.000835287
125.03125,9.99E-05,125.03125,0.000753346
125.046875,9.99E-05,125.046875,0.000693122
125.0625,9.99E-05,125.0625,0.000716385
125.078125,9.99E-05,125.078125,0.000801269
125.09375,9.99E-05,125.09375,0.000912811
125.109375,9.99E-05,125.109375,0.001041447
125.125,9.99E-05,125.125,0.001100462
125.140625,9.99E-05,125.140625,0.001132013
125.15625,9.99E-05,125.15625,0.001197098
125.171875,9.99E-05,125.171875,0.001267936
125.1875,9.99E-05,125.1875,0.00137372
125.203125,9.99E-05,125.203125,0.001498987
125.21875,9.99E-05,125.21875,0.00165822
125.234375,9.99E-05,125.234375,0.001883522
125.25,9.99E-05,125.25,0.002081227
125.265625,9.99E-05,125.265625,0.002217613
125.28125,9.99E-05,125.28125,0.002263017
125.296875,9.99E-05,125.296875,0.002237121
125.3125,9.99E-05,125.3125,0.002226195
125.328125,9.99E-05,125.328125,0.002216968
125.34375,9.99E-05,125.34375,0.002173741
125.359375,9.99E-05,125.359375,0.001970269
125.375,9.99E-05,125.375,0.001704276
125.390625,9.99E-05,125.390625,0.001470181
125.40625,9.99E-05,125.40625,0.001284315
125.421875,9.99E-05,125.421875,0.001142014
125.4375,9.99E-05,125.4375,0.00097616
125.453125,9.99E-05,125.453125,0.000821079
125.46875,9.99E-05,125.46875,0.000750726
125.484375,9.99E-05,125.484375,0.000755539
125.5,9.99E-05,125.5,0.000746048
125.515625,9.99E-05,125.515625,0.000658583
125.53125,9.99E-05,125.53125,0.000604964
125.546875,9.99E-05,125.546875,0.000612294
125.5625,9.99E-05,125.5625,0.000637992
125.578125,9.99E-05,125.578125,0.000657082
125.59375,9.99E-05,125.59375,0.00065999
125.609375,9.99E-05,125.609375,0.00068133
125.625,9.99E-05,125.625,0.000756927
125.640625,9.99E-05,125.640625,0.000827871
125.65625,9.99E-05,125.65625,0.000886042
125.671875,9.99E-05,125.671875,0.000941125
125.6875,9.99E-05,125.6875,0.000990437
125.703125,9.99E-05,125.703125,0.001084648
125.71875,9.99E-05,125.71875,0.001243192
125.734375,9.99E-05,125.734375,0.001407157
125.75,9.99E-05,125.75,0.001521911
125.765625,9.99E-05,125.765625,0.001647621
125.78125,9.99E-05,125.78125,0.001766427
125.796875,9.99E-05,125.796875,0.001831352
125.8125,9.99E-05,125.8125,0.001800093
125.828125,9.99E-05,125.828125,0.00172979
125.84375,9.99E-05,125.84375,0.001609914
125.859375,9.99E-05,125.859375,0.001503731
125.875,9.99E-05,125.875,0.001446101
125.890625,9.99E-05,125.890625,0.001403264
125.90625,9.99E-05,125.90625,0.001324315
125.921875,9.99E-05,125.921875,0.001202491
125.9375,9.99E-05,125.9375,0.001099305
125.953125,9.99E-05,125.953125,0.001032067
125.96875,9.99E-05,125.96875,0.001006107
125.984375,9.99E-05,125.984375,0.001005957
126,9.99E-05,126,0.001038861
126.015625,9.99E-05,126.015625,0.001042533
126.03125,9.99E-05,126.03125,0.001006726
126.046875,9.99E-05,126.046875,0.000940938
126.0625,9.99E-05,126.0625,0.00087402
126.078125,9.99E-05,126.078125,0.000815077
126.09375,9.99E-05,126.09375,0.000791661
126.109375,9.99E-05,126.109375,0.000799746
126.125,9.99E-05,126.125,0.000800193
126.140625,9.99E-05,126.140625,0.000769727
126.15625,9.99E-05,126.15625,0.00078896
126.171875,9.99E-05,126.171875,0.000849788
126.1875,9.99E-05,126.1875,0.000902858
126.203125,9.99E-05,126.203125,0.00097047
126.21875,9.99E-05,126.21875,0.001025943
126.234375,9.99E-05,126.234375,0.001122553
126.25,9.99E-05,126.25,0.001218412
126.265625,9.99E-05,126.265625,0.001303546
126.28125,9.99E-05,126.28125,0.001363089
126.296875,9.99E-05,126.296875,0.001460513
126.3125,9.99E-05,126.3125,0.001586773
126.328125,9.99E-05,126.328125,0.001659319
126.34375,9.99E-05,126.34375,0.001617612
126.359375,9.99E-05,126.359375,0.001496424
126.375,9.99E-05,126.375,0.001322343
126.390625,9.99E-05,126.390625,0.001053451
126.40625,9.99E-05,126.40625,0.000814297
126.421875,9.99E-05,126.421875,0.000700442
126.4375,9.99E-05,126.4375,0.000671957
126.453125,9.99E-05,126.453125,0.000662401
126.46875,9.99E-05,126.46875,0.000678706
126.484375,9.99E-05,126.484375,0.00067284
126.5,9.99E-05,126.5,0.000636874
126.515625,9.99E-05,126.515625,0.000620399
126.53125,9.99E-05,126.53125,0.000633534
126.546875,9.99E-05,126.546875,0.00062975
126.5625,9.99E-05,126.5625,0.000612189
126.578125,9.99E-05,126.578125,0.000590127
126.59375,9.99E-05,126.59375,0.000579222
126.609375,9.99E-05,126.609375,0.000553986
126.625,9.99E-05,126.625,0.000584281
126.640625,9.99E-05,126.640625,0.000634416
126.65625,9.99E-05,126.65625,0.000700749
126.671875,9.99E-05,126.671875,0.000774208
126.6875,9.99E-05,126.6875,0.000839248
126.703125,9.99E-05,126.703125,0.000958877
126.71875,9.99E-05,126.71875,0.001152324
126.734375,9.99E-05,126.734375,0.001385759
126.75,9.99E-05,126.75,0.001630955
126.765625,9.99E-05,126.765625,0.001824293
126.78125,9.99E-05,126.78125,0.00194458
126.796875,9.99E-05,126.796875,0.00203979
126.8125,9.99E-05,126.8125,0.002116044
126.828125,9.99E-05,126.828125,0.00208653
126.84375,9.99E-05,126.84375,0.001855384
126.859375,9.99E-05,126.859375,0.001614874
126.875,9.99E-05,126.875,0.001484783
126.890625,9.99E-05,126.890625,0.001423264
126.90625,9.99E-05,126.90625,0.0013445
126.921875,9.99E-05,126.921875,0.001252564
126.9375,9.99E-05,126.9375,0.00115965
126.953125,9.99E-05,126.953125,0.001072052
126.96875,9.99E-05,126.96875,0.000991042
126.984375,9.99E-05,126.984375,0.000923946
127,9.99E-05,127,0.000840011
127.015625,0.005073243,127.015625,0.000759388
127.03125,0.038993364,127.03125,0.000720272
127.046875,0.080027867,127.046875,0.00068042
127.0625,0.096252152,127.0625,0.000662046
127.078125,0.099387427,127.078125,0.000681342
127.09375,0.099825815,127.09375,0.000694077
127.109375,0.099889305,127.109375,0.000690749
127.125,0.099898787,127.125,0.000667334
127.140625,0.099899977,127.140625,0.000657112
127.15625,0.099900091,127.15625,0.000653688
127.171875,0.099900099,127.171875,0.000627674
127.1875,0.0999001,127.1875,0.000556993
127.203125,0.0999001,127.203125,0.000485615
127.21875,0.0999001,127.21875,0.000448438
127.234375,0.0999001,127.234375,0.000436725
127.25,0.0999001,127.25,0.000445514
127.265625,0.0999001,127.265625,0.000449643
127.28125,0.0999001,127.28125,0.000435091
127.296875,0.0999001,127.296875,0.000428767
127.3125,0.0999001,127.3125,0.000443449
127.328125,0.0999001,127.328125,0.000495308
127.34375,0.0999001,127.34375,0.000571661
127.359375,0.0999001,127.359375,0.00068892
127.375,0.0999001,127.375,0.000774514
127.390625,0.0999001,127.390625,0.000794897
127.40625,0.0999001,127.40625,0.000772453
127.421875,0.0999001,127.421875,0.000805143
127.4375,0.0999001,127.4375,0.000893047
127.453125,0.0999001,127.453125,0.000963948
127.46875,0.0999001,127.46875,0.00103368
127.484375,0.0999001,127.484375,0.001130439
127.5,0.0999001,127.5,0.001181431
127.515625,0.0999001,127.515625,0.001209524
127.53125,0.0999001,127.53125,0.001289852
127.546875,0.0999001,127.546875,0.001500777
127.5625,0.0999001,127.5625,0.001761324
127.578125,0.0999001,127.578125,0.001900564
127.59375,0.0999001,127.59375,0.001889662
127.609375,0.0999001,127.609375,0.001859633
127.625,0.0999001,127.625,0.001847816
127.640625,0.0999001,127.640625,0.001823776
127.65625,0.0999001,127.65625,0.001765638
127.671875,0.0999001,127.671875,0.001665041
127.6875,0.0999001,127.6875,0.001553944
127.703125,0.0999001,127.703125,0.00146567
127.71875,0.0999001,127.71875,0.001448334
127.734375,0.0999001,127.734375,0.001536696
127.75,0.0999001,127.75,0.001710494
127.765625,0.0999001,127.765625,0.00191187
127.78125,0.0999001,127.78125,0.002007759
127.796875,0.0999001,127.796875,0.001967418
127.8125,0.0999001,127.8125,0.001875329
127.828125,0.0999001,127.828125,0.001753251
127.84375,0.0999001,127.84375,0.001664115
127.859375,0.0999001,127.859375,0.001628655
127.875,0.0999001,127.875,0.001566071
127.890625,0.0999001,127.890625,0.001487795
127.90625,0.0999001,127.90625,0.001399106
127.921875,0.0999001,127.921875,0.001293193
127.9375,0.0999001,127.9375,0.001217986
127.953125,0.0999001,127.953125,0.001213155
127.96875,0.0999001,127.96875,0.00122545
127.984375,0.0999001,127.984375,0.001193787
128,0.0999001,128,0.001116235
128.015625,0.094926757,128.015625,0.001034318
128.03125,0.061006636,128.03125,0.00093214
128.046875,0.019972133,128.046875,0.000878792
128.0625,0.003747848,128.0625,0.000881377
128.078125,0.000612573,128.078125,0.000892155
128.09375,0.000174185,128.09375,0.000897744
128.109375,0.000110695,128.109375,0.000948964
128.125,0.000101213,128.125,0.000984944
128.140625,0.000100023,128.140625,0.000951783
128.15625,9.99E-05,128.15625,0.000945324
128.171875,9.99E-05,128.171875,0.000936424
128.1875,9.99E-05,128.1875,0.00084541
128.203125,9.99E-05,128.203125,0.000664723
128.21875,9.99E-05,128.21875,0.000506895
128.234375,9.99E-05,128.234375,0.000426988
128.25,9.99E-05,128.25,0.000406224
128.265625,9.99E-05,128.265625,0.000365799
128.28125,9.99E-05,128.28125,0.000342092
128.296875,9.99E-05,128.296875,0.000315211
128.3125,9.99E-05,128.3125,0.000302441
128.328125,9.99E-05,128.328125,0.000291662
128.34375,9.99E-05,128.34375,0.000276889
128.359375,9.99E-05,128.359375,0.000256483
128.375,9.99E-05,128.375,0.000239743
128.390625,9.99E-05,128.390625,0.000208225
128.40625,9.99E-05,128.40625,0.000168786
128.421875,9.99E-05,128.421875,0.000145292
128.4375,9.99E-05,128.4375,0.000147314
128.453125,9.99E-05,128.453125,0.000153124
128.46875,9.99E-05,128.46875,0.000147684
128.484375,9.99E-05,128.484375,0.000137998
128.5,9.99E-05,128.5,0.000132692
128.515625,9.99E-05,128.515625,0.000132549
128.53125,9.99E-05,128.53125,0.000135575
128.546875,9.99E-05,128.546875,0.000121741
128.5625,9.99E-05,128.5625,9.70E-05
128.578125,9.99E-05,128.578125,6.68E-05
128.59375,9.99E-05,128.59375,3.63E-05
128.609375,9.99E-05,128.609375,1.61E-05
128.625,9.99E-05,128.625,1.02E-05
128.640625,9.99E-05,128.640625,1.23E-05
128.65625,9.99E-05,128.65625,1.58E-05
128.671875,9.99E-05,128.671875,1.76E-05
128.6875,9.99E-05,128.6875,1.45E-05
128.703125,9.99E-05,128.703125,7.59E-06
128.71875,9.99E-05,128.71875,2.28E-06
128.734375,9.99E-05,128.734375,4.36E-07
128.75,9.99E-05,128.75,1.37E-09
128.765625,9.99E-05,128.765625,2.11E-06
128.78125,9.99E-05,128.78125,6.44E-06
128.796875,9.99E-05,128.796875,1.85E-05
128.8125,9.99E-05,128.8125,2.57E-05
128.828125,9.99E-05,128.828125,1.90E-05
128.84375,9.99E-05,128.84375,1.60E-05
128.859375,9.99E-05,128.859375,1.87E-05
128.875,9.99E-05,128.875,1.96E-05
128.890625,9.99E-05,128.890625,1.05E-05
128.90625,9.99E-05,128.90625,1.75E-06
128.921875,9.99E-05,128.921875,2.72E-06
128.9375,9.99E-05,128.9375,9.73E-06
128.953125,9.99E-05,128.953125,8.95E-06
128.96875,9.99E-05,128.96875,6.03E-06
128.984375,9.99E-05,128.984375,2.86E-06
129,9.99E-05,129,1.38E-06
129.015625,9.99E-05,129.015625,4.42E-07
129.03125,9.99E-05,129.03125,3.71E-08
129.046875,9.99E-05,129.046875,9.17E-07
129.0625,9.99E-05,129.0625,5.16E-06
129.078125,9.99E-05,129.078125,7.33E-06
129.09375,9.99E-05,129.09375,4.85E-06
129.109375,9.99E-05,129.109375,8.24E-07
129.125,9.99E-05,129.125,6.91E-06
129.140625,9.99E-05,129.140625,1.63E-05
129.15625,9.99E-05,129.15625,2.08E-05
129.171875,9.99E-05,129.171875,1.86E-05
129.1875,9.99E-05,129.1875,1.53E-05
129.203125,9.99E-05,129.203125,1.60E-05
129.21875,9.99E-05,129.21875,1.70E-05
129.234375,9.99E-05,129.234375,1.62E-05
129.25,9.99E-05,129.25,1.59E-05
129.265625,9.99E-05,129.265625,1.82E-05
129.28125,9.99E-05,129.28125,1.57E-05
129.296875,9.99E-05,129.296875,1.28E-05
129.3125,9.99E-05,129.3125,9.04E-06
129.328125,9.99E-05,129.328125,6.35E-06
129.34375,9.99E-05,129.34375,6.41E-06
129.359375,9.99E-05,129.359375,9.79E-06
129.375,9.99E-05,129.375,1.27E-05
129.390625,9.99E-05,129.390625,1.93E-05
129.40625,9.99E-05,129.40625,2.15E-05
129.421875,9.99E-05,129.421875,1.42E-05
129.4375,9.99E-05,129.4375,5.19E-06
129.453125,9.99E-05,129.453125,1.77E-06
129.46875,9.99E-05,129.46875,1.36E-05
129.484375,9.99E-05,129.484375,3.21E-05
129.5,9.99E-05,129.5,3.92E-05
129.515625,9.99E-05,129.515625,3.64E-05
129.53125,9.99E-05,129.53125,3.91E-05
129.546875,9.99E-05,129.546875,3.41E-05
129.5625,9.99E-05,129.5625,2.00E-05
129.578125,9.99E-05,129.578125,1.21E-05
129.59375,9.99E-05,129.59375,1.28E-05
129.609375,9.99E-05,129.609375,1.01E-05
129.625,9.99E-05,129.625,7.70E-06
129.640625,9.99E-05,129.640625,4.54E-06
129.65625,9.99E-05,129.65625,3.56E-06
129.671875,9.99E-05,129.671875,1.48E-06
129.6875,9.99E-05,129.6875,2.16E-07
129.703125,9.99E-05,129.703125,1.32E-06
129.71875,9.99E-05,129.71875,6.80E-06
129.734375,9.99E-05,129.734375,1.38E-05
129.75,9.99E-05,129.75,1.56E-05
129.765625,9.99E-05,129.765625,1.28E-05
129.78125,9.99E-05,129.78125,6.82E-06
129.796875,9.99E-05,129.796875,3.39E-06
129.8125,9.99E-05,129.8125,2.39E-06
129.828125,9.99E-05,129.828125,2.59E-06
129.84375,9.99E-05,129.84375,2.05E-06
129.859375,9.99E-05,129.859375,1.09E-06
129.875,9.99E-05,129.875,1.06E-06
129.890625,9.99E-05,129.890625,8.16E-06
129.90625,9.99E-05,129.90625,1.41E-05
129.921875,9.99E-05,129.921875,1.45E-05
129.9375,9.99E-05,129.9375,1.38E-05
129.953125,9.99E-05,129.953125,9.61E-06
129.96875,9.99E-05,129.96875,7.90E-06
129.984375,9.99E-05,129.984375,1.36E-05
130,9.99E-05,130,2.79E-05
130.015625,9.99E-05,130.015625,4.19E-05
130.03125,9.99E-05,130.03125,5.57E-05
130.046875,9.99E-05,130.046875,6.40E-05
130.0625,9.99E-05,130.0625,6.43E-05
130.078125,9.99E-05,130.078125,6.85E-05
130.09375,9.99E-05,130.09375,7.48E-05
130.109375,9.99E-05,130.109375,6.44E-05
130.125,9.99E-05,130.125,4.98E-05
130.140625,9.99E-05,130.140625,3.80E-05
130.15625,9.99E-05,130.15625,3.35E-05
130.171875,9.99E-05,130.171875,3.30E-05
130.1875,9.99E-05,130.1875,2.64E-05
130.203125,9.99E-05,130.203125,2.26E-05
130.21875,9.99E-05,130.21875,2.39E-05
130.234375,9.99E-05,130.234375,2.21E-05
130.25,9.99E-05,130.25,1.61E-05
130.265625,9.99E-05,130.265625,1.32E-05
130.28125,9.99E-05,130.28125,1.48E-05
130.296875,9.99E-05,130.296875,2.09E-05
130.3125,9.99E-05,130.3125,2.90E-05
130.328125,9.99E-05,130.328125,3.05E-05
130.34375,9.99E-05,130.34375,2.87E-05
130.359375,9.99E-05,130.359375,2.11E-05
130.375,9.99E-05,130.375,1.38E-05
130.390625,9.99E-05,130.390625,1.02E-05
130.40625,9.99E-05,130.40625,6.44E-06
130.421875,9.99E-05,130.421875,9.46E-06
130.4375,9.99E-05,130.4375,1.54E-05
130.453125,9.99E-05,130.453125,1.20E-05
130.46875,9.99E-05,130.46875,3.19E-06
130.484375,9.99E-05,130.484375,9.36E-07
130.5,9.99E-05,130.5,6.20E-06
130.515625,9.99E-05,130.515625,1.41E-05
130.53125,9.99E-05,130.53125,1.45E-05
130.546875,9.99E-05,130.546875,9.37E-06
130.5625,9.99E-05,130.5625,6.52E-06
130.578125,9.99E-05,130.578125,9.12E-06
130.59375,9.99E-05,130.59375,1.60E-05
130.609375,9.99E-05,130.609375,2.09E-05
130.625,9.99E-05,130.625,2.40E-05
130.640625,9.99E-05,130.640625,2.30E-05
130.65625,9.99E-05,130.65625,1.76E-05
130.671875,9.99E-05,130.671875,1.11E-05
130.6875,9.99E-05,130.6875,6.71E-06
130.703125,9.99E-05,130.703125,3.83E-06
130.71875,9.99E-05,130.71875,6.94E-06
130.734375,9.99E-05,130.734375,1.13E-05
130.75,9.99E-05,130.75,1.90E-05
130.765625,9.99E-05,130.765625,2.73E-05
130.78125,9.99E-05,130.78125,2.54E-05
130.796875,9.99E-05,130.796875,2.31E-05
130.8125,9.99E-05,130.8125,2.71E-05
130.828125,9.99E-05,130.828125,4.83E-05
130.84375,9.99E-05,130.84375,7.71E-05
130.859375,9.99E-05,130.859375,9.35E-05
130.875,9.99E-05,130.875,8.71E-05
130.890625,9.99E-05,130.890625,8.36E-05
130.90625,9.99E-05,130.90625,7.52E-05
130.921875,9.99E-05,130.921875,6.86E-05
130.9375,9.99E-05,130.9375,7.24E-05
130.953125,9.99E-05,130.953125,7.78E-05
130.96875,9.99E-05,130.96875,7.06E-05
130.984375,9.99E-05,130.984375,5.85E-05
131,9.99E-05,131,3.94E-05
131.015625,9.99E-05,131.015625,2.76E-05
131.03125,9.99E-05,131.03125,2.63E-05
131.046875,9.99E-05,131.046875,3.11E-05
131.0625,9.99E-05,131.0625,2.91E-05
131.078125,9.99E-05,131.078125,3.19E-05
131.09375,9.99E-05,131.09375,4.43E-05
131.109375,9.99E-05,131.109375,5.20E-05
131.125,9.99E-05,131.125,4.74E-05
131.140625,9.99E-05,131.140625,4.00E-05
131.15625,9.99E-05,131.15625,3.87E-05
131.171875,9.99E-05,131.171875,4.26E-05
131.1875,9.99E-05,131.1875,4.53E-05
131.203125,9.99E-05,131.203125,4.90E-05
131.21875,9.99E-05,131.21875,4.57E-05
131.234375,9.99E-05,131.234375,3.41E-05
131.25,9.99E-05,131.25,2.79E-05
131.265625,9.99E-05,131.265625,3.04E-05
131.28125,9.99E-05,131.28125,2.52E-05
131.296875,9.99E-05,131.296875,1.71E-05
131.3125,9.99E-05,131.3125,1.16E-05
131.328125,9.99E-05,131.328125,1.03E-05
131.34375,9.99E-05,131.34375,8.49E-06
131.359375,9.99E-05,131.359375,1.11E-05
131.375,9.99E-05,131.375,2.38E-05
131.390625,9.99E-05,131.390625,3.93E-05
131.40625,9.99E-05,131.40625,4.24E-05
131.421875,9.99E-05,131.421875,3.95E-05
131.4375,9.99E-05,131.4375,3.35E-05
131.453125,9.99E-05,131.453125,2.68E-05
131.46875,9.99E-05,131.46875,1.42E-05
131.484375,9.99E-05,131.484375,4.99E-06
131.5,9.99E-05,131.5,1.63E-06
131.515625,9.99E-05,131.515625,3.73E-06
131.53125,9.99E-05,131.53125,8.59E-06
131.546875,9.99E-05,131.546875,8.91E-06
131.5625,9.99E-05,131.5625,1.04E-05
131.578125,9.99E-05,131.578125,1.84E-05
131.59375,9.99E-05,131.59375,3.67E-05
131.609375,9.99E-05,131.609375,8.85E-05
131.625,9.99E-05,131.625,0.000168513
131.640625,9.99E-05,131.640625,0.000248307
131.65625,9.99E-05,131.65625,0.000318457
131.671875,9.99E-05,131.671875,0.000355401
131.6875,9.99E-05,131.6875,0.000353298
131.703125,9.99E-05,131.703125,0.000360357
131.71875,9.99E-05,131.71875,0.000383744
131.734375,9.99E-05,131.734375,0.00040704
131.75,9.99E-05,131.75,0.000442829
131.765625,9.99E-05,131.765625,0.000505569
131.78125,9.99E-05,131.78125,0.000602844
131.796875,9.99E-05,131.796875,0.000714637
131.8125,9.99E-05,131.8125,0.000781135
131.828125,9.99E-05,131.828125,0.000794253
131.84375,9.99E-05,131.84375,0.000804532
131.859375,9.99E-05,131.859375,0.000868643
131.875,9.99E-05,131.875,0.000957192
131.890625,9.99E-05,131.890625,0.000989466
131.90625,9.99E-05,131.90625,0.00095875
131.921875,9.99E-05,131.921875,0.000969158
131.9375,9.99E-05,131.9375,0.001029629
131.953125,9.99E-05,131.953125,0.001129815
131.96875,9.99E-05,131.96875,0.001202237
131.984375,9.99E-05,131.984375,0.001251174
132,9.99E-05,132,0.001264219
132.015625,9.99E-05,132.015625,0.001226365
132.03125,9.99E-05,132.03125,0.001152562
132.046875,9.99E-05,132.046875,0.001085469
132.0625,9.99E-05,132.0625,0.001012587
132.078125,9.99E-05,132.078125,0.000939776
132.09375,9.99E-05,132.09375,0.00094781
132.109375,9.99E-05,132.109375,0.001013334
132.125,9.99E-05,132.125,0.001044178
132.140625,9.99E-05,132.140625,0.000992341
132.15625,9.99E-05,132.15625,0.000899035
132.171875,9.99E-05,132.171875,0.000809064
132.1875,9.99E-05,132.1875,0.00071097
132.203125,9.99E-05,132.203125,0.000653157
132.21875,9.99E-05,132.21875,0.000664503
132.234375,9.99E-05,132.234375,0.000752379
132.25,9.99E-05,132.25,0.000873906
132.265625,9.99E-05,132.265625,0.000954854
132.28125,9.99E-05,132.28125,0.000926125
132.296875,9.99E-05,132.296875,0.000851981
132.3125,9.99E-05,132.3125,0.000871354
132.328125,9.99E-05,132.328125,0.00096591
132.34375,9.99E-05,132.34375,0.00111735
132.359375,9.99E-05,132.359375,0.001269548
132.375,9.99E-05,132.375,0.001400713
132.390625,9.99E-05,132.390625,0.001463974
132.40625,9.99E-05,132.40625,0.001520594
132.421875,9.99E-05,132.421875,0.001636708
132.4375,9.99E-05,132.4375,0.001787346
132.453125,9.99E-05,132.453125,0.001925734
132.46875,9.99E-05,132.46875,0.002022514
132.484375,9.99E-05,132.484375,0.002132783
132.5,9.99E-05,132.5,0.002205318
132.515625,9.99E-05,132.515625,0.00222255
132.53125,9.99E-05,132.53125,0.002161211
132.546875,9.99E-05,132.546875,0.002051015
132.5625,9.99E-05,132.5625,0.001925704
132.578125,9.99E-05,132.578125,0.001833205
132.59375,9.99E-05,132.59375,0.001875618
132.609375,9.99E-05,132.609375,0.00196047
132.625,9.99E-05,132.625,0.001947668
132.640625,9.99E-05,132.640625,0.00186271
132.65625,9.99E-05,132.65625,0.00177635
132.671875,9.99E-05,132.671875,0.001644039
132.6875,9.99E-05,132.6875,0.001473256
132.703125,9.99E-05,132.703125,0.001401049
132.71875,9.99E-05,132.71875,0.001361527
132.734375,9.99E-05,132.734375,0.001300384
132.75,9.99E-05,132.75,0.001187441
132.765625,9.99E-05,132.765625,0.001084911
132.78125,9.99E-05,132.78125,0.000991452
132.796875,9.99E-05,132.796875,0.000911
132.8125,9.99E-05,132.8125,0.000870877
132.828125,9.99E-05,132.828125,0.00080778
132.84375,9.99E-05,132.84375,0.000728389
132.859375,9.99E-05,132.859375,0.000694615
132.875,9.99E-05,132.875,0.000735559
132.890625,9.99E-05,132.890625,0.000774438
132.90625,9.99E-05,132.90625,0.000735342
132.921875,9.99E-05,132.921875,0.000643084
132.9375,9.99E-05,132.9375,0.000619196
132.953125,9.99E-05,132.953125,0.000692347
132.96875,9.99E-05,132.96875,0.000837434
132.984375,9.99E-05,132.984375,0.000982499
133,9.99E-05,133,0.001099328
133.015625,9.99E-05,133.015625,0.001154353
133.03125,9.99E-05,133.03125,0.001188326
133.046875,9.99E-05,133.046875,0.00116096
133.0625,9.99E-05,133.0625,0.001128895
133.078125,9.99E-05,133.078125,0.001110189
133.09375,9.99E-05,133.09375,0.001085938
133.109375,9.99E-05,133.109375,0.001067295
133.125,9.99E-05,133.125,0.001061478
133.140625,9.99E-05,133.140625,0.001088576
133.15625,9.99E-05,133.15625,0.001145425
133.171875,9.99E-05,133.171875,0.001165217
133.1875,9.99E-05,133.1875,0.00109017
133.203125,9.99E-05,133.203125,0.000984965
133.21875,9.99E-05,133.21875,0.000932069
133.234375,9.99E-05,133.234375,0.00092211
133.25,9.99E-05,133.25,0.000866295
133.265625,9.99E-05,133.265625,0.000749023
133.28125,9.99E-05,133.28125,0.000652251
133.296875,9.99E-05,133.296875,0.000625671
133.3125,9.99E-05,133.3125,0.000635662
133.328125,9.99E-05,133.328125,0.000634317
133.34375,9.99E-05,133.34375,0.000596384
133.359375,9.99E-05,133.359375,0.000543354
133.375,9.99E-05,133.375,0.000466786
133.390625,9.99E-05,133.390625,0.000374393
133.40625,9.99E-05,133.40625,0.000309439
133.421875,9.99E-05,133.421875,0.000248034
133.4375,9.99E-05,133.4375,0.000197458
133.453125,9.99E-05,133.453125,0.000180479
133.46875,9.99E-05,133.46875,0.000195376
133.484375,9.99E-05,133.484375,0.00018403
133.5,9.99E-05,133.5,0.000147509
133.515625,9.99E-05,133.515625,0.0001022
133.53125,9.99E-05,133.53125,7.04E-05
133.546875,9.99E-05,133.546875,4.34E-05
133.5625,9.99E-05,133.5625,2.58E-05
133.578125,9.99E-05,133.578125,2.04E-05
133.59375,9.99E-05,133.59375,1.84E-05
133.609375,9.99E-05,133.609375,1.85E-05
133.625,9.99E-05,133.625,1.81E-05
133.640625,9.99E-05,133.640625,1.00E-05
133.65625,9.99E-05,133.65625,1.10E-05
133.671875,9.99E-05,133.671875,2.43E-05
133.6875,9.99E-05,133.6875,3.04E-05
133.703125,9.99E-05,133.703125,2.74E-05
133.71875,9.99E-05,133.71875,2.16E-05
133.734375,9.99E-05,133.734375,1.64E-05
133.75,9.99E-05,133.75,1.87E-05
133.765625,9.99E-05,133.765625,3.12E-05
133.78125,9.99E-05,133.78125,4.60E-05
133.796875,9.99E-05,133.796875,5.63E-05
133.8125,9.99E-05,133.8125,6.28E-05
133.828125,9.99E-05,133.828125,6.14E-05
133.84375,9.99E-05,133.84375,4.63E-05
133.859375,9.99E-05,133.859375,2.81E-05
133.875,9.99E-05,133.875,1.60E-05
133.890625,9.99E-05,133.890625,1.37E-05
133.90625,9.99E-05,133.90625,2.32E-05
133.921875,9.99E-05,133.921875,4.54E-05
133.9375,9.99E-05,133.9375,6.72E-05
133.953125,9.99E-05,133.953125,6.60E-05
133.96875,9.99E-05,133.96875,4.69E-05
133.984375,9.99E-05,133.984375,3.36E-05
134,9.99E-05,134,3.44E-05
134.015625,5.07E-03,134.015625,4.46E-05
134.03125,3.90E-02,134.03125,6.39E-05
134.046875,8.00E-02,134.046875,8.98E-05
134.0625,0.096252152,134.0625,0.000101457
134.078125,9.94E-02,134.078125,9.85E-05
134.09375,9.98E-02,134.09375,8.44E-05
134.109375,9.99E-02,134.109375,7.11E-05
134.125,9.99E-02,134.125,6.61E-05
134.140625,9.99E-02,134.140625,6.81E-05
134.15625,9.99E-02,134.15625,5.39E-05
134.171875,9.99E-02,134.171875,4.18E-05
134.1875,9.99E-02,134.1875,4.80E-05
134.203125,9.99E-02,134.203125,5.87E-05
134.21875,9.99E-02,134.21875,5.91E-05
134.234375,9.99E-02,134.234375,5.56E-05
134.25,9.99E-02,134.25,5.84E-05
134.265625,9.99E-02,134.265625,6.44E-05
134.28125,9.99E-02,134.28125,7.09E-05
134.296875,9.99E-02,134.296875,5.41E-05
134.3125,9.99E-02,134.3125,2.31E-05
134.328125,9.99E-02,134.328125,1.84E-05
