Bits,InputPower,OutputPower,DelayBit,OutputPowerWithoutDelay,FiberLength,
28.328125,9.99E-07,5.65E-08,,1.23E-08,60,
28.34375,9.99E-07,5.41E-08,,7.51E-08,60,
28.359375,9.99E-07,5.41E-08,,1.59E-07,60,
28.375,9.99E-07,5.38E-08,,3.55E-07,60,
28.390625,9.99E-07,5.66E-08,,5.06E-07,60,
28.40625,9.99E-07,5.93E-08,,4.41E-07,60,
28.421875,9.99E-07,6.25E-08,,3.00E-07,60,
28.4375,9.99E-07,6.44E-08,,2.33E-07,60,
28.453125,9.99E-07,6.50E-08,,1.07E-07,60,
28.46875,9.99E-07,6.64E-08,,8.74E-08,60,
28.484375,9.99E-07,6.95E-08,,3.16E-07,60,
28.5,9.99E-07,7.00E-08,,5.46E-07,60,
28.515625,9.99E-07,7.06E-08,,6.26E-07,60,
28.53125,9.99E-07,6.87E-08,,6.53E-07,60,
28.546875,9.99E-07,6.84E-08,,6.86E-07,60,
28.5625,9.99E-07,6.54E-08,,6.33E-07,60,
28.578125,9.99E-07,6.41E-08,,5.85E-07,60,
28.59375,9.99E-07,6.15E-08,,4.57E-07,60,
28.609375,9.99E-07,6.02E-08,,3.92E-07,60,
28.625,9.99E-07,5.75E-08,,3.74E-07,60,
28.640625,9.99E-07,5.81E-08,,3.39E-07,60,
28.65625,9.99E-07,5.68E-08,,4.91E-07,60,
28.671875,9.99E-07,5.97E-08,,6.98E-07,60,
28.6875,9.99E-07,6.16E-08,,1.03E-06,60,
28.703125,9.99E-07,6.48E-08,,1.36E-06,60,
28.71875,9.99E-07,6.59E-08,,1.51E-06,60,
28.734375,9.99E-07,6.82E-08,,1.54E-06,60,
28.75,9.99E-07,6.85E-08,,1.32E-06,60,
28.765625,9.99E-07,6.97E-08,,1.22E-06,60,
28.78125,9.99E-07,6.82E-08,,1.17E-06,60,
28.796875,9.99E-07,6.61E-08,,9.84E-07,60,
28.8125,9.99E-07,6.44E-08,,6.41E-07,60,
28.828125,9.99E-07,6.42E-08,,3.48E-07,60,
28.84375,9.99E-07,6.09E-08,,2.37E-07,60,
28.859375,9.99E-07,5.80E-08,,1.42E-07,60,
28.875,9.99E-07,5.58E-08,,4.78E-08,60,
28.890625,9.99E-07,5.56E-08,,1.23E-08,60,
28.90625,9.99E-07,5.54E-08,,3.51E-10,60,
28.921875,9.99E-07,5.65E-08,,9.70E-09,60,
28.9375,9.99E-07,5.76E-08,,7.44E-09,60,
28.953125,9.99E-07,6.04E-08,,2.35E-08,60,
28.96875,9.99E-07,6.19E-08,,5.13E-08,60,
28.984375,9.99E-07,6.48E-08,,7.36E-08,60,
29,9.99E-07,6.48E-08,,1.14E-07,60,
29.015625,9.99E-07,6.32E-08,,1.83E-07,60,
29.03125,9.99E-07,6.14E-08,,2.52E-07,60,
29.046875,9.99E-07,6.10E-08,,2.54E-07,60,
29.0625,9.99E-07,5.89E-08,,2.22E-07,60,
29.078125,9.99E-07,5.63E-08,,2.57E-07,60,
29.09375,9.99E-07,5.31E-08,,3.42E-07,60,
29.109375,9.99E-07,5.34E-08,,2.57E-07,60,
29.125,9.99E-07,5.29E-08,,1.98E-07,60,
29.140625,9.99E-07,5.36E-08,,3.32E-07,60,
29.15625,9.99E-07,5.44E-08,,5.82E-07,60,
29.171875,9.99E-07,5.52E-08,,8.19E-07,60,
29.1875,9.99E-07,5.74E-08,,1.08E-06,60,
29.203125,9.99E-07,6.06E-08,,1.21E-06,60,
29.21875,9.99E-07,6.10E-08,,9.20E-07,60,
29.234375,9.99E-07,6.26E-08,,6.24E-07,60,
29.25,9.99E-07,6.23E-08,,4.06E-07,60,
29.265625,9.99E-07,6.19E-08,,2.42E-07,60,
29.28125,9.99E-07,5.78E-08,,2.09E-07,60,
29.296875,9.99E-07,5.72E-08,,4.72E-07,60,
29.3125,9.99E-07,5.55E-08,,8.42E-07,60,
29.328125,9.99E-07,5.50E-08,,1.09E-06,60,
29.34375,9.99E-07,5.43E-08,,1.17E-06,60,
29.359375,9.99E-07,5.53E-08,,1.32E-06,60,
29.375,9.99E-07,5.63E-08,,1.41E-06,60,
29.390625,9.99E-07,5.91E-08,,1.43E-06,60,
29.40625,9.99E-07,6.04E-08,,1.35E-06,60,
29.421875,9.99E-07,6.27E-08,,1.20E-06,60,
29.4375,9.99E-07,6.33E-08,,1.06E-06,60,
29.453125,9.99E-07,6.42E-08,,7.99E-07,60,
29.46875,9.99E-07,6.41E-08,,9.22E-07,60,
29.484375,9.99E-07,6.32E-08,,1.15E-06,60,
29.5,9.99E-07,6.25E-08,,1.37E-06,60,
29.515625,9.99E-07,6.05E-08,,1.64E-06,60,
29.53125,9.99E-07,5.93E-08,,1.84E-06,60,
29.546875,9.99E-07,5.99E-08,,2.03E-06,60,
29.5625,9.99E-07,5.89E-08,,1.92E-06,60,
29.578125,9.99E-07,6.31E-08,,1.92E-06,60,
29.59375,9.99E-07,6.61E-08,,2.13E-06,60,
29.609375,9.99E-07,7.04E-08,,2.33E-06,60,
29.625,9.99E-07,7.27E-08,,2.17E-06,60,
29.640625,9.99E-07,7.40E-08,,1.74E-06,60,
29.65625,9.99E-07,7.17E-08,,1.38E-06,60,
29.671875,9.99E-07,7.28E-08,,1.27E-06,60,
29.6875,9.99E-07,7.01E-08,,1.12E-06,60,
29.703125,9.99E-07,6.84E-08,,8.07E-07,60,
29.71875,9.99E-07,6.43E-08,,4.97E-07,60,
29.734375,9.99E-07,6.19E-08,,3.07E-07,60,
29.75,9.99E-07,6.10E-08,,3.29E-07,60,
29.765625,9.99E-07,6.39E-08,,1.97E-07,60,
29.78125,9.99E-07,6.55E-08,,2.05E-07,60,
29.796875,9.99E-07,6.78E-08,,5.80E-07,60,
29.8125,9.99E-07,6.99E-08,,1.02E-06,60,
29.828125,9.99E-07,7.29E-08,,1.25E-06,60,
29.84375,9.99E-07,7.32E-08,,1.15E-06,60,
29.859375,9.99E-07,7.29E-08,,9.82E-07,60,
29.875,9.99E-07,7.01E-08,,9.27E-07,60,
29.890625,9.99E-07,6.84E-08,,9.66E-07,60,
29.90625,9.99E-07,6.61E-08,,9.00E-07,60,
29.921875,9.99E-07,6.53E-08,,6.83E-07,60,
29.9375,9.99E-07,6.35E-08,,5.86E-07,60,
29.953125,9.99E-07,6.49E-08,,7.69E-07,60,
29.96875,9.99E-07,6.59E-08,,1.04E-06,60,
29.984375,9.99E-07,6.82E-08,,1.33E-06,60,
30,9.99E-07,6.93E-08,,1.56E-06,60,
30.015625,9.99E-07,7.33E-08,,1.60E-06,60,
30.03125,9.99E-07,7.15E-08,,1.30E-06,60,
30.046875,9.99E-07,7.03E-08,,7.40E-07,60,
30.0625,9.99E-07,6.78E-08,,5.40E-07,60,
30.078125,9.99E-07,6.80E-08,,4.07E-07,60,
30.09375,9.99E-07,6.55E-08,,2.57E-07,60,
30.109375,9.99E-07,6.47E-08,,4.33E-07,60,
30.125,9.99E-07,6.40E-08,,9.34E-07,60,
30.140625,9.99E-07,6.41E-08,,1.47E-06,60,
30.15625,9.99E-07,6.55E-08,,1.86E-06,60,
30.171875,9.99E-07,6.88E-08,,2.35E-06,60,
30.1875,9.99E-07,6.93E-08,,3.00E-06,60,
30.203125,9.99E-07,7.19E-08,,3.73E-06,60,
30.21875,9.99E-07,7.04E-08,,4.36E-06,60,
30.234375,9.99E-07,6.97E-08,,4.62E-06,60,
30.25,9.99E-07,6.45E-08,,4.36E-06,60,
30.265625,9.99E-07,6.40E-08,,4.04E-06,60,
30.28125,9.99E-07,6.10E-08,,4.37E-06,60,
30.296875,9.99E-07,6.27E-08,,4.87E-06,60,
30.3125,9.99E-07,6.29E-08,,5.45E-06,60,
30.328125,9.99E-07,6.66E-08,,6.24E-06,60,
30.34375,9.99E-07,6.81E-08,,7.18E-06,60,
30.359375,9.99E-07,7.02E-08,,7.41E-06,60,
30.375,9.99E-07,6.96E-08,,6.84E-06,60,
30.390625,9.99E-07,7.04E-08,,6.78E-06,60,
30.40625,9.99E-07,6.71E-08,,7.03E-06,60,
30.421875,9.99E-07,6.45E-08,,7.37E-06,60,
30.4375,9.99E-07,6.03E-08,,6.63E-06,60,
30.453125,9.99E-07,5.94E-08,,5.45E-06,60,
30.46875,9.99E-07,5.79E-08,,4.79E-06,60,
30.484375,9.99E-07,5.96E-08,,4.70E-06,60,
30.5,9.99E-07,5.92E-08,,4.37E-06,60,
30.515625,9.99E-07,6.24E-08,,3.73E-06,60,
30.53125,9.99E-07,6.10E-08,,3.14E-06,60,
30.546875,9.99E-07,6.30E-08,,2.56E-06,60,
30.5625,9.99E-07,6.01E-08,,2.50E-06,60,
30.578125,9.99E-07,5.93E-08,,2.23E-06,60,
30.59375,9.99E-07,5.64E-08,,1.81E-06,60,
30.609375,9.99E-07,5.71E-08,,2.18E-06,60,
30.625,9.99E-07,5.50E-08,,3.37E-06,60,
30.640625,9.99E-07,5.75E-08,,4.51E-06,60,
30.65625,9.99E-07,5.93E-08,,5.26E-06,60,
30.671875,9.99E-07,6.24E-08,,5.31E-06,60,
30.6875,9.99E-07,6.19E-08,,4.89E-06,60,
30.703125,9.99E-07,6.39E-08,,5.39E-06,60,
30.71875,9.99E-07,6.26E-08,,6.03E-06,60,
30.734375,9.99E-07,6.36E-08,,6.12E-06,60,
30.75,9.99E-07,6.04E-08,,5.59E-06,60,
30.765625,9.99E-07,6.07E-08,,5.74E-06,60,
30.78125,9.99E-07,5.99E-08,,6.59E-06,60,
30.796875,9.99E-07,6.23E-08,,7.83E-06,60,
30.8125,9.99E-07,6.37E-08,,9.62E-06,60,
30.828125,9.99E-07,6.67E-08,,1.10E-05,60,
30.84375,9.99E-07,6.74E-08,,1.19E-05,60,
30.859375,9.99E-07,7.13E-08,,1.14E-05,60,
30.875,9.99E-07,7.00E-08,,1.08E-05,60,
30.890625,9.99E-07,6.83E-08,,1.07E-05,60,
30.90625,9.99E-07,6.39E-08,,9.93E-06,60,
30.921875,9.99E-07,6.37E-08,,9.29E-06,60,
30.9375,9.99E-07,6.11E-08,,1.02E-05,60,
30.953125,9.99E-07,6.39E-08,,1.20E-05,60,
30.96875,9.99E-07,6.42E-08,,1.42E-05,60,
30.984375,9.99E-07,6.88E-08,,1.68E-05,60,
31,9.99E-07,6.85E-08,,2.03E-05,60,
31.015625,5.07E-05,6.97E-08,,2.42E-05,60,
31.03125,0.000389934,6.64E-08,,2.88E-05,60,
31.046875,0.000800279,6.57E-08,,3.31E-05,60,
31.0625,0.000962522,6.21E-08,,3.55E-05,60,
31.078125,0.000993874,6.23E-08,,3.49E-05,60,
31.09375,0.000998258,6.07E-08,,3.58E-05,60,
31.109375,0.000998893,6.20E-08,,3.82E-05,60,
31.125,0.000998988,6.51E-08,,4.19E-05,60,
31.140625,0.000999,6.63E-08,,4.58E-05,60,
31.15625,0.000999001,6.50E-08,,5.08E-05,60,
31.171875,0.000999001,6.39E-08,,5.64E-05,60,
31.1875,0.000999001,6.12E-08,,5.95E-05,60,
31.203125,0.000999001,5.89E-08,,6.08E-05,60,
31.21875,0.000999001,5.65E-08,,6.41E-05,60,
31.234375,0.000999001,5.58E-08,,6.81E-05,60,
31.25,0.000999001,5.95E-08,,7.21E-05,60,
31.265625,0.000999001,6.03E-08,,7.15E-05,60,
31.28125,0.000999001,6.29E-08,,6.90E-05,60,
31.296875,0.000999001,6.16E-08,,6.83E-05,60,
31.3125,0.000999001,6.24E-08,,6.98E-05,60,
31.328125,0.000999001,6.07E-08,,7.03E-05,60,
31.34375,0.000999001,5.89E-08,,6.91E-05,60,
31.359375,0.000999001,5.54E-08,,6.68E-05,60,
31.375,0.000999001,5.75E-08,,6.62E-05,60,
31.390625,0.000999001,5.77E-08,,6.64E-05,60,
31.40625,0.000999001,6.27E-08,,6.38E-05,60,
31.421875,0.000999001,6.14E-08,,5.94E-05,60,
31.4375,0.000999001,6.51E-08,,5.58E-05,60,
31.453125,0.000999001,6.22E-08,,5.70E-05,60,
31.46875,0.000999001,6.42E-08,,6.05E-05,60,
31.484375,0.000999001,5.74E-08,,6.40E-05,60,
31.5,0.000999001,5.97E-08,,6.45E-05,60,
31.515625,0.000999001,5.48E-08,,6.43E-05,60,
31.53125,0.000999001,6.25E-08,,6.49E-05,60,
31.546875,0.000999001,6.21E-08,,6.69E-05,60,
31.5625,0.000999001,6.90E-08,,6.81E-05,60,
31.578125,0.000999001,6.34E-08,,6.68E-05,60,
31.59375,0.000999001,6.60E-08,,6.43E-05,60,
31.609375,0.000999001,5.74E-08,,6.10E-05,60,
31.625,0.000999001,6.17E-08,,5.72E-05,60,
31.640625,0.000999001,5.53E-08,,5.57E-05,60,
31.65625,0.000999001,6.36E-08,,5.80E-05,60,
31.671875,0.000999001,5.86E-08,,6.35E-05,60,
31.6875,0.000999001,6.89E-08,,6.65E-05,60,
31.703125,0.000999001,6.16E-08,,6.85E-05,60,
31.71875,0.000999001,6.75E-08,,7.14E-05,60,
31.734375,0.000999001,5.91E-08,,7.30E-05,60,
31.75,0.000999001,6.53E-08,,7.03E-05,60,
31.765625,0.000999001,5.72E-08,,6.47E-05,60,
31.78125,0.000999001,6.34E-08,,5.85E-05,60,
31.796875,0.000999001,5.89E-08,,5.30E-05,60,
31.8125,0.000999001,6.80E-08,,4.80E-05,60,
31.828125,0.000999001,6.32E-08,,4.16E-05,60,
31.84375,0.000999001,6.91E-08,,3.58E-05,60,
31.859375,0.000999001,6.25E-08,,3.08E-05,60,
31.875,0.000999001,6.53E-08,,2.71E-05,60,
31.890625,0.000999001,5.84E-08,,2.65E-05,60,
31.90625,0.000999001,6.17E-08,,2.65E-05,60,
31.921875,0.000999001,5.96E-08,,2.48E-05,60,
31.9375,0.000999001,6.43E-08,,2.19E-05,60,
31.953125,0.000999001,6.38E-08,,1.88E-05,60,
31.96875,0.000999001,6.42E-08,,1.55E-05,60,
31.984375,0.000999001,6.20E-08,,1.19E-05,60,
32,0.000999001,6.00E-08,,9.21E-06,60,
32.015625,0.000949268,5.89E-08,,8.45E-06,60,
32.03125,0.000610066,5.64E-08,,7.02E-06,60,
32.046875,0.000199721,6.12E-08,,5.25E-06,60,
32.0625,3.75E-05,5.83E-08,,3.29E-06,60,
32.078125,6.13E-06,6.59E-08,,2.49E-06,60,
32.09375,1.74E-06,6.19E-08,,2.62E-06,60,
32.109375,1.11E-06,6.51E-08,,2.63E-06,60,
32.125,1.01E-06,5.65E-08,,2.10E-06,60,
32.140625,1.00E-06,6.20E-08,,1.85E-06,60,
32.15625,9.99E-07,5.52E-08,,1.87E-06,60,
32.171875,9.99E-07,6.36E-08,,2.37E-06,60,
32.1875,9.99E-07,5.87E-08,,2.58E-06,60,
32.203125,9.99E-07,6.67E-08,,2.35E-06,60,
32.21875,9.99E-07,6.13E-08,,2.42E-06,60,
32.234375,9.99E-07,6.60E-08,,3.58E-06,60,
32.25,9.99E-07,5.86E-08,,5.23E-06,60,
32.265625,9.99E-07,6.39E-08,,6.52E-06,60,
32.28125,9.99E-07,5.69E-08,,6.84E-06,60,
32.296875,9.99E-07,6.30E-08,,6.61E-06,60,
32.3125,9.99E-07,6.09E-08,,6.78E-06,60,
32.328125,9.99E-07,6.74E-08,,7.16E-06,60,
32.34375,9.99E-07,6.66E-08,,8.23E-06,60,
32.359375,9.99E-07,6.64E-08,,9.01E-06,60,
32.375,9.99E-07,6.30E-08,,9.26E-06,60,
32.390625,9.99E-07,6.12E-08,,8.77E-06,60,
32.40625,9.99E-07,6.22E-08,,8.82E-06,60,
32.421875,9.99E-07,6.43E-08,,8.91E-06,60,
32.4375,9.99E-07,6.80E-08,,1.00E-05,60,
32.453125,9.99E-07,6.55E-08,,1.16E-05,60,
32.46875,9.99E-07,6.67E-08,,1.50E-05,60,
32.484375,9.99E-07,6.10E-08,,1.88E-05,60,
32.5,9.99E-07,6.16E-08,,2.05E-05,60,
32.515625,9.99E-07,5.58E-08,,2.14E-05,60,
32.53125,9.99E-07,6.01E-08,,2.29E-05,60,
32.546875,9.99E-07,5.86E-08,,2.36E-05,60,
32.5625,9.99E-07,6.38E-08,,2.18E-05,60,
32.578125,9.99E-07,6.03E-08,,1.92E-05,60,
32.59375,9.99E-07,6.28E-08,,1.61E-05,60,
32.609375,9.99E-07,5.68E-08,,1.40E-05,60,
32.625,9.99E-07,5.90E-08,,1.13E-05,60,
32.640625,9.99E-07,5.76E-08,,8.49E-06,60,
32.65625,9.99E-07,6.29E-08,,5.86E-06,60,
32.671875,9.99E-07,6.34E-08,,3.75E-06,60,
32.6875,9.99E-07,6.65E-08,,2.00E-06,60,
32.703125,9.99E-07,6.22E-08,,1.32E-06,60,
32.71875,9.99E-07,5.96E-08,,1.07E-06,60,
32.734375,9.99E-07,5.58E-08,,9.98E-07,60,
32.75,9.99E-07,5.66E-08,,8.80E-07,60,
32.765625,9.99E-07,5.89E-08,,9.43E-07,60,
32.78125,9.99E-07,6.03E-08,,1.46E-06,60,
32.796875,9.99E-07,6.27E-08,,2.53E-06,60,
32.8125,9.99E-07,5.96E-08,,3.52E-06,60,
32.828125,9.99E-07,5.91E-08,,3.63E-06,60,
32.84375,9.99E-07,5.41E-08,,4.32E-06,60,
32.859375,9.99E-07,5.73E-08,,6.26E-06,60,
32.875,9.99E-07,5.63E-08,,9.43E-06,60,
32.890625,9.99E-07,6.18E-08,,1.24E-05,60,
32.90625,9.99E-07,5.93E-08,,1.41E-05,60,
32.921875,9.99E-07,6.29E-08,,1.50E-05,60,
32.9375,9.99E-07,5.74E-08,,1.58E-05,60,
32.953125,9.99E-07,5.80E-08,,1.68E-05,60,
32.96875,9.99E-07,5.53E-08,,1.91E-05,60,
32.984375,9.99E-07,5.90E-08,,2.13E-05,60,
33,9.99E-07,5.94E-08,,2.12E-05,60,
33.015625,5.07E-05,6.15E-08,,2.09E-05,60,
33.03125,0.000389934,6.20E-08,,2.21E-05,60,
33.046875,0.000800279,5.96E-08,,2.54E-05,60,
33.0625,0.000962522,6.17E-08,,2.91E-05,60,
33.078125,0.000993874,5.90E-08,,3.19E-05,60,
33.09375,0.000998258,6.38E-08,,3.28E-05,60,
33.109375,0.000998893,6.25E-08,,3.20E-05,60,
33.125,0.000998988,6.76E-08,,3.12E-05,60,
33.140625,0.000999,6.50E-08,,3.25E-05,60,
33.15625,0.000999001,6.64E-08,,3.55E-05,60,
33.171875,0.000999001,6.11E-08,,3.89E-05,60,
33.1875,0.000999001,6.17E-08,,4.02E-05,60,
33.203125,0.000999001,6.28E-08,,4.00E-05,60,
33.21875,0.000999001,6.53E-08,,3.90E-05,60,
33.234375,0.000999001,6.83E-08,,3.81E-05,60,
33.25,0.000999001,6.48E-08,,3.72E-05,60,
33.265625,0.000999001,6.48E-08,,3.73E-05,60,
33.28125,0.000999001,5.93E-08,,3.88E-05,60,
33.296875,0.000999001,6.26E-08,,4.30E-05,60,
33.3125,0.000999001,6.01E-08,,4.57E-05,60,
33.328125,0.000999001,6.62E-08,,4.71E-05,60,
33.34375,0.000999001,6.53E-08,,4.90E-05,60,
33.359375,0.000999001,6.52E-08,,5.23E-05,60,
33.375,0.000999001,6.34E-08,,5.50E-05,60,
33.390625,0.000999001,6.23E-08,,5.63E-05,60,
33.40625,0.000999001,6.39E-08,,5.62E-05,60,
33.421875,0.000999001,6.48E-08,,5.60E-05,60,
33.4375,0.000999001,6.88E-08,,5.83E-05,60,
33.453125,0.000999001,6.47E-08,,6.13E-05,60,
33.46875,0.000999001,6.36E-08,,6.41E-05,60,
33.484375,0.000999001,6.05E-08,,6.89E-05,60,
33.5,0.000999001,5.92E-08,,7.32E-05,60,
33.515625,0.000999001,6.27E-08,,7.68E-05,60,
33.53125,0.000999001,6.20E-08,,7.56E-05,60,
33.546875,0.000999001,6.79E-08,,7.64E-05,60,
33.5625,0.000999001,6.25E-08,,7.87E-05,60,
33.578125,0.000999001,6.84E-08,,8.03E-05,60,
33.59375,0.000999001,6.01E-08,,8.17E-05,60,
33.609375,0.000999001,6.81E-08,,8.31E-05,60,
33.625,0.000999001,6.35E-08,,8.91E-05,60,
33.640625,0.000999001,6.90E-08,,9.34E-05,60,
33.65625,0.000999001,6.71E-08,,9.23E-05,60,
33.671875,0.000999001,6.47E-08,,8.79E-05,60,
33.6875,0.000999001,6.56E-08,,8.41E-05,60,
33.703125,0.000999001,6.14E-08,,8.37E-05,60,
33.71875,0.000999001,6.92E-08,,8.81E-05,60,
33.734375,0.000999001,6.56E-08,,8.95E-05,60,
33.75,0.000999001,7.15E-08,,8.92E-05,60,
33.765625,0.000999001,6.85E-08,,8.76E-05,60,
33.78125,0.000999001,6.74E-08,,8.37E-05,60,
33.796875,0.000999001,6.93E-08,,8.12E-05,60,
33.8125,0.000999001,6.75E-08,,8.14E-05,60,
33.828125,0.000999001,7.83E-08,,8.38E-05,60,
33.84375,0.000999001,6.98E-08,,8.22E-05,60,
33.859375,0.000999001,8.03E-08,,7.55E-05,60,
33.875,0.000999001,6.82E-08,,7.05E-05,60,
33.890625,0.000999001,7.34E-08,,6.85E-05,60,
33.90625,0.000999001,6.60E-08,,6.94E-05,60,
33.921875,0.000999001,6.91E-08,,7.16E-05,60,
33.9375,0.000999001,7.27E-08,,7.25E-05,60,
33.953125,0.000999001,6.75E-08,,7.08E-05,60,
33.96875,0.000999001,7.56E-08,,6.65E-05,60,
33.984375,0.000999001,6.20E-08,,6.11E-05,60,
34,0.000999001,7.39E-08,,5.79E-05,60,
34.015625,0.000999001,6.22E-08,,5.90E-05,60,
34.03125,0.000999001,7.54E-08,,5.97E-05,60,
34.046875,0.000999001,6.66E-08,,6.29E-05,60,
34.0625,0.000999001,6.93E-08,,6.73E-05,60,
34.078125,0.000999001,6.34E-08,,7.33E-05,60,
34.09375,0.000999001,6.24E-08,,8.09E-05,60,
34.109375,0.000999001,6.76E-08,,8.58E-05,60,
34.125,0.000999001,6.59E-08,,8.74E-05,60,
34.140625,0.000999001,7.12E-08,,8.93E-05,60,
34.15625,0.000999001,6.75E-08,,9.30E-05,60,
34.171875,0.000999001,6.59E-08,,9.46E-05,60,
34.1875,0.000999001,6.67E-08,,9.28E-05,60,
34.203125,0.000999001,6.27E-08,,8.86E-05,60,
34.21875,0.000999001,7.17E-08,,8.40E-05,60,
34.234375,0.000999001,6.19E-08,,8.00E-05,60,
34.25,0.000999001,6.92E-08,,7.70E-05,60,
34.265625,0.000999001,5.71E-08,,7.50E-05,60,
34.28125,0.000999001,6.30E-08,,7.26E-05,60,
34.296875,0.000999001,6.12E-08,,7.37E-05,60,
34.3125,0.000999001,6.50E-08,,7.56E-05,60,
34.328125,0.000999001,6.75E-08,,7.58E-05,60,
34.34375,0.000999001,6.09E-08,,7.43E-05,60,
34.359375,0.000999001,6.34E-08,,7.38E-05,60,
34.375,0.000999001,5.41E-08,,7.52E-05,60,
34.390625,0.000999001,6.36E-08,,7.67E-05,60,
34.40625,0.000999001,5.93E-08,,7.63E-05,60,
34.421875,0.000999001,6.43E-08,,7.38E-05,60,
34.4375,0.000999001,5.82E-08,,7.51E-05,60,
34.453125,0.000999001,5.81E-08,,7.75E-05,60,
34.46875,0.000999001,5.80E-08,,7.62E-05,60,
34.484375,0.000999001,5.73E-08,,6.92E-05,60,
34.5,0.000999001,6.26E-08,,5.98E-05,60,
34.515625,0.000999001,5.83E-08,,5.10E-05,60,
34.53125,0.000999001,6.09E-08,,4.63E-05,60,
34.546875,0.000999001,5.62E-08,,4.46E-05,60,
34.5625,0.000999001,5.82E-08,,4.30E-05,60,
34.578125,0.000999001,5.77E-08,,4.22E-05,60,
34.59375,0.000999001,6.23E-08,,4.07E-05,60,
34.609375,0.000999001,6.13E-08,,3.83E-05,60,
34.625,0.000999001,6.02E-08,,3.50E-05,60,
34.640625,0.000999001,5.68E-08,,3.43E-05,60,
34.65625,0.000999001,5.87E-08,,3.62E-05,60,
34.671875,0.000999001,5.94E-08,,3.83E-05,60,
34.6875,0.000999001,6.32E-08,,3.90E-05,60,
34.703125,0.000999001,5.95E-08,,3.81E-05,60,
34.71875,0.000999001,6.12E-08,,3.64E-05,60,
34.734375,0.000999001,5.50E-08,,3.36E-05,60,
34.75,0.000999001,6.08E-08,,3.24E-05,60,
34.765625,0.000999001,5.68E-08,,3.35E-05,60,
34.78125,0.000999001,6.33E-08,,3.61E-05,60,
34.796875,0.000999001,5.70E-08,,4.08E-05,60,
34.8125,0.000999001,5.98E-08,,4.37E-05,60,
34.828125,0.000999001,5.64E-08,,4.36E-05,60,
34.84375,0.000999001,6.05E-08,,4.13E-05,60,
34.859375,0.000999001,6.44E-08,,3.82E-05,60,
34.875,0.000999001,5.99E-08,,3.40E-05,60,
34.890625,0.000999001,6.34E-08,,2.92E-05,60,
34.90625,0.000999001,5.57E-08,,2.40E-05,60,
34.921875,0.000999001,6.46E-08,,1.82E-05,60,
34.9375,0.000999001,5.88E-08,,1.56E-05,60,
34.953125,0.000999001,6.86E-08,,1.47E-05,60,
34.96875,0.000999001,6.29E-08,,1.33E-05,60,
34.984375,0.000999001,6.42E-08,,1.18E-05,60,
35,0.000999001,5.80E-08,,1.08E-05,60,
35.015625,0.000949268,6.39E-08,,1.05E-05,60,
35.03125,0.000610066,6.21E-08,,1.02E-05,60,
35.046875,0.000199721,6.76E-08,,9.77E-06,60,
35.0625,3.75E-05,6.22E-08,,8.59E-06,60,
35.078125,6.13E-06,6.77E-08,,7.07E-06,60,
35.09375,1.74E-06,6.21E-08,,5.90E-06,60,
35.109375,1.11E-06,6.81E-08,,4.19E-06,60,
35.125,1.01E-06,6.68E-08,,2.43E-06,60,
35.140625,1.00E-06,6.62E-08,,1.70E-06,60,
35.15625,9.99E-07,6.79E-08,,1.74E-06,60,
35.171875,9.99E-07,6.17E-08,,1.89E-06,60,
35.1875,9.99E-07,7.14E-08,,1.84E-06,60,
35.203125,9.99E-07,6.53E-08,,2.20E-06,60,
35.21875,9.99E-07,7.29E-08,,2.73E-06,60,
35.234375,9.99E-07,6.34E-08,,4.41E-06,60,
35.25,9.99E-07,6.73E-08,,7.21E-06,60,
35.265625,9.99E-07,6.56E-08,,9.40E-06,60,
35.28125,9.99E-07,7.10E-08,,1.05E-05,60,
35.296875,9.99E-07,7.02E-08,,9.92E-06,60,
35.3125,9.99E-07,7.14E-08,,9.51E-06,60,
35.328125,9.99E-07,6.58E-08,,1.06E-05,60,
35.34375,9.99E-07,6.73E-08,,1.36E-05,60,
35.359375,9.99E-07,6.86E-08,,1.56E-05,60,
35.375,9.99E-07,6.71E-08,,1.60E-05,60,
35.390625,9.99E-07,7.17E-08,,1.62E-05,60,
35.40625,9.99E-07,6.04E-08,,1.51E-05,60,
35.421875,9.99E-07,6.48E-08,,1.32E-05,60,
35.4375,9.99E-07,6.23E-08,,1.23E-05,60,
35.453125,9.99E-07,6.61E-08,,1.26E-05,60,
35.46875,9.99E-07,6.90E-08,,1.35E-05,60,
35.484375,9.99E-07,6.09E-08,,1.42E-05,60,
35.5,9.99E-07,6.72E-08,,1.28E-05,60,
35.515625,9.99E-07,5.89E-08,,1.10E-05,60,
35.53125,9.99E-07,6.93E-08,,8.67E-06,60,
35.546875,9.99E-07,6.35E-08,,6.73E-06,60,
35.5625,9.99E-07,6.18E-08,,6.32E-06,60,
35.578125,9.99E-07,6.24E-08,,7.14E-06,60,
35.59375,9.99E-07,5.78E-08,,8.67E-06,60,
35.609375,9.99E-07,6.47E-08,,1.09E-05,60,
35.625,9.99E-07,6.48E-08,,1.37E-05,60,
35.640625,9.99E-07,6.13E-08,,1.42E-05,60,
35.65625,9.99E-07,6.25E-08,,1.38E-05,60,
35.671875,9.99E-07,5.75E-08,,1.28E-05,60,
35.6875,9.99E-07,6.29E-08,,1.08E-05,60,
35.703125,9.99E-07,6.65E-08,,9.12E-06,60,
35.71875,9.99E-07,5.81E-08,,7.20E-06,60,
