Bits_Input,InputPower,Bits_Output,OutputPower
285.484375,9.99E-04,285.484375,0.003547515
285.5,9.99E-04,285.5,0.006485566
285.515625,9.99E-04,285.515625,0.009895452
285.53125,9.99E-04,285.53125,0.013122619
285.546875,9.99E-04,285.546875,0.014651602
285.5625,9.99E-04,285.5625,0.013852862
285.578125,9.99E-04,285.578125,0.011220306
285.59375,9.99E-04,285.59375,0.008083592
285.609375,9.99E-04,285.609375,0.004908148
285.625,9.99E-04,285.625,0.002403398
285.640625,9.99E-04,285.640625,0.001025009
285.65625,9.99E-04,285.65625,0.000540443
285.671875,9.99E-04,285.671875,0.000564422
285.6875,9.99E-04,285.6875,0.000736639
285.703125,9.99E-04,285.703125,0.001175306
285.71875,9.99E-04,285.71875,0.001943754
285.734375,9.99E-04,285.734375,0.003072021
285.75,9.99E-04,285.75,0.004800303
285.765625,9.99E-04,285.765625,0.006851972
285.78125,9.99E-04,285.78125,0.008852128
285.796875,9.99E-04,285.796875,0.010584262
285.8125,9.99E-04,285.8125,0.011288268
285.828125,9.99E-04,285.828125,0.009764486
285.84375,9.99E-04,285.84375,0.007557749
285.859375,9.99E-04,285.859375,0.00568974
285.875,9.99E-04,285.875,0.004004074
285.890625,9.99E-04,285.890625,0.002540414
285.90625,9.99E-04,285.90625,0.001328701
285.921875,9.99E-04,285.921875,0.000602807
285.9375,9.99E-04,285.9375,0.000494842
285.953125,9.99E-04,285.953125,0.000482294
285.96875,9.99E-04,285.96875,0.000446944
285.984375,9.99E-04,285.984375,0.000440719
286,9.99E-04,286,0.000459302
286.015625,0.050732433,286.015625,0.000660439
286.03125,0.389933636,286.03125,0.001149691
286.046875,0.800278673,286.046875,0.001698323
286.0625,0.96252152,286.0625,0.001973626
286.078125,0.99387427,286.078125,0.002101261
286.09375,0.998258145,286.09375,0.002266449
286.109375,0.99889305,286.109375,0.002431183
286.125,0.998987871,286.125,0.003003764
286.140625,0.998999766,286.140625,0.004698284
286.15625,0.999000911,286.15625,0.008810867
286.171875,0.999000994,286.171875,0.014516765
286.1875,0.999000999,286.1875,0.01960722
286.203125,0.999000999,286.203125,0.02371103
286.21875,0.999000999,286.21875,0.025381525
286.234375,0.999000999,286.234375,0.024487971
286.25,0.999000999,286.25,0.022187038
286.265625,0.999000999,286.265625,0.018252732
286.28125,0.999000999,286.28125,0.013803848
286.296875,0.999000999,286.296875,0.009668796
286.3125,0.999000999,286.3125,0.006233382
286.328125,0.999000999,286.328125,0.00459863
286.34375,0.999000999,286.34375,0.005310812
286.359375,0.999000999,286.359375,0.006512151
286.375,0.999000999,286.375,0.007057845
286.390625,0.999000999,286.390625,0.006653212
286.40625,0.999000999,286.40625,0.00509782
286.421875,0.999000999,286.421875,0.003106266
286.4375,0.999000999,286.4375,0.001802471
286.453125,0.999000999,286.453125,0.001987777
286.46875,0.999000999,286.46875,0.003608865
286.484375,0.999000999,286.484375,0.005666905
286.5,0.999000999,286.5,0.00695089
286.515625,0.999000999,286.515625,0.007819422
286.53125,0.999000999,286.53125,0.008904421
286.546875,0.999000999,286.546875,0.009764759
286.5625,0.999000999,286.5625,0.009455768
286.578125,0.999000999,286.578125,0.007747457
286.59375,0.999000999,286.59375,0.00577907
286.609375,0.999000999,286.609375,0.005077395
286.625,0.999000999,286.625,0.005759906
286.640625,0.999000999,286.640625,0.007914011
286.65625,0.999000999,286.65625,0.011029078
286.671875,0.999000999,286.671875,0.0136187
286.6875,0.999000999,286.6875,0.014865279
286.703125,0.999000999,286.703125,0.014787719
286.71875,0.999000999,286.71875,0.013830892
286.734375,0.999000999,286.734375,0.011890581
286.75,0.999000999,286.75,0.009744208
286.765625,0.999000999,286.765625,0.007356238
286.78125,0.999000999,286.78125,0.0049573
286.796875,0.999000999,286.796875,0.00312524
286.8125,0.999000999,286.8125,0.002455081
286.828125,0.999000999,286.828125,0.002592519
286.84375,0.999000999,286.84375,0.003343434
286.859375,0.999000999,286.859375,0.004520753
286.875,0.999000999,286.875,0.005840901
286.890625,0.999000999,286.890625,0.007062299
286.90625,0.999000999,286.90625,0.007467831
286.921875,0.999000999,286.921875,0.006825107
286.9375,0.999000999,286.9375,0.005199077
286.953125,0.999000999,286.953125,0.003161597
286.96875,0.999000999,286.96875,0.001522354
286.984375,0.999000999,286.984375,0.000482006
287,0.999000999,287,0.00012408
287.015625,0.949267567,287.015625,0.00069508
287.03125,0.610066364,287.03125,0.001922327
287.046875,0.199721327,287.046875,0.002850054
287.0625,0.037478481,287.0625,0.003081474
287.078125,0.00612573,287.078125,0.003113913
287.09375,0.001741855,287.09375,0.002785151
287.109375,0.00110695,287.109375,0.002152856
287.125,0.001012129,287.125,0.001313362
287.140625,0.001000234,287.140625,0.000485053
287.15625,9.99E-04,287.15625,7.41E-05
287.171875,9.99E-04,287.171875,0.000137467
287.1875,9.99E-04,287.1875,0.000309418
287.203125,9.99E-04,287.203125,0.000439075
287.21875,9.99E-04,287.21875,0.000442226
287.234375,9.99E-04,287.234375,0.000522715
287.25,9.99E-04,287.25,0.000776074
287.265625,9.99E-04,287.265625,0.001204511
287.28125,9.99E-04,287.28125,0.001956522
287.296875,9.99E-04,287.296875,0.003445586
287.3125,9.99E-04,287.3125,0.005476772
287.328125,9.99E-04,287.328125,0.00692269
287.34375,9.99E-04,287.34375,0.006509372
287.359375,9.99E-04,287.359375,0.004617918
287.375,9.99E-04,287.375,0.002183703
287.390625,9.99E-04,287.390625,0.000328683
287.40625,9.99E-04,287.40625,0.000342147
287.421875,9.99E-04,287.421875,0.003079589
287.4375,9.99E-04,287.4375,0.007977348
287.453125,9.99E-04,287.453125,0.012636836
287.46875,9.99E-04,287.46875,0.015673192
287.484375,9.99E-04,287.484375,0.017251111
287.5,9.99E-04,287.5,0.017326263
287.515625,9.99E-04,287.515625,0.015206369
287.53125,9.99E-04,287.53125,0.012044563
287.546875,9.99E-04,287.546875,0.008756972
287.5625,9.99E-04,287.5625,0.00561619
287.578125,9.99E-04,287.578125,0.003284276
287.59375,9.99E-04,287.59375,0.001825383
287.609375,9.99E-04,287.609375,0.001036435
287.625,9.99E-04,287.625,0.000470614
287.640625,9.99E-04,287.640625,0.000146916
287.65625,9.99E-04,287.65625,0.000139642
287.671875,9.99E-04,287.671875,0.000568484
287.6875,9.99E-04,287.6875,0.001996789
287.703125,9.99E-04,287.703125,0.003785104
287.71875,9.99E-04,287.71875,0.005759738
287.734375,9.99E-04,287.734375,0.007996098
287.75,9.99E-04,287.75,0.009688028
287.765625,9.99E-04,287.765625,0.010040721
287.78125,9.99E-04,287.78125,0.009080433
287.796875,9.99E-04,287.796875,0.006669052
287.8125,9.99E-04,287.8125,0.003133419
287.828125,9.99E-04,287.828125,0.000537929
287.84375,9.99E-04,287.84375,0.000201588
287.859375,9.99E-04,287.859375,0.001728275
287.875,9.99E-04,287.875,0.00378072
287.890625,9.99E-04,287.890625,0.005541848
287.90625,9.99E-04,287.90625,0.006424813
287.921875,9.99E-04,287.921875,0.006114883
287.9375,9.99E-04,287.9375,0.004769002
287.953125,9.99E-04,287.953125,0.003710317
287.96875,9.99E-04,287.96875,0.004282778
287.984375,9.99E-04,287.984375,0.007171322
288,9.99E-04,288,0.012064714
288.015625,0.050732433,288.015625,0.018203273
288.03125,0.389933636,288.03125,0.025129188
288.046875,0.800278673,288.046875,0.031854033
288.0625,0.96252152,288.0625,0.036855982
288.078125,0.99387427,288.078125,0.03856339
288.09375,0.998258145,288.09375,0.036661541
288.109375,0.99889305,288.109375,0.032786962
288.125,0.998987871,288.125,0.027720085
288.140625,0.998999766,288.140625,0.021725314
288.15625,0.999000911,288.15625,0.016070593
288.171875,0.999000994,288.171875,0.011092631
288.1875,0.999000999,288.1875,0.006780514
288.203125,0.999000999,288.203125,0.003353993
288.21875,0.999000999,288.21875,0.001309261
288.234375,0.999000999,288.234375,0.000331906
288.25,0.999000999,288.25,0.000106447
288.265625,0.999000999,288.265625,0.000254079
288.28125,0.999000999,288.28125,0.00037055
288.296875,0.999000999,288.296875,0.000424664
288.3125,0.999000999,288.3125,0.000531422
288.328125,0.999000999,288.328125,0.000503617
288.34375,0.999000999,288.34375,0.000232411
288.359375,0.999000999,288.359375,0.000118
288.375,0.999000999,288.375,0.000618566
288.390625,0.999000999,288.390625,0.001583147
288.40625,0.999000999,288.40625,0.002607388
288.421875,0.999000999,288.421875,0.003408422
288.4375,0.999000999,288.4375,0.00353367
288.453125,0.999000999,288.453125,0.002732821
288.46875,0.999000999,288.46875,0.001574392
288.484375,0.999000999,288.484375,0.000899649
288.5,0.999000999,288.5,0.001460109
288.515625,0.999000999,288.515625,0.004005593
288.53125,0.999000999,288.53125,0.007884659
288.546875,0.999000999,288.546875,0.011672847
288.5625,0.999000999,288.5625,0.013295466
288.578125,0.999000999,288.578125,0.011389923
288.59375,0.999000999,288.59375,0.007598438
288.609375,0.999000999,288.609375,0.003940168
288.625,0.999000999,288.625,0.001630809
288.640625,0.999000999,288.640625,0.001314931
288.65625,0.999000999,288.65625,0.002754995
288.671875,0.999000999,288.671875,0.003909111
288.6875,0.999000999,288.6875,0.003884889
288.703125,0.999000999,288.703125,0.003261777
288.71875,0.999000999,288.71875,0.001919709
288.734375,0.999000999,288.734375,0.000571445
288.75,0.999000999,288.75,8.73E-05
288.765625,0.999000999,288.765625,0.000648115
288.78125,0.999000999,288.78125,0.001535587
288.796875,0.999000999,288.796875,0.001971568
288.8125,0.999000999,288.8125,0.002104665
288.828125,0.999000999,288.828125,0.00231777
288.84375,0.999000999,288.84375,0.003382659
288.859375,0.999000999,288.859375,0.005041465
288.875,0.999000999,288.875,0.006374255
288.890625,0.999000999,288.890625,0.006681958
288.90625,0.999000999,288.90625,0.005927015
288.921875,0.999000999,288.921875,0.004302947
288.9375,0.999000999,288.9375,0.002471984
288.953125,0.999000999,288.953125,0.000929163
288.96875,0.999000999,288.96875,0.000351228
288.984375,0.999000999,288.984375,0.000213008
289,0.999000999,289,5.17E-05
289.015625,0.999000999,289.015625,0.000128155
289.03125,0.999000999,289.03125,0.000884334
289.046875,0.999000999,289.046875,0.002848639
289.0625,0.999000999,289.0625,0.005571858
289.078125,0.999000999,289.078125,0.007611808
289.09375,0.999000999,289.09375,0.008216998
289.109375,0.999000999,289.109375,0.00748761
289.125,0.999000999,289.125,0.005880276
289.140625,0.999000999,289.140625,0.003502059
289.15625,0.999000999,289.15625,0.0016
289.171875,0.999000999,289.171875,0.001231422
289.1875,0.999000999,289.1875,0.002051985
289.203125,0.999000999,289.203125,0.002959765
289.21875,0.999000999,289.21875,0.003372872
289.234375,0.999000999,289.234375,0.004126379
289.25,0.999000999,289.25,0.005773706
289.265625,0.999000999,289.265625,0.007802569
289.28125,0.999000999,289.28125,0.009455941
289.296875,0.999000999,289.296875,0.010472376
289.3125,0.999000999,289.3125,0.010837259
289.328125,0.999000999,289.328125,0.01097843
289.34375,0.999000999,289.34375,0.011219317
289.359375,0.999000999,289.359375,0.01065351
289.375,0.999000999,289.375,0.009016317
289.390625,0.999000999,289.390625,0.007292404
289.40625,0.999000999,289.40625,0.006302412
289.421875,0.999000999,289.421875,0.005846562
289.4375,0.999000999,289.4375,0.005459531
289.453125,0.999000999,289.453125,0.005199465
289.46875,0.999000999,289.46875,0.004551053
289.484375,0.999000999,289.484375,0.003229544
289.5,0.999000999,289.5,0.001561143
289.515625,0.999000999,289.515625,0.000370366
289.53125,9.99E-01,289.53125,1.28E-04
289.546875,9.99E-01,289.546875,8.87E-04
289.5625,9.99E-01,289.5625,2.08E-03
289.578125,9.99E-01,289.578125,2.99E-03
289.59375,9.99E-01,289.59375,3.33E-03
289.609375,9.99E-01,289.609375,3.26E-03
289.625,9.99E-01,289.625,2.59E-03
289.640625,9.99E-01,289.640625,1.37E-03
289.65625,9.99E-01,289.65625,9.08E-04
289.671875,9.99E-01,289.671875,1.40E-03
289.6875,9.99E-01,289.6875,1.75E-03
289.703125,9.99E-01,289.703125,1.21E-03
289.71875,9.99E-01,289.71875,3.80E-04
289.734375,9.99E-01,289.734375,2.16E-04
289.75,9.99E-01,289.75,1.32E-03
289.765625,9.99E-01,289.765625,3.61E-03
289.78125,9.99E-01,289.78125,6.44E-03
289.796875,9.99E-01,289.796875,9.70E-03
289.8125,9.99E-01,289.8125,1.32E-02
289.828125,9.99E-01,289.828125,1.58E-02
289.84375,9.99E-01,289.84375,1.66E-02
289.859375,9.99E-01,289.859375,1.55E-02
289.875,9.99E-01,289.875,1.22E-02
289.890625,9.99E-01,289.890625,7.66E-03
289.90625,9.99E-01,289.90625,3.69E-03
289.921875,9.99E-01,289.921875,1.41E-03
289.9375,9.99E-01,289.9375,1.01E-03
289.953125,9.99E-01,289.953125,2.61E-03
289.96875,9.99E-01,289.96875,5.00E-03
289.984375,9.99E-01,289.984375,6.56E-03
290,9.99E-01,290,7.27E-03
290.015625,9.49E-01,290.015625,7.11E-03
290.03125,6.10E-01,290.03125,4.86E-03
290.046875,2.00E-01,290.046875,1.88E-03
290.0625,3.75E-02,290.0625,5.39E-04
290.078125,6.13E-03,290.078125,2.06E-03
290.09375,1.74E-03,290.09375,6.28E-03
290.109375,1.11E-03,290.109375,1.04E-02
290.125,1.01E-03,290.125,1.17E-02
290.140625,1.00E-03,290.140625,1.02E-02
290.15625,9.99E-04,290.15625,7.41E-03
290.171875,9.99E-04,290.171875,4.41E-03
290.1875,9.99E-04,290.1875,2.53E-03
290.203125,9.99E-04,290.203125,2.22E-03
290.21875,9.99E-04,290.21875,3.19E-03
290.234375,9.99E-04,290.234375,5.28E-03
290.25,9.99E-04,290.25,7.84E-03
290.265625,9.99E-04,290.265625,9.76E-03
290.28125,9.99E-04,290.28125,9.07E-03
290.296875,9.99E-04,290.296875,6.48E-03
290.3125,9.99E-04,290.3125,3.85E-03
290.328125,9.99E-04,290.328125,2.03E-03
290.34375,9.99E-04,290.34375,1.11E-03
290.359375,9.99E-04,290.359375,1.14E-03
290.375,9.99E-04,290.375,1.86E-03
290.390625,9.99E-04,290.390625,2.66E-03
290.40625,9.99E-04,290.40625,4.13E-03
290.421875,9.99E-04,290.421875,7.01E-03
290.4375,9.99E-04,290.4375,1.03E-02
290.453125,9.99E-04,290.453125,1.25E-02
290.46875,9.99E-04,290.46875,1.27E-02
290.484375,9.99E-04,290.484375,1.09E-02
290.5,9.99E-04,290.5,7.47E-03
290.515625,9.99E-04,290.515625,3.88E-03
290.53125,9.99E-04,290.53125,1.59E-03
290.546875,9.99E-04,290.546875,5.62E-04
290.5625,9.99E-04,290.5625,1.78E-04
290.578125,9.99E-04,290.578125,1.50E-05
290.59375,9.99E-04,290.59375,4.44E-04
290.609375,9.99E-04,290.609375,1.98E-03
290.625,9.99E-04,290.625,4.32E-03
290.640625,9.99E-04,290.640625,6.36E-03
290.65625,9.99E-04,290.65625,5.89E-03
290.671875,9.99E-04,290.671875,2.75E-03
290.6875,9.99E-04,290.6875,3.33E-04
290.703125,9.99E-04,290.703125,1.39E-03
290.71875,9.99E-04,290.71875,5.22E-03
290.734375,9.99E-04,290.734375,9.71E-03
290.75,9.99E-04,290.75,1.23E-02
290.765625,9.99E-04,290.765625,1.26E-02
290.78125,9.99E-04,290.78125,1.37E-02
290.796875,9.99E-04,290.796875,1.61E-02
290.8125,9.99E-04,290.8125,1.64E-02
290.828125,9.99E-04,290.828125,1.22E-02
290.84375,9.99E-04,290.84375,5.82E-03
290.859375,9.99E-04,290.859375,1.64E-03
290.875,9.99E-04,290.875,1.44E-03
290.890625,9.99E-04,290.890625,4.52E-03
290.90625,9.99E-04,290.90625,7.83E-03
290.921875,9.99E-04,290.921875,8.29E-03
290.9375,9.99E-04,290.9375,5.97E-03
290.953125,9.99E-04,290.953125,3.52E-03
290.96875,9.99E-04,290.96875,2.52E-03
290.984375,9.99E-04,290.984375,2.43E-03
291,9.99E-04,291,2.14E-03
291.015625,5.07E-02,291.015625,1.26E-03
291.03125,3.90E-01,291.03125,4.88E-04
291.046875,8.00E-01,291.046875,1.57E-04
291.0625,9.63E-01,291.0625,1.58E-04
291.078125,9.94E-01,291.078125,5.77E-04
291.09375,9.98E-01,291.09375,1.85E-03
291.109375,9.99E-01,291.109375,3.62E-03
291.125,9.99E-01,291.125,4.71E-03
291.140625,9.99E-01,291.140625,4.60E-03
291.15625,9.99E-01,291.15625,4.59E-03
291.171875,9.99E-01,291.171875,5.59E-03
291.1875,9.99E-01,291.1875,6.93E-03
291.203125,9.99E-01,291.203125,6.86E-03
291.21875,9.99E-01,291.21875,4.69E-03
291.234375,9.99E-01,291.234375,2.06E-03
291.25,9.99E-01,291.25,1.78E-03
291.265625,9.99E-01,291.265625,4.17E-03
291.28125,9.99E-01,291.28125,6.98E-03
291.296875,9.99E-01,291.296875,8.26E-03
291.3125,9.99E-01,291.3125,7.32E-03
291.328125,9.99E-01,291.328125,4.41E-03
291.34375,9.99E-01,291.34375,2.08E-03
291.359375,9.99E-01,291.359375,1.11E-03
291.375,9.99E-01,291.375,1.07E-03
291.390625,9.99E-01,291.390625,2.26E-03
291.40625,9.99E-01,291.40625,5.07E-03
291.421875,9.99E-01,291.421875,8.76E-03
291.4375,9.99E-01,291.4375,1.02E-02
291.453125,9.99E-01,291.453125,6.79E-03
291.46875,9.99E-01,291.46875,2.02E-03
291.484375,9.99E-01,291.484375,2.48E-06
291.5,9.99E-01,291.5,2.24E-03
291.515625,9.99E-01,291.515625,6.69E-03
291.53125,9.99E-01,291.53125,9.35E-03
291.546875,9.99E-01,291.546875,7.91E-03
291.5625,9.99E-01,291.5625,4.08E-03
291.578125,9.99E-01,291.578125,1.66E-03
291.59375,9.99E-01,291.59375,1.64E-03
291.609375,9.99E-01,291.609375,2.24E-03
291.625,9.99E-01,291.625,1.77E-03
291.640625,9.99E-01,291.640625,9.40E-04
291.65625,9.99E-01,291.65625,2.74E-03
291.671875,9.99E-01,291.671875,8.29E-03
291.6875,9.99E-01,291.6875,1.47E-02
291.703125,9.99E-01,291.703125,1.75E-02
291.71875,9.99E-01,291.71875,1.43E-02
291.734375,9.99E-01,291.734375,7.70E-03
291.75,9.99E-01,291.75,3.38E-03
291.765625,9.99E-01,291.765625,2.95E-03
291.78125,9.99E-01,291.78125,3.89E-03
291.796875,9.99E-01,291.796875,4.13E-03
291.8125,9.99E-01,291.8125,2.88E-03
291.828125,0.999000999,291.828125,0.001100287
291.84375,0.999000999,291.84375,0.00044502
291.859375,0.999000999,291.859375,0.001740044
291.875,0.999000999,291.875,0.005302368
291.890625,0.999000999,291.890625,0.010576947
291.90625,0.999000999,291.90625,0.015308747
291.921875,0.999000999,291.921875,0.015686139
291.9375,0.999000999,291.9375,0.012262864
291.953125,0.999000999,291.953125,0.007269357
291.96875,0.999000999,291.96875,0.003159671
291.984375,0.999000999,291.984375,0.002397843
292,0.999000999,292,0.005121825
292.015625,0.949267567,292.015625,0.009028268
292.03125,0.610066364,292.03125,0.010646293
292.046875,0.199721327,292.046875,0.009391357
292.0625,0.037478481,292.0625,0.007783667
292.078125,0.00612573,292.078125,0.006658376
292.09375,0.001741855,292.09375,0.005894617
292.109375,1.11E-03,292.109375,5.05E-03
292.125,1.01E-03,292.125,2.84E-03
292.140625,0.001000234,292.140625,0.000405927
292.15625,9.99E-04,292.15625,0.000379625
292.171875,9.99E-04,292.171875,0.003567999
292.1875,9.99E-04,292.1875,0.008545973
292.203125,9.99E-04,292.203125,0.011939497
292.21875,9.99E-04,292.21875,0.010725062
292.234375,9.99E-04,292.234375,0.00765642
292.25,9.99E-04,292.25,0.006904806
292.265625,9.99E-04,292.265625,0.009803271
292.28125,9.99E-04,292.28125,0.014246672
292.296875,9.99E-04,292.296875,0.017416922
292.3125,9.99E-04,292.3125,0.016955307
292.328125,9.99E-04,292.328125,0.013139483
292.34375,9.99E-04,292.34375,0.006642573
292.359375,9.99E-04,292.359375,0.001460998
292.375,9.99E-04,292.375,0.000108104
292.390625,9.99E-04,292.390625,0.002494232
292.40625,9.99E-04,292.40625,0.005655085
292.421875,9.99E-04,292.421875,0.006930372
292.4375,9.99E-04,292.4375,0.005434723
292.453125,9.99E-04,292.453125,0.002509717
292.46875,9.99E-04,292.46875,0.000800023
292.484375,9.99E-04,292.484375,0.001576715
292.5,9.99E-04,292.5,0.003577169
292.515625,9.99E-04,292.515625,0.004756451
292.53125,9.99E-04,292.53125,0.003928918
292.546875,9.99E-04,292.546875,0.002064613
292.5625,9.99E-04,292.5625,0.001323135
292.578125,9.99E-04,292.578125,0.002001559
292.59375,9.99E-04,292.59375,0.00253066
292.609375,9.99E-04,292.609375,0.002396474
292.625,9.99E-04,292.625,0.001959304
292.640625,9.99E-04,292.640625,0.001824023
292.65625,9.99E-04,292.65625,0.002186827
292.671875,9.99E-04,292.671875,0.002492741
292.6875,9.99E-04,292.6875,0.002612111
292.703125,9.99E-04,292.703125,0.002248315
292.71875,9.99E-04,292.71875,0.001993837
292.734375,9.99E-04,292.734375,0.002081944
292.75,9.99E-04,292.75,0.00197992
292.765625,9.99E-04,292.765625,0.001551975
292.78125,9.99E-04,292.78125,0.001074213
292.796875,9.99E-04,292.796875,0.000659943
292.8125,9.99E-04,292.8125,0.000346974
292.828125,9.99E-04,292.828125,0.001689312
292.84375,9.99E-04,292.84375,0.005122362
292.859375,9.99E-04,292.859375,0.008805153
292.875,9.99E-04,292.875,0.010565935
292.890625,9.99E-04,292.890625,0.008891873
292.90625,9.99E-04,292.90625,0.004921817
292.921875,9.99E-04,292.921875,0.002265121
292.9375,9.99E-04,292.9375,0.004042282
292.953125,9.99E-04,292.953125,0.010412955
292.96875,9.99E-04,292.96875,0.017340725
292.984375,9.99E-04,292.984375,0.019636078
293,9.99E-04,293,0.01572766
293.015625,0.050732433,293.015625,0.00822596
293.03125,0.389933636,293.03125,0.001914015
293.046875,0.800278673,293.046875,0.000180663
293.0625,0.96252152,293.0625,0.002406091
293.078125,0.99387427,293.078125,0.005485361
293.09375,0.998258145,293.09375,0.006314392
293.109375,0.99889305,293.109375,0.004719232
293.125,0.998987871,293.125,0.002003541
293.140625,0.998999766,293.140625,0.000148651
293.15625,0.999000911,293.15625,0.001230226
293.171875,0.999000994,293.171875,0.005810008
293.1875,0.999000999,293.1875,0.011938532
293.203125,0.999000999,293.203125,0.015200413
293.21875,0.999000999,293.21875,0.011830836
293.234375,0.999000999,293.234375,0.004214774
293.25,0.999000999,293.25,7.94E-05
293.265625,0.999000999,293.265625,0.003280376
293.28125,0.999000999,293.28125,0.008472628
293.296875,0.999000999,293.296875,0.008811913
293.3125,0.999000999,293.3125,0.004626568
293.328125,0.999000999,293.328125,0.000769275
293.34375,0.999000999,293.34375,0.002834071
293.359375,0.999000999,293.359375,0.011251276
293.375,0.999000999,293.375,0.020303889
293.390625,0.999000999,293.390625,0.02179722
293.40625,0.999000999,293.40625,0.014440026
293.421875,0.999000999,293.421875,0.005207894
293.4375,0.999000999,293.4375,0.000300549
293.453125,0.999000999,293.453125,0.000988295
293.46875,0.999000999,293.46875,0.003668953
293.484375,0.999000999,293.484375,0.004058606
293.5,0.999000999,293.5,0.00215286
293.515625,0.999000999,293.515625,0.00081801
293.53125,0.999000999,293.53125,0.001158164
293.546875,0.999000999,293.546875,0.002454284
293.5625,0.999000999,293.5625,0.003610898
293.578125,0.999000999,293.578125,0.003347052
293.59375,0.999000999,293.59375,0.00230084
293.609375,0.999000999,293.609375,0.001501956
293.625,0.999000999,293.625,0.001292741
293.640625,0.999000999,293.640625,0.001764928
293.65625,0.999000999,293.65625,0.0032866
293.671875,0.999000999,293.671875,0.006076487
293.6875,0.999000999,293.6875,0.008662536
293.703125,0.999000999,293.703125,0.008686603
293.71875,0.999000999,293.71875,0.005991804
293.734375,0.999000999,293.734375,0.002785462
293.75,0.999000999,293.75,0.000803431
293.765625,0.999000999,293.765625,0.00020139
293.78125,0.999000999,293.78125,0.000437626
293.796875,0.999000999,293.796875,0.000605835
293.8125,0.999000999,293.8125,0.000467674
293.828125,0.999000999,293.828125,0.000646296
293.84375,0.999000999,293.84375,0.001764253
293.859375,0.999000999,293.859375,0.003378654
293.875,0.999000999,293.875,0.004654988
293.890625,0.999000999,293.890625,0.00485794
293.90625,0.999000999,293.90625,0.003877814
293.921875,0.999000999,293.921875,0.002588654
293.9375,0.999000999,293.9375,0.001768253
293.953125,0.999000999,293.953125,0.001279894
293.96875,9.99E-01,293.96875,8.58E-04
293.984375,9.99E-01,293.984375,1.09E-03
294,0.999000999,294,0.002860723
294.015625,0.949267567,294.015625,0.006940307
294.03125,0.610066364,294.03125,0.011283336
294.046875,0.199721327,294.046875,0.013158774
294.0625,0.037478481,294.0625,0.011519554
294.078125,0.00612573,294.078125,0.008352879
294.09375,0.001741855,294.09375,0.005271817
294.109375,0.00110695,294.109375,0.002875183
294.125,0.001012129,294.125,0.002920425
294.140625,0.001000234,294.140625,0.004942646
294.15625,9.99E-04,294.15625,0.006331245
294.171875,9.99E-04,294.171875,0.00584428
294.1875,9.99E-04,294.1875,0.003620302
294.203125,9.99E-04,294.203125,0.001726284
294.21875,9.99E-04,294.21875,0.002456315
294.234375,9.99E-04,294.234375,0.005766235
294.25,9.99E-04,294.25,0.009497017
294.265625,9.99E-04,294.265625,1.14E-02
294.28125,9.99E-04,294.28125,1.07E-02
294.296875,9.99E-04,294.296875,7.76E-03
294.3125,9.99E-04,294.3125,4.26E-03
294.328125,9.99E-04,294.328125,1.81E-03
294.34375,9.99E-04,294.34375,8.25E-04
294.359375,9.99E-04,294.359375,5.61E-04
294.375,9.99E-04,294.375,0.000486214
294.390625,9.99E-04,294.390625,0.000604908
294.40625,9.99E-04,294.40625,0.001419159
294.421875,9.99E-04,294.421875,0.003168234
294.4375,9.99E-04,294.4375,4.50E-03
294.453125,9.99E-04,294.453125,4.16E-03
294.46875,9.99E-04,294.46875,2.86E-03
294.484375,9.99E-04,294.484375,1.89E-03
294.5,9.99E-04,294.5,1.38E-03
294.515625,9.99E-04,294.515625,1.09E-03
294.53125,9.99E-04,294.53125,5.42E-04
294.546875,9.99E-04,294.546875,1.26E-04
294.5625,9.99E-04,294.5625,1.16E-04
294.578125,9.99E-04,294.578125,8.15E-04
294.59375,9.99E-04,294.59375,2.49E-03
294.609375,9.99E-04,294.609375,4.93E-03
294.625,9.99E-04,294.625,6.79E-03
294.640625,9.99E-04,294.640625,7.10E-03
294.65625,9.99E-04,294.65625,5.70E-03
294.671875,9.99E-04,294.671875,4.44E-03
294.6875,9.99E-04,294.6875,4.65E-03
294.703125,9.99E-04,294.703125,7.08E-03
294.71875,9.99E-04,294.71875,1.04E-02
294.734375,9.99E-04,294.734375,1.29E-02
294.75,9.99E-04,294.75,1.28E-02
294.765625,9.99E-04,294.765625,1.08E-02
294.78125,9.99E-04,294.78125,9.63E-03
294.796875,9.99E-04,294.796875,1.04E-02
294.8125,9.99E-04,294.8125,1.25E-02
294.828125,9.99E-04,294.828125,1.48E-02
294.84375,9.99E-04,294.84375,1.49E-02
294.859375,9.99E-04,294.859375,1.21E-02
294.875,9.99E-04,294.875,8.31E-03
294.890625,9.99E-04,294.890625,5.32E-03
294.90625,9.99E-04,294.90625,3.49E-03
294.921875,9.99E-04,294.921875,1.92E-03
294.9375,9.99E-04,294.9375,4.84E-04
294.953125,9.99E-04,294.953125,1.60E-04
294.96875,9.99E-04,294.96875,1.14E-03
294.984375,9.99E-04,294.984375,2.52E-03
295,9.99E-04,295,3.11E-03
295.015625,5.07E-02,295.015625,2.78E-03
295.03125,3.90E-01,295.03125,2.33E-03
295.046875,8.00E-01,295.046875,2.03E-03
295.0625,9.63E-01,295.0625,1.41E-03
295.078125,9.94E-01,295.078125,1.33E-03
295.09375,9.98E-01,295.09375,1.99E-03
295.109375,9.99E-01,295.109375,3.39E-03
295.125,9.99E-01,295.125,5.79E-03
