Bits,InputPower,OutputPower,DelayBit,OutputPowerWithoutDelay,FiberLength,
1.84375,9.99E-07,7.59E-08,,1.02E-07,50,
1.859375,9.99E-07,1.31E-07,,9.67E-08,50,
1.875,9.99E-07,1.12E-07,,9.49E-08,50,
1.890625,9.99E-07,8.21E-08,,9.48E-08,50,
1.90625,9.99E-07,9.37E-08,,9.56E-08,50,
1.921875,9.99E-07,9.19E-08,,9.76E-08,50,
1.9375,9.99E-07,1.33E-07,,1.01E-07,50,
1.953125,9.99E-07,1.03E-07,,1.05E-07,50,
1.96875,9.99E-07,6.44E-08,,1.11E-07,50,
1.984375,9.99E-07,1.31E-07,,1.15E-07,50,
2,9.99E-07,1.38E-07,,1.18E-07,50,
2.015625,9.99E-07,7.76E-08,,1.20E-07,50,
2.03125,9.99E-07,9.67E-08,,1.21E-07,50,
2.046875,9.99E-07,1.08E-07,,1.16E-07,50,
2.0625,9.99E-07,1.34E-07,,1.13E-07,50,
2.078125,9.99E-07,9.03E-08,,1.10E-07,50,
2.09375,9.99E-07,8.34E-08,,1.04E-07,50,
2.109375,9.99E-07,1.45E-07,,1.03E-07,50,
2.125,9.99E-07,9.63E-08,,9.72E-08,50,
2.140625,9.99E-07,1.01E-07,,9.16E-08,50,
2.15625,9.99E-07,9.96E-08,,8.84E-08,50,
2.171875,9.99E-07,9.65E-08,,8.42E-08,50,
2.1875,9.99E-07,1.16E-07,,8.34E-08,50,
2.203125,9.99E-07,1.08E-07,,8.42E-08,50,
2.21875,9.99E-07,9.05E-08,,8.62E-08,50,
2.234375,9.99E-07,1.04E-07,,8.86E-08,50,
2.25,9.99E-07,1.05E-07,,9.26E-08,50,
2.265625,9.99E-07,1.33E-07,,9.66E-08,50,
2.28125,9.99E-07,6.85E-08,,1.01E-07,50,
2.296875,9.99E-07,1.05E-07,,1.04E-07,50,
2.3125,9.99E-07,1.46E-07,,1.06E-07,50,
2.328125,9.99E-07,9.75E-08,,1.08E-07,50,
2.34375,9.99E-07,6.68E-08,,1.07E-07,50,
2.359375,9.99E-07,1.30E-07,,1.08E-07,50,
2.375,9.99E-07,1.31E-07,,1.04E-07,50,
2.390625,9.99E-07,7.50E-08,,9.96E-08,50,
2.40625,9.99E-07,8.87E-08,,9.51E-08,50,
2.421875,9.99E-07,1.25E-07,,8.96E-08,50,
2.4375,9.99E-07,9.96E-08,,8.85E-08,50,
2.453125,9.99E-07,8.45E-08,,8.76E-08,50,
2.46875,9.99E-07,1.09E-07,,8.70E-08,50,
2.484375,9.99E-07,8.94E-08,,8.78E-08,50,
2.5,9.99E-07,1.22E-07,,9.19E-08,50,
2.515625,9.99E-07,9.02E-08,,9.58E-08,50,
2.53125,9.99E-07,8.91E-08,,1.04E-07,50,
2.546875,9.99E-07,1.04E-07,,1.07E-07,50,
2.5625,9.99E-07,9.85E-08,,1.12E-07,50,
2.578125,9.99E-07,9.41E-08,,1.11E-07,50,
2.59375,9.99E-07,7.79E-08,,1.12E-07,50,
2.609375,9.99E-07,1.00E-07,,1.09E-07,50,
2.625,9.99E-07,1.18E-07,,1.07E-07,50,
2.640625,9.99E-07,7.67E-08,,1.05E-07,50,
2.65625,9.99E-07,8.08E-08,,9.99E-08,50,
2.671875,9.99E-07,1.07E-07,,9.56E-08,50,
2.6875,9.99E-07,9.72E-08,,9.07E-08,50,
2.703125,9.99E-07,6.55E-08,,8.78E-08,50,
2.71875,9.99E-07,8.54E-08,,8.88E-08,50,
2.734375,9.99E-07,1.23E-07,,9.05E-08,50,
2.75,9.99E-07,7.77E-08,,9.27E-08,50,
2.765625,9.99E-07,8.01E-08,,9.83E-08,50,
2.78125,9.99E-07,1.05E-07,,1.03E-07,50,
2.796875,9.99E-07,9.74E-08,,1.06E-07,50,
2.8125,9.99E-07,8.24E-08,,1.10E-07,50,
2.828125,9.99E-07,1.01E-07,,1.11E-07,50,
2.84375,9.99E-07,8.64E-08,,1.08E-07,50,
2.859375,9.99E-07,1.04E-07,,1.05E-07,50,
2.875,9.99E-07,9.64E-08,,1.01E-07,50,
2.890625,9.99E-07,8.77E-08,,9.58E-08,50,
2.90625,9.99E-07,9.83E-08,,9.41E-08,50,
2.921875,9.99E-07,1.11E-07,,9.22E-08,50,
2.9375,9.99E-07,9.56E-08,,9.12E-08,50,
2.953125,9.99E-07,9.18E-08,,9.30E-08,50,
2.96875,9.99E-07,1.02E-07,,9.55E-08,50,
2.984375,9.99E-07,1.34E-07,,9.76E-08,50,
3,9.99E-07,8.58E-08,,9.95E-08,50,
3.015625,9.99E-07,9.42E-08,,1.04E-07,50,
3.03125,9.99E-07,1.48E-07,,1.08E-07,50,
3.046875,9.99E-07,9.99E-08,,1.09E-07,50,
3.0625,9.99E-07,8.64E-08,,1.09E-07,50,
3.078125,9.99E-07,1.28E-07,,1.06E-07,50,
3.09375,9.99E-07,1.18E-07,,1.04E-07,50,
3.109375,9.99E-07,8.98E-08,,9.90E-08,50,
3.125,9.99E-07,1.07E-07,,9.48E-08,50,
3.140625,9.99E-07,1.13E-07,,9.19E-08,50,
3.15625,9.99E-07,1.06E-07,,9.04E-08,50,
3.171875,9.99E-07,9.83E-08,,9.18E-08,50,
3.1875,9.99E-07,9.75E-08,,9.30E-08,50,
3.203125,9.99E-07,1.05E-07,,9.90E-08,50,
3.21875,9.99E-07,1.12E-07,,1.05E-07,50,
3.234375,9.99E-07,8.60E-08,,1.07E-07,50,
3.25,9.99E-07,1.02E-07,,1.07E-07,50,
3.265625,9.99E-07,1.18E-07,,1.07E-07,50,
3.28125,9.99E-07,1.11E-07,,1.04E-07,50,
3.296875,9.99E-07,7.43E-08,,9.87E-08,50,
3.3125,9.99E-07,1.35E-07,,9.38E-08,50,
3.328125,9.99E-07,1.12E-07,,9.05E-08,50,
3.34375,9.99E-07,8.23E-08,,8.88E-08,50,
3.359375,9.99E-07,1.20E-07,,8.80E-08,50,
3.375,9.99E-07,1.16E-07,,9.11E-08,50,
3.390625,9.99E-07,1.03E-07,,9.38E-08,50,
3.40625,9.99E-07,9.46E-08,,9.67E-08,50,
3.421875,9.99E-07,1.08E-07,,1.00E-07,50,
3.4375,9.99E-07,1.28E-07,,1.00E-07,50,
3.453125,9.99E-07,7.73E-08,,9.87E-08,50,
3.46875,9.99E-07,1.17E-07,,9.63E-08,50,
3.484375,9.99E-07,1.12E-07,,9.43E-08,50,
3.5,9.99E-07,9.22E-08,,9.07E-08,50,
3.515625,9.99E-07,1.07E-07,,8.64E-08,50,
3.53125,9.99E-07,9.87E-08,,8.32E-08,50,
3.546875,9.99E-07,9.62E-08,,8.22E-08,50,
3.5625,9.99E-07,1.12E-07,,8.28E-08,50,
3.578125,9.99E-07,8.63E-08,,8.66E-08,50,
3.59375,9.99E-07,9.76E-08,,8.95E-08,50,
3.609375,9.99E-07,1.18E-07,,9.33E-08,50,
3.625,9.99E-07,9.06E-08,,9.65E-08,50,
3.640625,9.99E-07,8.92E-08,,9.71E-08,50,
3.65625,9.99E-07,1.13E-07,,9.54E-08,50,
3.671875,9.99E-07,1.10E-07,,9.20E-08,50,
3.6875,9.99E-07,7.48E-08,,8.95E-08,50,
3.703125,9.99E-07,1.13E-07,,8.86E-08,50,
3.71875,9.99E-07,1.32E-07,,8.74E-08,50,
3.734375,9.99E-07,6.84E-08,,8.83E-08,50,
3.75,9.99E-07,1.12E-07,,9.10E-08,50,
3.765625,9.99E-07,1.25E-07,,9.54E-08,50,
3.78125,9.99E-07,8.02E-08,,1.04E-07,50,
3.796875,9.99E-07,9.14E-08,,1.04E-07,50,
3.8125,9.99E-07,1.09E-07,,1.08E-07,50,
3.828125,9.99E-07,9.31E-08,,1.05E-07,50,
3.84375,9.99E-07,8.43E-08,,1.00E-07,50,
3.859375,9.99E-07,9.78E-08,,9.80E-08,50,
3.875,9.99E-07,9.76E-08,,9.45E-08,50,
3.890625,9.99E-07,9.68E-08,,9.41E-08,50,
3.90625,9.99E-07,7.60E-08,,9.63E-08,50,
3.921875,9.99E-07,1.06E-07,,1.02E-07,50,
3.9375,9.99E-07,9.74E-08,,1.08E-07,50,
3.953125,9.99E-07,7.82E-08,,1.10E-07,50,
3.96875,9.99E-07,9.44E-08,,1.12E-07,50,
3.984375,9.99E-07,1.02E-07,,1.11E-07,50,
4,9.99E-07,9.46E-08,,1.09E-07,50,
4.015625,9.99E-07,7.41E-08,,1.06E-07,50,
4.03125,9.99E-07,1.22E-07,,1.03E-07,50,
4.046875,9.99E-07,9.18E-08,,9.95E-08,50,
4.0625,9.99E-07,7.72E-08,,1.00E-07,50,
4.078125,9.99E-07,1.15E-07,,1.02E-07,50,
4.09375,9.99E-07,9.46E-08,,1.05E-07,50,
4.109375,9.99E-07,9.05E-08,,1.09E-07,50,
4.125,9.99E-07,9.42E-08,,1.13E-07,50,
4.140625,9.99E-07,1.13E-07,,1.17E-07,50,
4.15625,9.99E-07,9.14E-08,,1.14E-07,50,
4.171875,9.99E-07,1.00E-07,,1.12E-07,50,
4.1875,9.99E-07,1.06E-07,,1.07E-07,50,
4.203125,9.99E-07,1.03E-07,,1.04E-07,50,
4.21875,9.99E-07,9.50E-08,,1.04E-07,50,
4.234375,9.99E-07,9.90E-08,,1.04E-07,50,
4.25,9.99E-07,1.11E-07,,1.08E-07,50,
4.265625,9.99E-07,8.99E-08,,1.09E-07,50,
4.28125,9.99E-07,1.08E-07,,1.11E-07,50,
4.296875,9.99E-07,9.70E-08,,1.11E-07,50,
4.3125,9.99E-07,1.05E-07,,1.09E-07,50,
4.328125,9.99E-07,9.81E-08,,1.06E-07,50,
4.34375,9.99E-07,8.80E-08,,1.02E-07,50,
4.359375,9.99E-07,1.28E-07,,9.68E-08,50,
4.375,9.99E-07,8.11E-08,,9.52E-08,50,
4.390625,9.99E-07,9.51E-08,,1.01E-07,50,
4.40625,9.99E-07,1.30E-07,,1.05E-07,50,
4.421875,9.99E-07,7.72E-08,,1.11E-07,50,
4.4375,9.99E-07,9.94E-08,,1.16E-07,50,
4.453125,9.99E-07,1.25E-07,,1.15E-07,50,
4.46875,9.99E-07,7.89E-08,,1.12E-07,50,
4.484375,9.99E-07,1.07E-07,,1.11E-07,50,
4.5,9.99E-07,1.08E-07,,1.07E-07,50,
4.515625,9.99E-07,8.47E-08,,1.04E-07,50,
4.53125,9.99E-07,1.08E-07,,1.03E-07,50,
4.546875,9.99E-07,9.11E-08,,1.04E-07,50,
4.5625,9.99E-07,1.02E-07,,1.05E-07,50,
4.578125,9.99E-07,1.00E-07,,1.08E-07,50,
4.59375,9.99E-07,9.40E-08,,1.10E-07,50,
4.609375,9.99E-07,1.03E-07,,1.09E-07,50,
4.625,9.99E-07,9.73E-08,,1.04E-07,50,
4.640625,9.99E-07,9.88E-08,,1.00E-07,50,
4.65625,9.99E-07,9.10E-08,,9.69E-08,50,
4.671875,9.99E-07,1.11E-07,,9.71E-08,50,
4.6875,9.99E-07,8.76E-08,,9.73E-08,50,
4.703125,9.99E-07,9.49E-08,,1.02E-07,50,
4.71875,9.99E-07,1.07E-07,,1.07E-07,50,
4.734375,9.99E-07,9.02E-08,,1.07E-07,50,
4.75,9.99E-07,9.25E-08,,1.04E-07,50,
4.765625,9.99E-07,1.09E-07,,9.80E-08,50,
4.78125,9.99E-07,1.00E-07,,9.05E-08,50,
4.796875,9.99E-07,8.47E-08,,8.88E-08,50,
4.8125,9.99E-07,1.21E-07,,8.97E-08,50,
4.828125,9.99E-07,9.77E-08,,9.40E-08,50,
4.84375,9.99E-07,8.98E-08,,1.00E-07,50,
4.859375,9.99E-07,1.22E-07,,1.04E-07,50,
4.875,9.99E-07,9.54E-08,,1.03E-07,50,
4.890625,9.99E-07,9.73E-08,,9.77E-08,50,
4.90625,9.99E-07,1.21E-07,,9.32E-08,50,
4.921875,9.99E-07,9.57E-08,,9.04E-08,50,
4.9375,9.99E-07,1.07E-07,,9.06E-08,50,
4.953125,9.99E-07,1.10E-07,,9.06E-08,50,
4.96875,9.99E-07,9.85E-08,,9.47E-08,50,
4.984375,9.99E-07,1.03E-07,,9.94E-08,50,
5,9.99E-07,9.99E-08,,1.01E-07,50,
5.015625,9.99E-07,1.01E-07,,9.81E-08,50,
5.03125,9.99E-07,9.51E-08,,9.75E-08,50,
5.046875,9.99E-07,9.83E-08,,9.51E-08,50,
5.0625,9.99E-07,9.56E-08,,9.21E-08,50,
5.078125,9.99E-07,9.45E-08,,9.15E-08,50,
5.09375,9.99E-07,9.18E-08,,9.45E-08,50,
5.109375,9.99E-07,1.04E-07,,9.98E-08,50,
5.125,9.99E-07,9.17E-08,,1.06E-07,50,
5.140625,9.99E-07,1.04E-07,,1.07E-07,50,
5.15625,9.99E-07,9.53E-08,,1.05E-07,50,
5.171875,9.99E-07,9.20E-08,,9.99E-08,50,
5.1875,9.99E-07,1.04E-07,,9.81E-08,50,
5.203125,9.99E-07,8.84E-08,,1.01E-07,50,
5.21875,9.99E-07,9.20E-08,,1.04E-07,50,
5.234375,9.99E-07,1.12E-07,,1.08E-07,50,
5.25,9.99E-07,8.36E-08,,1.11E-07,50,
5.265625,9.99E-07,1.05E-07,,1.13E-07,50,
5.28125,9.99E-07,1.08E-07,,1.10E-07,50,
5.296875,9.99E-07,8.18E-08,,1.05E-07,50,
5.3125,9.99E-07,1.17E-07,,9.95E-08,50,
5.328125,9.99E-07,9.34E-08,,1.01E-07,50,
5.34375,9.99E-07,9.34E-08,,1.02E-07,50,
5.359375,9.99E-07,1.05E-07,,1.05E-07,50,
5.375,9.99E-07,1.00E-07,,1.09E-07,50,
5.390625,9.99E-07,8.56E-08,,1.07E-07,50,
5.40625,9.99E-07,1.13E-07,,1.06E-07,50,
5.421875,9.99E-07,8.75E-08,,1.02E-07,50,
5.4375,9.99E-07,1.03E-07,,9.88E-08,50,
5.453125,9.99E-07,1.04E-07,,9.82E-08,50,
5.46875,9.99E-07,9.32E-08,,9.76E-08,50,
5.484375,9.99E-07,1.04E-07,,1.01E-07,50,
5.5,9.99E-07,9.78E-08,,1.03E-07,50,
5.515625,9.99E-07,9.36E-08,,1.02E-07,50,
5.53125,9.99E-07,1.13E-07,,9.94E-08,50,
5.546875,9.99E-07,9.69E-08,,9.23E-08,50,
5.5625,9.99E-07,9.95E-08,,8.86E-08,50,
5.578125,9.99E-07,1.23E-07,,8.94E-08,50,
5.59375,9.99E-07,8.17E-08,,9.37E-08,50,
5.609375,9.99E-07,1.24E-07,,9.84E-08,50,
5.625,9.99E-07,1.09E-07,,1.01E-07,50,
5.640625,9.99E-07,9.68E-08,,1.01E-07,50,
5.65625,9.99E-07,1.19E-07,,9.70E-08,50,
5.671875,9.99E-07,1.19E-07,,9.15E-08,50,
5.6875,9.99E-07,8.76E-08,,9.18E-08,50,
5.703125,9.99E-07,1.37E-07,,9.43E-08,50,
5.71875,9.99E-07,1.05E-07,,9.73E-08,50,
5.734375,9.99E-07,9.13E-08,,1.02E-07,50,
5.75,9.99E-07,1.31E-07,,1.00E-07,50,
5.765625,9.99E-07,9.47E-08,,9.75E-08,50,
5.78125,9.99E-07,9.35E-08,,9.12E-08,50,
5.796875,9.99E-07,1.34E-07,,8.85E-08,50,
5.8125,9.99E-07,7.61E-08,,9.01E-08,50,
5.828125,9.99E-07,1.12E-07,,9.50E-08,50,
5.84375,9.99E-07,1.13E-07,,9.95E-08,50,
5.859375,9.99E-07,8.30E-08,,9.88E-08,50,
5.875,9.99E-07,1.17E-07,,9.78E-08,50,
5.890625,9.99E-07,9.35E-08,,9.38E-08,50,
5.90625,9.99E-07,1.06E-07,,9.21E-08,50,
5.921875,9.99E-07,9.83E-08,,9.46E-08,50,
5.9375,9.99E-07,1.08E-07,,9.83E-08,50,
5.953125,9.99E-07,1.01E-07,,1.02E-07,50,
5.96875,9.99E-07,1.04E-07,,1.03E-07,50,
5.984375,9.99E-07,1.12E-07,,1.03E-07,50,
6,9.99E-07,1.03E-07,,9.98E-08,50,
6.015625,9.99E-07,1.06E-07,,9.65E-08,50,
6.03125,9.99E-07,1.17E-07,,9.60E-08,50,
6.046875,9.99E-07,1.03E-07,,9.84E-08,50,
6.0625,9.99E-07,1.12E-07,,1.04E-07,50,
6.078125,9.99E-07,1.14E-07,,1.05E-07,50,
6.09375,9.99E-07,1.05E-07,,1.01E-07,50,
6.109375,9.99E-07,1.09E-07,,9.91E-08,50,
6.125,9.99E-07,1.14E-07,,9.57E-08,50,
6.140625,9.99E-07,1.02E-07,,9.31E-08,50,
6.15625,9.99E-07,1.13E-07,,9.72E-08,50,
6.171875,9.99E-07,1.08E-07,,1.02E-07,50,
6.1875,9.99E-07,1.03E-07,,1.04E-07,50,
6.203125,9.99E-07,1.10E-07,,1.03E-07,50,
6.21875,9.99E-07,1.12E-07,,9.96E-08,50,
6.234375,9.99E-07,1.03E-07,,9.67E-08,50,
6.25,9.99E-07,1.12E-07,,9.58E-08,50,
6.265625,9.99E-07,1.07E-07,,9.93E-08,50,
6.28125,9.99E-07,1.02E-07,,1.02E-07,50,
6.296875,9.99E-07,1.14E-07,,1.04E-07,50,
6.3125,9.99E-07,9.83E-08,,1.03E-07,50,
6.328125,9.99E-07,1.13E-07,,9.79E-08,50,
6.34375,9.99E-07,9.74E-08,,9.48E-08,50,
6.359375,9.99E-07,1.08E-07,,9.33E-08,50,
6.375,9.99E-07,1.05E-07,,9.85E-08,50,
6.390625,9.99E-07,9.59E-08,,1.02E-07,50,
6.40625,9.99E-07,1.16E-07,,1.03E-07,50,
6.421875,9.99E-07,8.28E-08,,1.00E-07,50,
6.4375,9.99E-07,1.11E-07,,9.45E-08,50,
6.453125,9.99E-07,9.12E-08,,9.33E-08,50,
6.46875,9.99E-07,9.65E-08,,9.67E-08,50,
6.484375,9.99E-07,1.11E-07,,9.96E-08,50,
6.5,9.99E-07,8.35E-08,,1.03E-07,50,
6.515625,9.99E-07,1.14E-07,,1.01E-07,50,
6.53125,9.99E-07,9.08E-08,,9.86E-08,50,
6.546875,9.99E-07,9.78E-08,,9.50E-08,50,
6.5625,9.99E-07,1.03E-07,,9.37E-08,50,
6.578125,9.99E-07,8.83E-08,,9.74E-08,50,
6.59375,9.99E-07,1.03E-07,,1.00E-07,50,
6.609375,9.99E-07,8.94E-08,,9.93E-08,50,
6.625,9.99E-07,9.79E-08,,9.80E-08,50,
6.640625,9.99E-07,8.56E-08,,9.57E-08,50,
6.65625,9.99E-07,9.94E-08,,9.50E-08,50,
6.671875,9.99E-07,8.23E-08,,9.68E-08,50,
6.6875,9.99E-07,9.08E-08,,1.02E-07,50,
6.703125,9.99E-07,9.24E-08,,1.04E-07,50,
6.71875,9.99E-07,8.21E-08,,1.04E-07,50,
6.734375,9.99E-07,9.56E-08,,9.83E-08,50,
6.75,9.99E-07,8.99E-08,,9.36E-08,50,
6.765625,9.99E-07,9.15E-08,,9.49E-08,50,
6.78125,9.99E-07,9.94E-08,,1.00E-07,50,
6.796875,9.99E-07,9.18E-08,,1.03E-07,50,
6.8125,9.99E-07,9.65E-08,,1.03E-07,50,
6.828125,9.99E-07,9.29E-08,,9.90E-08,50,
6.84375,9.99E-07,1.04E-07,,9.69E-08,50,
6.859375,9.99E-07,8.88E-08,,9.74E-08,50,
6.875,9.99E-07,1.09E-07,,9.95E-08,50,
6.890625,9.99E-07,9.36E-08,,1.02E-07,50,
6.90625,9.99E-07,1.00E-07,,1.05E-07,50,
6.921875,9.99E-07,1.02E-07,,9.82E-08,50,
6.9375,9.99E-07,9.89E-08,,9.42E-08,50,
6.953125,9.99E-07,1.00E-07,,9.32E-08,50,
6.96875,9.99E-07,9.76E-08,,9.74E-08,50,
6.984375,9.99E-07,1.01E-07,,9.95E-08,50,
7,9.99E-07,9.23E-08,,9.87E-08,50,
7.015625,9.99E-07,9.60E-08,,9.80E-08,50,
7.03125,9.99E-07,9.99E-08,,9.25E-08,50,
7.046875,9.99E-07,8.06E-08,,8.73E-08,50,
7.0625,9.99E-07,1.00E-07,,8.89E-08,50,
7.078125,9.99E-07,8.43E-08,,9.30E-08,50,
7.09375,9.99E-07,9.06E-08,,9.40E-08,50,
7.109375,9.99E-07,9.31E-08,,9.32E-08,50,
7.125,9.99E-07,8.86E-08,,9.07E-08,50,
7.140625,9.99E-07,9.71E-08,,9.06E-08,50,
7.15625,9.99E-07,9.62E-08,,9.36E-08,50,
7.171875,9.99E-07,9.04E-08,,9.81E-08,50,
7.1875,9.99E-07,9.88E-08,,1.01E-07,50,
7.203125,9.99E-07,8.19E-08,,9.73E-08,50,
7.21875,9.99E-07,1.00E-07,,9.52E-08,50,
7.234375,9.99E-07,8.49E-08,,9.32E-08,50,
7.25,9.99E-07,8.83E-08,,9.56E-08,50,
