Bits,InputPower,OutputPower,DelayBit,OutputPowerWithoutDelay,FiberLength,
1.171875,9.99E-07,2.38E-07,,2.45E-07,3.00E+01,
1.1875,9.99E-07,2.47E-07,,2.58E-07,3.00E+01,
1.203125,9.99E-07,2.36E-07,,2.71E-07,3.00E+01,
1.21875,9.99E-07,2.41E-07,,2.80E-07,3.00E+01,
1.234375,9.99E-07,2.38E-07,,2.77E-07,3.00E+01,
1.25,9.99E-07,2.43E-07,,2.76E-07,3.00E+01,
1.265625,9.99E-07,2.45E-07,,2.68E-07,3.00E+01,
1.28125,9.99E-07,2.41E-07,,2.56E-07,3.00E+01,
1.296875,9.99E-07,2.55E-07,,2.47E-07,3.00E+01,
1.3125,9.99E-07,2.44E-07,,2.37E-07,3.00E+01,
1.328125,9.99E-07,2.58E-07,,2.31E-07,3.00E+01,
1.34375,9.99E-07,2.43E-07,,2.24E-07,3.00E+01,
1.359375,9.99E-07,2.47E-07,,2.22E-07,3.00E+01,
1.375,9.99E-07,2.48E-07,,2.25E-07,3.00E+01,
1.390625,9.99E-07,2.47E-07,,2.28E-07,3.00E+01,
1.40625,9.99E-07,2.57E-07,,2.39E-07,3.00E+01,
1.421875,9.99E-07,2.42E-07,,2.55E-07,3.00E+01,
1.4375,9.99E-07,2.66E-07,,2.66E-07,3.00E+01,
1.453125,9.99E-07,2.58E-07,,2.80E-07,3.00E+01,
1.46875,9.99E-07,2.70E-07,,2.90E-07,3.00E+01,
1.484375,9.99E-07,2.75E-07,,2.95E-07,3.00E+01,
1.5,9.99E-07,2.76E-07,,3.02E-07,3.00E+01,
1.515625,9.99E-07,2.75E-07,,3.01E-07,3.00E+01,
1.53125,9.99E-07,2.66E-07,,2.89E-07,3.00E+01,
1.546875,9.99E-07,2.72E-07,,2.74E-07,3.00E+01,
1.5625,9.99E-07,2.60E-07,,2.64E-07,3.00E+01,
1.578125,9.99E-07,2.73E-07,,2.51E-07,3.00E+01,
1.59375,9.99E-07,2.65E-07,,2.44E-07,3.00E+01,
1.609375,9.99E-07,2.63E-07,,2.38E-07,3.00E+01,
1.625,9.99E-07,2.63E-07,,2.46E-07,3.00E+01,
1.640625,9.99E-07,2.50E-07,,2.53E-07,3.00E+01,
1.65625,9.99E-07,2.59E-07,,2.68E-07,3.00E+01,
1.671875,9.99E-07,2.46E-07,,2.78E-07,3.00E+01,
1.6875,9.99E-07,2.57E-07,,2.92E-07,3.00E+01,
1.703125,9.99E-07,2.52E-07,,2.97E-07,3.00E+01,
1.71875,9.99E-07,2.48E-07,,2.93E-07,3.00E+01,
1.734375,9.99E-07,2.53E-07,,2.88E-07,3.00E+01,
1.75,9.99E-07,2.46E-07,,2.78E-07,3.00E+01,
1.765625,9.99E-07,2.60E-07,,2.65E-07,3.00E+01,
1.78125,9.99E-07,2.41E-07,,2.51E-07,3.00E+01,
1.796875,9.99E-07,2.56E-07,,2.43E-07,3.00E+01,
1.8125,9.99E-07,2.49E-07,,2.35E-07,3.00E+01,
1.828125,9.99E-07,2.50E-07,,2.39E-07,3.00E+01,
1.84375,9.99E-07,2.54E-07,,2.47E-07,3.00E+01,
1.859375,9.99E-07,2.42E-07,,2.54E-07,3.00E+01,
1.875,9.99E-07,2.59E-07,,2.69E-07,3.00E+01,
1.890625,9.99E-07,2.48E-07,,2.78E-07,3.00E+01,
1.90625,9.99E-07,2.55E-07,,2.89E-07,3.00E+01,
1.921875,9.99E-07,2.57E-07,,2.91E-07,3.00E+01,
1.9375,9.99E-07,2.54E-07,,2.81E-07,3.00E+01,
1.953125,9.99E-07,2.66E-07,,2.60E-07,3.00E+01,
1.96875,9.99E-07,2.47E-07,,2.46E-07,3.00E+01,
1.984375,9.99E-07,2.57E-07,,2.34E-07,3.00E+01,
2,9.99E-07,2.56E-07,,2.29E-07,3.00E+01,
2.015625,9.99E-07,2.55E-07,,2.34E-07,3.00E+01,
2.03125,9.99E-07,2.59E-07,,2.32E-07,3.00E+01,
2.046875,9.99E-07,2.49E-07,,2.40E-07,3.00E+01,
2.0625,9.99E-07,2.58E-07,,2.52E-07,3.00E+01,
2.078125,9.99E-07,2.45E-07,,2.65E-07,3.00E+01,
2.09375,9.99E-07,2.54E-07,,2.83E-07,3.00E+01,
2.109375,9.99E-07,2.58E-07,,2.82E-07,3.00E+01,
2.125,9.99E-07,2.43E-07,,2.74E-07,3.00E+01,
2.140625,9.99E-07,2.57E-07,,2.55E-07,3.00E+01,
2.15625,9.99E-07,2.46E-07,,2.40E-07,3.00E+01,
2.171875,9.99E-07,2.56E-07,,2.27E-07,3.00E+01,
2.1875,9.99E-07,2.52E-07,,2.22E-07,3.00E+01,
2.203125,9.99E-07,2.42E-07,,2.23E-07,3.00E+01,
2.21875,9.99E-07,2.56E-07,,2.36E-07,3.00E+01,
2.234375,9.99E-07,2.41E-07,,2.41E-07,3.00E+01,
2.25,9.99E-07,2.50E-07,,2.49E-07,3.00E+01,
2.265625,9.99E-07,2.51E-07,,2.55E-07,3.00E+01,
2.28125,9.99E-07,2.41E-07,,2.60E-07,3.00E+01,
2.296875,9.99E-07,2.52E-07,,2.57E-07,3.00E+01,
2.3125,9.99E-07,2.38E-07,,2.46E-07,3.00E+01,
2.328125,9.99E-07,2.45E-07,,2.37E-07,3.00E+01,
2.34375,9.99E-07,2.41E-07,,2.30E-07,3.00E+01,
2.359375,9.99E-07,2.37E-07,,2.28E-07,3.00E+01,
2.375,9.99E-07,2.50E-07,,2.27E-07,3.00E+01,
2.390625,9.99E-07,2.41E-07,,2.34E-07,3.00E+01,
2.40625,9.99E-07,2.51E-07,,2.57E-07,3.00E+01,
2.421875,9.99E-07,2.53E-07,,2.64E-07,3.00E+01,
2.4375,9.99E-07,2.46E-07,,2.68E-07,3.00E+01,
2.453125,9.99E-07,2.57E-07,,2.65E-07,3.00E+01,
2.46875,9.99E-07,2.41E-07,,2.51E-07,3.00E+01,
2.484375,9.99E-07,2.48E-07,,2.37E-07,3.00E+01,
2.5,9.99E-07,2.46E-07,,2.28E-07,3.00E+01,
2.515625,9.99E-07,2.36E-07,,2.26E-07,3.00E+01,
2.53125,9.99E-07,2.47E-07,,2.38E-07,3.00E+01,
2.546875,9.99E-07,2.39E-07,,2.54E-07,3.00E+01,
2.5625,9.99E-07,2.46E-07,,2.62E-07,3.00E+01,
2.578125,9.99E-07,2.48E-07,,2.72E-07,3.00E+01,
2.59375,9.99E-07,2.41E-07,,2.76E-07,3.00E+01,
2.609375,9.99E-07,2.55E-07,,2.65E-07,3.00E+01,
2.625,9.99E-07,2.48E-07,,2.53E-07,3.00E+01,
2.640625,9.99E-07,2.49E-07,,2.41E-07,3.00E+01,
2.65625,9.99E-07,2.56E-07,,2.36E-07,3.00E+01,
2.671875,9.99E-07,2.38E-07,,2.41E-07,3.00E+01,
2.6875,9.99E-07,2.47E-07,,2.57E-07,3.00E+01,
2.703125,9.99E-07,2.45E-07,,2.67E-07,3.00E+01,
2.71875,9.99E-07,2.38E-07,,2.73E-07,3.00E+01,
2.734375,9.99E-07,2.50E-07,,2.70E-07,3.00E+01,
2.75,9.99E-07,2.37E-07,,2.58E-07,3.00E+01,
2.765625,9.99E-07,2.45E-07,,2.48E-07,3.00E+01,
2.78125,9.99E-07,2.45E-07,,2.35E-07,3.00E+01,
2.796875,9.99E-07,2.41E-07,,2.36E-07,3.00E+01,
2.8125,9.99E-07,2.53E-07,,2.42E-07,3.00E+01,
2.828125,9.99E-07,2.38E-07,,2.56E-07,3.00E+01,
2.84375,9.99E-07,2.36E-07,,2.67E-07,3.00E+01,
2.859375,9.99E-07,2.47E-07,,2.75E-07,3.00E+01,
2.875,9.99E-07,2.30E-07,,2.65E-07,3.00E+01,
2.890625,9.99E-07,2.47E-07,,2.57E-07,3.00E+01,
2.90625,9.99E-07,2.43E-07,,2.44E-07,3.00E+01,
2.921875,9.99E-07,2.40E-07,,2.33E-07,3.00E+01,
2.9375,9.99E-07,2.53E-07,,2.31E-07,3.00E+01,
2.953125,9.99E-07,2.44E-07,,2.42E-07,3.00E+01,
2.96875,9.99E-07,2.53E-07,,2.54E-07,3.00E+01,
2.984375,9.99E-07,2.65E-07,,2.62E-07,3.00E+01,
3,9.99E-07,2.57E-07,,2.63E-07,3.00E+01,
3.015625,9.99E-07,2.71E-07,,2.58E-07,3.00E+01,
3.03125,9.99E-07,2.66E-07,,2.44E-07,3.00E+01,
3.046875,9.99E-07,2.61E-07,,2.30E-07,3.00E+01,
3.0625,9.99E-07,2.73E-07,,2.28E-07,3.00E+01,
3.078125,9.99E-07,2.61E-07,,2.42E-07,3.00E+01,
3.09375,9.99E-07,2.65E-07,,2.64E-07,3.00E+01,
3.109375,9.99E-07,2.75E-07,,2.70E-07,3.00E+01,
3.125,9.99E-07,2.56E-07,,2.68E-07,3.00E+01,
3.140625,9.99E-07,2.68E-07,,2.60E-07,3.00E+01,
3.15625,9.99E-07,2.63E-07,,2.43E-07,3.00E+01,
3.171875,9.99E-07,2.51E-07,,2.29E-07,3.00E+01,
3.1875,9.99E-07,2.60E-07,,2.29E-07,3.00E+01,
3.203125,9.99E-07,2.50E-07,,2.32E-07,3.00E+01,
3.21875,9.99E-07,2.49E-07,,2.48E-07,3.00E+01,
3.234375,9.99E-07,2.62E-07,,2.60E-07,3.00E+01,
3.25,9.99E-07,2.51E-07,,2.58E-07,3.00E+01,
3.265625,9.99E-07,2.60E-07,,2.49E-07,3.00E+01,
3.28125,9.99E-07,2.62E-07,,2.41E-07,3.00E+01,
3.296875,9.99E-07,2.51E-07,,2.34E-07,3.00E+01,
3.3125,9.99E-07,2.66E-07,,2.37E-07,3.00E+01,
3.328125,9.99E-07,2.58E-07,,2.50E-07,3.00E+01,
3.34375,9.99E-07,2.48E-07,,2.63E-07,3.00E+01,
3.359375,9.99E-07,2.59E-07,,2.64E-07,3.00E+01,
3.375,9.99E-07,2.46E-07,,2.55E-07,3.00E+01,
3.390625,9.99E-07,2.45E-07,,2.37E-07,3.00E+01,
3.40625,9.99E-07,2.61E-07,,2.28E-07,3.00E+01,
3.421875,9.99E-07,2.55E-07,,2.28E-07,3.00E+01,
3.4375,9.99E-07,2.55E-07,,2.40E-07,3.00E+01,
3.453125,9.99E-07,2.59E-07,,2.51E-07,3.00E+01,
3.46875,9.99E-07,2.46E-07,,2.51E-07,3.00E+01,
3.484375,9.99E-07,2.57E-07,,2.44E-07,3.00E+01,
3.5,9.99E-07,2.57E-07,,2.31E-07,3.00E+01,
3.515625,9.99E-07,2.45E-07,,2.18E-07,3.00E+01,
3.53125,9.99E-07,2.59E-07,,2.19E-07,3.00E+01,
3.546875,9.99E-07,2.49E-07,,2.31E-07,3.00E+01,
3.5625,9.99E-07,2.48E-07,,2.48E-07,3.00E+01,
3.578125,9.99E-07,2.61E-07,,2.59E-07,3.00E+01,
3.59375,9.99E-07,2.50E-07,,2.56E-07,3.00E+01,
3.609375,9.99E-07,2.53E-07,,2.43E-07,3.00E+01,
3.625,9.99E-07,2.70E-07,,2.33E-07,3.00E+01,
3.640625,9.99E-07,2.52E-07,,2.26E-07,3.00E+01,
3.65625,9.99E-07,2.55E-07,,2.35E-07,3.00E+01,
3.671875,9.99E-07,2.66E-07,,2.47E-07,3.00E+01,
3.6875,9.99E-07,2.52E-07,,2.52E-07,3.00E+01,
3.703125,9.99E-07,2.61E-07,,2.48E-07,3.00E+01,
3.71875,9.99E-07,2.62E-07,,2.33E-07,3.00E+01,
3.734375,9.99E-07,2.45E-07,,2.27E-07,3.00E+01,
3.75,9.99E-07,2.55E-07,,2.31E-07,3.00E+01,
3.765625,9.99E-07,2.60E-07,,2.45E-07,3.00E+01,
3.78125,9.99E-07,2.45E-07,,2.61E-07,3.00E+01,
3.796875,9.99E-07,2.53E-07,,2.56E-07,3.00E+01,
3.8125,9.99E-07,2.50E-07,,2.51E-07,3.00E+01,
3.828125,9.99E-07,2.35E-07,,2.40E-07,3.00E+01,
3.84375,9.99E-07,2.49E-07,,2.33E-07,3.00E+01,
3.859375,9.99E-07,2.43E-07,,2.41E-07,3.00E+01,
3.875,9.99E-07,2.34E-07,,2.55E-07,3.00E+01,
3.890625,9.99E-07,2.48E-07,,2.62E-07,3.00E+01,
3.90625,9.99E-07,2.46E-07,,2.59E-07,3.00E+01,
3.921875,9.99E-07,2.38E-07,,2.51E-07,3.00E+01,
3.9375,9.99E-07,2.56E-07,,2.38E-07,3.00E+01,
3.953125,9.99E-07,2.48E-07,,2.39E-07,3.00E+01,
3.96875,9.99E-07,2.35E-07,,2.55E-07,3.00E+01,
3.984375,9.99E-07,2.51E-07,,2.67E-07,3.00E+01,
4,9.99E-07,2.44E-07,,2.65E-07,3.00E+01,
4.015625,9.99E-07,2.38E-07,,2.58E-07,3.00E+01,
4.03125,9.99E-07,2.54E-07,,2.52E-07,3.00E+01,
4.046875,9.99E-07,2.49E-07,,2.55E-07,3.00E+01,
4.0625,9.99E-07,2.42E-07,,2.73E-07,3.00E+01,
4.078125,9.99E-07,2.57E-07,,2.86E-07,3.00E+01,
4.09375,9.99E-07,2.54E-07,,2.88E-07,3.00E+01,
4.109375,9.99E-07,2.50E-07,,2.74E-07,3.00E+01,
4.125,9.99E-07,2.61E-07,,2.64E-07,3.00E+01,
4.140625,9.99E-07,2.49E-07,,2.59E-07,3.00E+01,
4.15625,9.99E-07,2.42E-07,,2.69E-07,3.00E+01,
4.171875,9.99E-07,2.58E-07,,2.82E-07,3.00E+01,
4.1875,9.99E-07,2.51E-07,,2.87E-07,3.00E+01,
4.203125,9.99E-07,2.48E-07,,2.65E-07,3.00E+01,
4.21875,9.99E-07,2.57E-07,,2.55E-07,3.00E+01,
4.234375,9.99E-07,2.53E-07,,2.57E-07,3.00E+01,
4.25,9.99E-07,2.46E-07,,2.71E-07,3.00E+01,
4.265625,9.99E-07,2.62E-07,,2.89E-07,3.00E+01,
4.28125,9.99E-07,2.63E-07,,2.86E-07,3.00E+01,
4.296875,9.99E-07,2.52E-07,,2.75E-07,3.00E+01,
4.3125,9.99E-07,2.58E-07,,2.66E-07,3.00E+01,
4.328125,9.99E-07,2.52E-07,,2.63E-07,3.00E+01,
4.34375,9.99E-07,2.38E-07,,2.68E-07,3.00E+01,
4.359375,9.99E-07,2.55E-07,,2.79E-07,3.00E+01,
4.375,9.99E-07,2.59E-07,,2.82E-07,3.00E+01,
4.390625,9.99E-07,2.43E-07,,2.62E-07,3.00E+01,
4.40625,9.99E-07,2.55E-07,,2.54E-07,3.00E+01,
4.421875,9.99E-07,2.58E-07,,2.49E-07,3.00E+01,
4.4375,9.99E-07,2.40E-07,,2.60E-07,3.00E+01,
4.453125,9.99E-07,2.45E-07,,2.67E-07,3.00E+01,
4.46875,9.99E-07,2.55E-07,,2.60E-07,3.00E+01,
4.484375,9.99E-07,2.38E-07,,2.44E-07,3.00E+01,
4.5,9.99E-07,2.47E-07,,2.36E-07,3.00E+01,
4.515625,9.99E-07,2.65E-07,,2.44E-07,3.00E+01,
4.53125,9.99E-07,2.53E-07,,2.64E-07,3.00E+01,
4.546875,9.99E-07,2.54E-07,,2.62E-07,3.00E+01,
4.5625,9.99E-07,2.68E-07,,2.47E-07,3.00E+01,
4.578125,9.99E-07,2.57E-07,,2.32E-07,3.00E+01,
4.59375,9.99E-07,2.48E-07,,2.32E-07,3.00E+01,
4.609375,9.99E-07,2.63E-07,,2.42E-07,3.00E+01,
4.625,9.99E-07,2.60E-07,,2.50E-07,3.00E+01,
4.640625,9.99E-07,2.46E-07,,2.44E-07,3.00E+01,
4.65625,9.99E-07,2.57E-07,,2.33E-07,3.00E+01,
4.671875,9.99E-07,2.62E-07,,2.27E-07,3.00E+01,
4.6875,9.99E-07,2.43E-07,,2.37E-07,3.00E+01,
4.703125,9.99E-07,2.47E-07,,2.52E-07,3.00E+01,
4.71875,9.99E-07,2.59E-07,,2.51E-07,3.00E+01,
4.734375,9.99E-07,2.41E-07,,2.40E-07,3.00E+01,
4.75,9.99E-07,2.42E-07,,2.30E-07,3.00E+01,
4.765625,9.99E-07,2.50E-07,,2.37E-07,3.00E+01,
4.78125,9.99E-07,2.39E-07,,2.55E-07,3.00E+01,
4.796875,9.99E-07,2.36E-07,,2.58E-07,3.00E+01,
4.8125,9.99E-07,2.40E-07,,2.49E-07,3.00E+01,
4.828125,9.99E-07,2.39E-07,,2.40E-07,3.00E+01,
4.84375,9.99E-07,2.28E-07,,2.47E-07,3.00E+01,
4.859375,9.99E-07,2.41E-07,,2.63E-07,3.00E+01,
4.875,9.99E-07,2.39E-07,,2.74E-07,3.00E+01,
4.890625,9.99E-07,2.30E-07,,2.64E-07,3.00E+01,
4.90625,9.99E-07,2.31E-07,,2.44E-07,3.00E+01,
4.921875,9.99E-07,2.40E-07,,2.42E-07,3.00E+01,
4.9375,9.99E-07,2.33E-07,,2.60E-07,3.00E+01,
4.953125,9.99E-07,2.35E-07,,2.70E-07,3.00E+01,
4.96875,9.99E-07,2.49E-07,,2.62E-07,3.00E+01,
4.984375,9.99E-07,2.42E-07,,2.44E-07,3.00E+01,
5,9.99E-07,2.27E-07,,2.43E-07,3.00E+01,
5.015625,9.99E-07,2.45E-07,,2.53E-07,3.00E+01,
5.03125,9.99E-07,2.46E-07,,2.54E-07,3.00E+01,
5.046875,9.99E-07,2.31E-07,,2.48E-07,3.00E+01,
5.0625,9.99E-07,2.34E-07,,2.33E-07,3.00E+01,
5.078125,9.99E-07,2.50E-07,,2.36E-07,3.00E+01,
5.09375,9.99E-07,2.43E-07,,2.48E-07,3.00E+01,
5.109375,9.99E-07,2.36E-07,,2.63E-07,3.00E+01,
5.125,9.99E-07,2.54E-07,,2.65E-07,3.00E+01,
5.140625,9.99E-07,2.44E-07,,2.52E-07,3.00E+01,
5.15625,9.99E-07,2.33E-07,,2.51E-07,3.00E+01,
5.171875,9.99E-07,2.41E-07,,2.63E-07,3.00E+01,
5.1875,9.99E-07,2.53E-07,,2.72E-07,3.00E+01,
5.203125,9.99E-07,2.45E-07,,2.61E-07,3.00E+01,
5.21875,9.99E-07,2.44E-07,,2.44E-07,3.00E+01,
5.234375,9.99E-07,2.59E-07,,2.42E-07,3.00E+01,
5.25,9.99E-07,2.58E-07,,2.57E-07,3.00E+01,
5.265625,9.99E-07,2.50E-07,,2.64E-07,3.00E+01,
5.28125,9.99E-07,2.58E-07,,2.53E-07,3.00E+01,
5.296875,9.99E-07,2.67E-07,,2.38E-07,3.00E+01,
5.3125,9.99E-07,2.51E-07,,2.42E-07,3.00E+01,
5.328125,9.99E-07,2.52E-07,,2.55E-07,3.00E+01,
5.34375,9.99E-07,2.62E-07,,2.54E-07,3.00E+01,
5.359375,9.99E-07,2.57E-07,,2.44E-07,3.00E+01,
5.375,9.99E-07,2.47E-07,,2.41E-07,3.00E+01,
5.390625,9.99E-07,2.60E-07,,2.50E-07,3.00E+01,
5.40625,9.99E-07,2.63E-07,,2.70E-07,3.00E+01,
5.421875,9.99E-07,2.49E-07,,2.64E-07,3.00E+01,
5.4375,9.99E-07,2.51E-07,,2.51E-07,3.00E+01,
5.453125,9.99E-07,2.68E-07,,2.48E-07,3.00E+01,
5.46875,9.99E-07,2.66E-07,,2.57E-07,3.00E+01,
5.484375,9.99E-07,2.62E-07,,2.65E-07,3.00E+01,
5.5,9.99E-07,2.63E-07,,2.53E-07,3.00E+01,
5.515625,9.99E-07,2.71E-07,,2.38E-07,3.00E+01,
5.53125,9.99E-07,2.63E-07,,2.50E-07,3.00E+01,
5.546875,9.99E-07,2.58E-07,,2.63E-07,3.00E+01,
5.5625,9.99E-07,2.63E-07,,2.64E-07,3.00E+01,
5.578125,9.99E-07,2.65E-07,,2.47E-07,3.00E+01,
5.59375,9.99E-07,2.52E-07,,2.45E-07,3.00E+01,
5.609375,9.99E-07,2.56E-07,,2.56E-07,3.00E+01,
5.625,9.99E-07,2.69E-07,,2.63E-07,3.00E+01,
5.640625,9.99E-07,2.61E-07,,2.55E-07,3.00E+01,
5.65625,9.99E-07,2.49E-07,,2.37E-07,3.00E+01,
5.671875,9.99E-07,2.60E-07,,2.40E-07,3.00E+01,
5.6875,9.99E-07,2.66E-07,,2.54E-07,3.00E+01,
5.703125,9.99E-07,2.53E-07,,2.58E-07,3.00E+01,
5.71875,9.99E-07,2.49E-07,,2.46E-07,3.00E+01,
5.734375,9.99E-07,2.65E-07,,2.35E-07,3.00E+01,
5.75,9.99E-07,2.62E-07,,2.48E-07,3.00E+01,
5.765625,9.99E-07,2.43E-07,,2.50E-07,3.00E+01,
5.78125,9.99E-07,2.41E-07,,2.31E-07,3.00E+01,
5.796875,9.99E-07,2.54E-07,,2.18E-07,3.00E+01,
5.8125,9.99E-07,2.51E-07,,2.28E-07,3.00E+01,
5.828125,9.99E-07,2.45E-07,,2.48E-07,3.00E+01,
5.84375,9.99E-07,2.50E-07,,2.46E-07,3.00E+01,
5.859375,9.99E-07,2.57E-07,,2.35E-07,3.00E+01,
5.875,9.99E-07,2.51E-07,,2.31E-07,3.00E+01,
5.890625,9.99E-07,2.34E-07,,2.40E-07,3.00E+01,
5.90625,9.99E-07,2.42E-07,,2.45E-07,3.00E+01,
5.921875,9.99E-07,2.48E-07,,2.34E-07,3.00E+01,
5.9375,9.99E-07,2.34E-07,,2.28E-07,3.00E+01,
5.953125,9.99E-07,2.34E-07,,2.43E-07,3.00E+01,
5.96875,9.99E-07,2.45E-07,,2.51E-07,3.00E+01,
5.984375,9.99E-07,2.48E-07,,2.45E-07,3.00E+01,
6,9.99E-07,2.38E-07,,2.37E-07,3.00E+01,
6.015625,9.99E-07,2.45E-07,,2.46E-07,3.00E+01,
6.03125,9.99E-07,2.56E-07,,2.64E-07,3.00E+01,
6.046875,9.99E-07,2.66E-07,,2.56E-07,3.00E+01,
6.0625,9.99E-07,2.48E-07,,2.44E-07,3.00E+01,
6.078125,9.99E-07,2.47E-07,,2.46E-07,3.00E+01,
6.09375,9.99E-07,2.55E-07,,2.63E-07,3.00E+01,
6.109375,9.99E-07,2.51E-07,,2.57E-07,3.00E+01,
6.125,9.99E-07,2.43E-07,,2.44E-07,3.00E+01,
6.140625,9.99E-07,2.47E-07,,2.47E-07,3.00E+01,
6.15625,9.99E-07,2.60E-07,,2.58E-07,3.00E+01,
6.171875,9.99E-07,2.56E-07,,2.54E-07,3.00E+01,
6.1875,9.99E-07,2.42E-07,,2.43E-07,3.00E+01,
6.203125,9.99E-07,2.44E-07,,2.48E-07,3.00E+01,
6.21875,9.99E-07,2.50E-07,,2.65E-07,3.00E+01,
