Bits,InputPower,OutputPower,DelayBit,OutputPowerWithoutDelay,FiberLength,
2.03125,9.99E-07,5.36E-08,,3.86E-08,70,
2.046875,9.99E-07,5.20E-08,,4.05E-08,70,
2.0625,9.99E-07,1.33E-07,,4.04E-08,70,
2.078125,9.99E-07,2.08E-07,,4.16E-08,70,
2.09375,9.99E-07,2.84E-07,,4.19E-08,70,
2.109375,9.99E-07,3.29E-07,,4.63E-08,70,
2.125,9.99E-07,2.90E-07,,4.51E-08,70,
2.140625,9.99E-07,1.94E-07,,4.82E-08,70,
2.15625,9.99E-07,2.19E-07,,4.69E-08,70,
2.171875,9.99E-07,3.87E-07,,5.03E-08,70,
2.1875,9.99E-07,4.99E-07,,4.70E-08,70,
2.203125,9.99E-07,4.06E-07,,5.05E-08,70,
2.21875,9.99E-07,2.32E-07,,4.62E-08,70,
2.234375,9.99E-07,1.24E-07,,4.94E-08,70,
2.25,9.99E-07,8.57E-08,,4.36E-08,70,
2.265625,9.99E-07,1.01E-07,,4.66E-08,70,
2.28125,9.99E-07,6.94E-08,,4.06E-08,70,
2.296875,9.99E-07,1.10E-07,,4.38E-08,70,
2.3125,9.99E-07,1.90E-07,,3.79E-08,70,
2.328125,9.99E-07,2.37E-07,,4.02E-08,70,
2.34375,9.99E-07,2.49E-07,,3.47E-08,70,
2.359375,9.99E-07,2.38E-07,,3.77E-08,70,
2.375,9.99E-07,2.93E-07,,3.32E-08,70,
2.390625,9.99E-07,3.48E-07,,3.69E-08,70,
2.40625,9.99E-07,3.66E-07,,3.35E-08,70,
2.421875,9.99E-07,3.87E-07,,3.76E-08,70,
2.4375,9.99E-07,3.53E-07,,3.52E-08,70,
2.453125,9.99E-07,3.27E-07,,3.69E-08,70,
2.46875,9.99E-07,2.95E-07,,3.61E-08,70,
2.484375,9.99E-07,3.18E-07,,3.80E-08,70,
2.5,9.99E-07,5.10E-07,,3.95E-08,70,
2.515625,9.99E-07,5.28E-07,,4.07E-08,70,
2.53125,9.99E-07,3.38E-07,,4.33E-08,70,
2.546875,9.99E-07,1.50E-07,,4.22E-08,70,
2.5625,9.99E-07,5.25E-08,,4.43E-08,70,
2.578125,9.99E-07,4.54E-09,,4.25E-08,70,
2.59375,9.99E-07,1.54E-08,,4.50E-08,70,
2.609375,9.99E-07,7.86E-08,,4.17E-08,70,
2.625,9.99E-07,1.45E-07,,4.35E-08,70,
2.640625,9.99E-07,1.85E-07,,3.86E-08,70,
2.65625,9.99E-07,1.89E-07,,4.04E-08,70,
2.671875,9.99E-07,1.73E-07,,3.65E-08,70,
2.6875,9.99E-07,1.56E-07,,3.88E-08,70,
2.703125,9.99E-07,1.69E-07,,3.38E-08,70,
2.71875,9.99E-07,2.05E-07,,3.59E-08,70,
2.734375,9.99E-07,3.06E-07,,3.18E-08,70,
2.75,9.99E-07,3.68E-07,,3.54E-08,70,
2.765625,9.99E-07,3.54E-07,,3.25E-08,70,
2.78125,9.99E-07,3.86E-07,,3.51E-08,70,
2.796875,9.99E-07,3.31E-07,,3.36E-08,70,
2.8125,9.99E-07,3.00E-07,,3.76E-08,70,
2.828125,9.99E-07,3.06E-07,,3.68E-08,70,
2.84375,9.99E-07,3.69E-07,,3.95E-08,70,
2.859375,9.99E-07,4.00E-07,,4.05E-08,70,
2.875,9.99E-07,2.84E-07,,4.22E-08,70,
2.890625,9.99E-07,2.94E-07,,4.31E-08,70,
2.90625,9.99E-07,1.89E-07,,4.44E-08,70,
2.921875,9.99E-07,7.68E-08,,4.56E-08,70,
2.9375,9.99E-07,2.03E-08,,4.44E-08,70,
2.953125,9.99E-07,6.66E-10,,4.47E-08,70,
2.96875,9.99E-07,1.18E-08,,4.15E-08,70,
2.984375,9.99E-07,2.20E-08,,4.25E-08,70,
3,9.99E-07,1.44E-08,,4.03E-08,70,
3.015625,9.99E-07,2.10E-09,,4.10E-08,70,
3.03125,9.99E-07,7.84E-09,,3.74E-08,70,
3.046875,9.99E-07,3.31E-08,,3.81E-08,70,
3.0625,9.99E-07,7.62E-08,,3.65E-08,70,
3.078125,9.99E-07,1.32E-07,,3.68E-08,70,
3.09375,9.99E-07,1.13E-07,,3.58E-08,70,
3.109375,9.99E-07,9.77E-08,,3.72E-08,70,
3.125,9.99E-07,1.76E-07,,3.72E-08,70,
3.140625,9.99E-07,3.33E-07,,3.94E-08,70,
3.15625,9.99E-07,3.11E-07,,3.97E-08,70,
3.171875,9.99E-07,2.20E-07,,4.25E-08,70,
3.1875,9.99E-07,1.25E-07,,4.31E-08,70,
3.203125,9.99E-07,7.49E-08,,4.41E-08,70,
3.21875,9.99E-07,8.23E-08,,4.50E-08,70,
3.234375,9.99E-07,8.56E-08,,4.45E-08,70,
3.25,9.99E-07,1.28E-07,,4.47E-08,70,
3.265625,9.99E-07,1.52E-07,,4.25E-08,70,
3.28125,9.99E-07,1.36E-07,,4.21E-08,70,
3.296875,9.99E-07,1.27E-07,,3.80E-08,70,
3.3125,9.99E-07,1.51E-07,,3.90E-08,70,
3.328125,9.99E-07,2.26E-07,,3.60E-08,70,
3.34375,9.99E-07,3.11E-07,,3.62E-08,70,
3.359375,9.99E-07,3.67E-07,,3.27E-08,70,
3.375,9.99E-07,3.33E-07,,3.42E-08,70,
3.390625,9.99E-07,2.70E-07,,3.26E-08,70,
3.40625,9.99E-07,1.98E-07,,3.50E-08,70,
3.421875,9.99E-07,1.60E-07,,3.36E-08,70,
3.4375,9.99E-07,1.81E-07,,3.53E-08,70,
3.453125,9.99E-07,2.08E-07,,3.61E-08,70,
3.46875,9.99E-07,1.73E-07,,3.72E-08,70,
3.484375,9.99E-07,6.28E-08,,3.97E-08,70,
3.5,9.99E-07,3.66E-09,,3.93E-08,70,
3.515625,9.99E-07,5.01E-09,,4.14E-08,70,
3.53125,9.99E-07,3.25E-08,,4.05E-08,70,
3.546875,9.99E-07,6.45E-08,,4.02E-08,70,
3.5625,9.99E-07,7.93E-08,,3.64E-08,70,
3.578125,9.99E-07,4.34E-08,,3.75E-08,70,
3.59375,9.99E-07,4.53E-09,,3.46E-08,70,
3.609375,9.99E-07,2.98E-09,,3.56E-08,70,
3.625,9.99E-07,4.07E-08,,3.27E-08,70,
3.640625,9.99E-07,1.19E-07,,3.26E-08,70,
3.65625,9.99E-07,2.44E-07,,3.15E-08,70,
3.671875,9.99E-07,4.14E-07,,3.30E-08,70,
3.6875,9.99E-07,4.94E-07,,3.37E-08,70,
3.703125,9.99E-07,4.20E-07,,3.47E-08,70,
3.71875,9.99E-07,2.60E-07,,3.80E-08,70,
3.734375,9.99E-07,1.16E-07,,3.72E-08,70,
3.75,9.99E-07,4.59E-08,,3.98E-08,70,
3.765625,9.99E-07,1.77E-08,,3.84E-08,70,
3.78125,9.99E-07,5.75E-09,,4.14E-08,70,
3.796875,9.99E-07,1.30E-08,,4.01E-08,70,
3.8125,9.99E-07,4.90E-08,,4.07E-08,70,
3.828125,9.99E-07,9.17E-08,,3.85E-08,70,
3.84375,9.99E-07,1.45E-07,,3.79E-08,70,
3.859375,9.99E-07,1.98E-07,,3.77E-08,70,
3.875,9.99E-07,2.09E-07,,3.61E-08,70,
3.890625,9.99E-07,1.61E-07,,3.55E-08,70,
3.90625,9.99E-07,8.15E-08,,3.51E-08,70,
3.921875,9.99E-07,3.57E-08,,3.60E-08,70,
3.9375,9.99E-07,3.22E-08,,3.68E-08,70,
3.953125,9.99E-07,7.41E-08,,3.82E-08,70,
3.96875,9.99E-07,1.01E-07,,4.02E-08,70,
3.984375,9.99E-07,8.42E-08,,4.01E-08,70,
4,9.99E-07,4.22E-08,,4.31E-08,70,
4.015625,9.99E-07,1.28E-08,,4.13E-08,70,
4.03125,9.99E-07,3.18E-09,,4.54E-08,70,
4.046875,9.99E-07,7.87E-09,,4.02E-08,70,
4.0625,9.99E-07,4.19E-09,,4.45E-08,70,
4.078125,9.99E-07,1.22E-08,,3.93E-08,70,
4.09375,9.99E-07,9.43E-08,,4.20E-08,70,
4.109375,9.99E-07,1.94E-07,,3.67E-08,70,
4.125,9.99E-07,2.03E-07,,3.93E-08,70,
4.140625,9.99E-07,1.55E-07,,3.78E-08,70,
4.15625,9.99E-07,1.21E-07,,3.91E-08,70,
4.171875,9.99E-07,1.14E-07,,3.91E-08,70,
4.1875,9.99E-07,1.01E-07,,4.13E-08,70,
4.203125,9.99E-07,1.08E-07,,4.40E-08,70,
4.21875,9.99E-07,1.31E-07,,4.46E-08,70,
4.234375,9.99E-07,1.00E-07,,4.59E-08,70,
4.25,9.99E-07,5.24E-08,,4.71E-08,70,
4.265625,9.99E-07,5.95E-08,,4.49E-08,70,
4.28125,9.99E-07,1.19E-07,,4.79E-08,70,
4.296875,9.99E-07,1.95E-07,,4.27E-08,70,
4.3125,9.99E-07,2.28E-07,,4.71E-08,70,
4.328125,9.99E-07,2.25E-07,,3.92E-08,70,
4.34375,9.99E-07,1.89E-07,,4.48E-08,70,
4.359375,9.99E-07,1.30E-07,,3.84E-08,70,
4.375,9.99E-07,1.13E-07,,4.41E-08,70,
4.390625,9.99E-07,1.00E-07,,4.01E-08,70,
4.40625,9.99E-07,8.81E-08,,4.36E-08,70,
4.421875,9.99E-07,3.27E-08,,4.43E-08,70,
4.4375,9.99E-07,8.31E-09,,4.25E-08,70,
4.453125,9.99E-07,3.93E-08,,4.72E-08,70,
4.46875,9.99E-07,7.50E-08,,4.35E-08,70,
4.484375,9.99E-07,1.05E-07,,4.96E-08,70,
4.5,9.99E-07,8.83E-08,,4.14E-08,70,
4.515625,9.99E-07,3.26E-08,,4.67E-08,70,
4.53125,9.99E-07,5.33E-09,,4.05E-08,70,
4.546875,9.99E-07,4.40E-08,,4.26E-08,70,
4.5625,9.99E-07,1.24E-07,,4.01E-08,70,
4.578125,9.99E-07,1.88E-07,,3.92E-08,70,
4.59375,9.99E-07,2.42E-07,,4.20E-08,70,
4.609375,9.99E-07,2.60E-07,,3.93E-08,70,
4.625,9.99E-07,2.07E-07,,4.50E-08,70,
4.640625,9.99E-07,1.17E-07,,4.26E-08,70,
4.65625,9.99E-07,4.19E-08,,4.70E-08,70,
4.671875,9.99E-07,4.30E-08,,4.49E-08,70,
4.6875,9.99E-07,9.21E-08,,4.61E-08,70,
4.703125,9.99E-07,1.24E-07,,4.67E-08,70,
4.71875,9.99E-07,1.39E-07,,4.16E-08,70,
4.734375,9.99E-07,1.70E-07,,4.46E-08,70,
4.75,9.99E-07,2.00E-07,,3.88E-08,70,
4.765625,9.99E-07,2.18E-07,,4.18E-08,70,
4.78125,9.99E-07,1.56E-07,,3.73E-08,70,
4.796875,9.99E-07,7.25E-08,,3.92E-08,70,
4.8125,9.99E-07,2.11E-08,,3.95E-08,70,
4.828125,9.99E-07,1.95E-09,,3.84E-08,70,
4.84375,9.99E-07,3.02E-08,,4.49E-08,70,
4.859375,9.99E-07,6.29E-08,,3.90E-08,70,
4.875,9.99E-07,6.94E-08,,4.65E-08,70,
4.890625,9.99E-07,4.50E-08,,3.87E-08,70,
4.90625,9.99E-07,2.46E-08,,4.48E-08,70,
4.921875,9.99E-07,4.36E-08,,3.83E-08,70,
4.9375,9.99E-07,7.62E-08,,4.07E-08,70,
4.953125,9.99E-07,1.13E-07,,3.76E-08,70,
4.96875,9.99E-07,1.15E-07,,3.54E-08,70,
4.984375,9.99E-07,7.11E-08,,3.74E-08,70,
5,9.99E-07,4.08E-08,,3.46E-08,70,
5.015625,9.99E-07,4.16E-08,,4.14E-08,70,
5.03125,9.99E-07,2.72E-08,,3.82E-08,70,
5.046875,9.99E-07,3.40E-09,,4.45E-08,70,
5.0625,9.99E-07,2.74E-08,,4.08E-08,70,
5.078125,9.99E-07,8.42E-08,,4.33E-08,70,
5.09375,9.99E-07,9.84E-08,,4.10E-08,70,
5.109375,9.99E-07,9.62E-08,,3.98E-08,70,
5.125,9.99E-07,9.03E-08,,3.87E-08,70,
5.140625,9.99E-07,8.31E-08,,3.76E-08,70,
5.15625,9.99E-07,1.18E-07,,3.73E-08,70,
5.171875,9.99E-07,1.56E-07,,3.78E-08,70,
5.1875,9.99E-07,1.24E-07,,3.66E-08,70,
5.203125,9.99E-07,5.33E-08,,4.00E-08,70,
5.21875,9.99E-07,2.06E-08,,3.83E-08,70,
5.234375,9.99E-07,4.68E-08,,4.27E-08,70,
5.25,9.99E-07,9.93E-08,,3.95E-08,70,
5.265625,9.99E-07,1.56E-07,,4.27E-08,70,
5.28125,9.99E-07,1.56E-07,,3.89E-08,70,
5.296875,9.99E-07,1.33E-07,,3.89E-08,70,
5.3125,9.99E-07,1.04E-07,,3.83E-08,70,
5.328125,9.99E-07,5.96E-08,,3.61E-08,70,
5.34375,9.99E-07,6.49E-08,,3.92E-08,70,
5.359375,9.99E-07,4.06E-08,,3.61E-08,70,
5.375,9.99E-07,6.43E-09,,4.20E-08,70,
5.390625,9.99E-07,3.81E-08,,3.76E-08,70,
5.40625,9.99E-07,1.04E-07,,4.47E-08,70,
5.421875,9.99E-07,1.01E-07,,3.98E-08,70,
5.4375,9.99E-07,8.93E-08,,4.62E-08,70,
5.453125,9.99E-07,5.34E-08,,4.08E-08,70,
5.46875,9.99E-07,1.09E-08,,4.40E-08,70,
5.484375,9.99E-07,4.11E-08,,3.81E-08,70,
5.5,9.99E-07,8.85E-08,,3.98E-08,70,
5.515625,9.99E-07,1.17E-07,,3.66E-08,70,
5.53125,9.99E-07,1.06E-07,,3.82E-08,70,
5.546875,9.99E-07,7.34E-08,,3.91E-08,70,
5.5625,9.99E-07,2.68E-08,,3.95E-08,70,
5.578125,9.99E-07,1.42E-08,,4.14E-08,70,
5.59375,9.99E-07,7.76E-08,,4.12E-08,70,
5.609375,9.99E-07,1.82E-07,,4.19E-08,70,
5.625,9.99E-07,2.42E-07,,4.06E-08,70,
5.640625,9.99E-07,2.15E-07,,4.09E-08,70,
5.65625,9.99E-07,1.26E-07,,3.91E-08,70,
5.671875,9.99E-07,7.96E-08,,3.85E-08,70,
5.6875,9.99E-07,4.21E-08,,3.69E-08,70,
5.703125,9.99E-07,9.27E-09,,3.95E-08,70,
5.71875,9.99E-07,2.87E-09,,3.72E-08,70,
5.734375,9.99E-07,3.79E-08,,4.01E-08,70,
5.75,9.99E-07,7.42E-08,,3.95E-08,70,
5.765625,9.99E-07,1.45E-07,,4.22E-08,70,
5.78125,9.99E-07,1.57E-07,,4.04E-08,70,
5.796875,9.99E-07,9.56E-08,,3.88E-08,70,
5.8125,9.99E-07,3.19E-08,,3.83E-08,70,
5.828125,9.99E-07,2.39E-08,,3.55E-08,70,
5.84375,9.99E-07,4.27E-08,,3.76E-08,70,
5.859375,9.99E-07,5.88E-08,,3.33E-08,70,
5.875,9.99E-07,5.26E-08,,3.85E-08,70,
5.890625,9.99E-07,1.27E-08,,3.69E-08,70,
5.90625,9.99E-07,8.27E-09,,4.03E-08,70,
5.921875,9.99E-07,4.45E-08,,4.00E-08,70,
5.9375,9.99E-07,1.08E-07,,3.85E-08,70,
5.953125,9.99E-07,8.80E-08,,3.99E-08,70,
5.96875,9.99E-07,9.16E-08,,3.65E-08,70,
5.984375,9.99E-07,9.18E-08,,3.94E-08,70,
6,9.99E-07,1.00E-07,,3.57E-08,70,
6.015625,9.99E-07,4.82E-08,,3.75E-08,70,
6.03125,9.99E-07,9.95E-10,,3.68E-08,70,
6.046875,9.99E-07,2.34E-08,,3.85E-08,70,
6.0625,9.99E-07,3.30E-08,,4.03E-08,70,
6.078125,9.99E-07,4.38E-08,,4.17E-08,70,
6.09375,9.99E-07,5.74E-08,,4.30E-08,70,
6.109375,9.99E-07,9.62E-08,,4.02E-08,70,
6.125,9.99E-07,1.42E-07,,4.14E-08,70,
6.140625,9.99E-07,1.57E-07,,3.73E-08,70,
6.15625,9.99E-07,1.26E-07,,4.05E-08,70,
6.171875,9.99E-07,3.09E-08,,3.49E-08,70,
6.1875,9.99E-07,1.49E-10,,4.06E-08,70,
6.203125,9.99E-07,2.38E-08,,3.62E-08,70,
6.21875,9.99E-07,1.07E-07,,4.17E-08,70,
6.234375,9.99E-07,1.32E-07,,3.93E-08,70,
6.25,9.99E-07,1.15E-07,,4.26E-08,70,
6.265625,9.99E-07,1.03E-07,,4.08E-08,70,
6.28125,9.99E-07,6.67E-08,,3.89E-08,70,
6.296875,9.99E-07,5.54E-08,,3.90E-08,70,
6.3125,9.99E-07,2.27E-08,,3.69E-08,70,
6.328125,9.99E-07,1.02E-09,,3.69E-08,70,
6.34375,9.99E-07,4.22E-08,,3.85E-08,70,
6.359375,9.99E-07,9.68E-08,,3.86E-08,70,
6.375,9.99E-07,7.96E-08,,4.03E-08,70,
6.390625,9.99E-07,7.00E-08,,4.06E-08,70,
6.40625,9.99E-07,3.49E-08,,3.99E-08,70,
6.421875,9.99E-07,2.12E-08,,4.14E-08,70,
6.4375,9.99E-07,6.31E-08,,3.62E-08,70,
6.453125,9.99E-07,1.05E-07,,3.69E-08,70,
6.46875,9.99E-07,8.50E-08,,3.43E-08,70,
6.484375,9.99E-07,3.48E-08,,3.44E-08,70,
6.5,9.99E-07,6.93E-10,,3.92E-08,70,
6.515625,9.99E-07,2.78E-08,,3.52E-08,70,
6.53125,9.99E-07,1.15E-07,,4.37E-08,70,
6.546875,9.99E-07,1.98E-07,,3.78E-08,70,
6.5625,9.99E-07,2.30E-07,,4.20E-08,70,
6.578125,9.99E-07,1.40E-07,,3.94E-08,70,
6.59375,9.99E-07,3.31E-08,,3.67E-08,70,
6.609375,9.99E-07,1.90E-09,,4.12E-08,70,
6.625,9.99E-07,1.11E-08,,3.47E-08,70,
6.640625,9.99E-07,2.53E-08,,4.16E-08,70,
6.65625,9.99E-07,6.60E-08,,4.01E-08,70,
6.671875,9.99E-07,1.41E-07,,3.99E-08,70,
6.6875,9.99E-07,1.33E-07,,4.40E-08,70,
6.703125,9.99E-07,1.07E-07,,3.75E-08,70,
6.71875,9.99E-07,5.98E-08,,4.25E-08,70,
6.734375,9.99E-07,2.24E-09,,3.63E-08,70,
6.75,9.99E-07,2.22E-08,,3.73E-08,70,
6.765625,9.99E-07,6.40E-08,,3.80E-08,70,
6.78125,9.99E-07,5.51E-08,,3.60E-08,70,
6.796875,9.99E-07,4.62E-08,,4.18E-08,70,
6.8125,9.99E-07,4.40E-08,,4.02E-08,70,
6.828125,9.99E-07,3.88E-08,,4.00E-08,70,
6.84375,9.99E-07,8.54E-08,,4.42E-08,70,
6.859375,9.99E-07,7.49E-08,,3.58E-08,70,
6.875,9.99E-07,3.90E-08,,4.15E-08,70,
6.890625,9.99E-07,1.47E-08,,3.64E-08,70,
6.90625,9.99E-07,1.48E-08,,3.80E-08,70,
6.921875,9.99E-07,2.78E-08,,4.08E-08,70,
6.9375,9.99E-07,4.80E-08,,3.67E-08,70,
6.953125,9.99E-07,7.93E-08,,4.49E-08,70,
6.96875,9.99E-07,1.22E-07,,3.91E-08,70,
6.984375,9.99E-07,9.52E-08,,4.17E-08,70,
7,9.99E-07,1.97E-08,,4.09E-08,70,
7.015625,9.99E-07,1.91E-08,,3.51E-08,70,
7.03125,9.99E-07,2.88E-08,,4.01E-08,70,
7.046875,9.99E-07,2.13E-08,,3.45E-08,70,
7.0625,9.99E-07,2.39E-08,,3.84E-08,70,
7.078125,9.99E-07,5.98E-08,,4.13E-08,70,
7.09375,9.99E-07,9.99E-08,,3.77E-08,70,
7.109375,9.99E-07,1.38E-07,,4.31E-08,70,
7.125,9.99E-07,9.01E-08,,3.95E-08,70,
7.140625,9.99E-07,1.36E-08,,3.78E-08,70,
7.15625,9.99E-07,5.00E-09,,4.03E-08,70,
7.171875,9.99E-07,3.69E-08,,3.21E-08,70,
7.1875,9.99E-07,7.04E-08,,4.05E-08,70,
7.203125,9.99E-07,7.14E-08,,3.45E-08,70,
7.21875,9.99E-07,7.67E-08,,4.04E-08,70,
7.234375,9.99E-07,5.70E-08,,3.88E-08,70,
7.25,9.99E-07,4.52E-08,,3.72E-08,70,
