Bits,InputPower,OutputPower
2.359375,9.99E-07,1.69E-05
2.375,9.99E-07,1.65E-05
2.390625,9.99E-07,1.60E-05
2.40625,9.99E-07,1.59E-05
2.421875,9.99E-07,1.56E-05
2.4375,9.99E-07,1.56E-05
2.453125,9.99E-07,1.55E-05
2.46875,9.99E-07,1.50E-05
2.484375,9.99E-07,1.40E-05
2.5,9.99E-07,1.27E-05
2.515625,9.99E-07,1.18E-05
2.53125,9.99E-07,1.09E-05
2.546875,9.99E-07,1.06E-05
2.5625,9.99E-07,1.11E-05
2.578125,9.99E-07,1.17E-05
2.59375,9.99E-07,1.23E-05
2.609375,9.99E-07,1.35E-05
2.625,9.99E-07,1.43E-05
2.640625,9.99E-07,1.44E-05
2.65625,9.99E-07,1.43E-05
2.671875,9.99E-07,1.39E-05
2.6875,9.99E-07,1.33E-05
2.703125,9.99E-07,1.30E-05
2.71875,9.99E-07,1.32E-05
2.734375,9.99E-07,1.34E-05
2.75,9.99E-07,1.26E-05
2.765625,9.99E-07,1.16E-05
2.78125,9.99E-07,1.16E-05
2.796875,9.99E-07,1.17E-05
2.8125,9.99E-07,1.20E-05
2.828125,9.99E-07,1.19E-05
2.84375,9.99E-07,1.18E-05
2.859375,9.99E-07,1.17E-05
2.875,9.99E-07,1.14E-05
2.890625,9.99E-07,1.08E-05
2.90625,9.99E-07,9.71E-06
2.921875,9.99E-07,8.49E-06
2.9375,9.99E-07,7.50E-06
2.953125,9.99E-07,7.06E-06
2.96875,9.99E-07,6.76E-06
2.984375,9.99E-07,6.35E-06
3,9.99E-07,6.20E-06
3.015625,9.99E-07,6.53E-06
3.03125,9.99E-07,7.20E-06
3.046875,9.99E-07,7.79E-06
3.0625,9.99E-07,7.93E-06
3.078125,9.99E-07,7.80E-06
3.09375,9.99E-07,7.80E-06
3.109375,9.99E-07,8.30E-06
3.125,9.99E-07,9.20E-06
3.140625,9.99E-07,1.02E-05
3.15625,9.99E-07,1.10E-05
3.171875,9.99E-07,1.06E-05
3.1875,9.99E-07,9.35E-06
3.203125,9.99E-07,8.08E-06
3.21875,9.99E-07,6.95E-06
3.234375,9.99E-07,5.93E-06
3.25,9.99E-07,5.23E-06
3.265625,9.99E-07,4.96E-06
3.28125,9.99E-07,4.79E-06
3.296875,9.99E-07,4.74E-06
3.3125,9.99E-07,4.69E-06
3.328125,9.99E-07,4.68E-06
3.34375,9.99E-07,4.44E-06
3.359375,9.99E-07,4.07E-06
3.375,9.99E-07,3.53E-06
3.390625,9.99E-07,2.81E-06
3.40625,9.99E-07,2.36E-06
3.421875,9.99E-07,2.12E-06
3.4375,9.99E-07,2.29E-06
3.453125,9.99E-07,2.67E-06
3.46875,9.99E-07,3.19E-06
3.484375,9.99E-07,3.77E-06
3.5,9.99E-07,4.39E-06
3.515625,9.99E-07,4.71E-06
3.53125,9.99E-07,4.86E-06
3.546875,9.99E-07,5.10E-06
3.5625,9.99E-07,5.19E-06
3.578125,9.99E-07,4.82E-06
3.59375,9.99E-07,3.88E-06
3.609375,9.99E-07,2.66E-06
3.625,9.99E-07,1.74E-06
3.640625,9.99E-07,1.20E-06
3.65625,9.99E-07,8.81E-07
3.671875,9.99E-07,7.97E-07
3.6875,9.99E-07,7.65E-07
3.703125,9.99E-07,9.21E-07
3.71875,9.99E-07,1.18E-06
3.734375,9.99E-07,1.39E-06
3.75,9.99E-07,1.58E-06
3.765625,9.99E-07,1.54E-06
3.78125,9.99E-07,1.42E-06
3.796875,9.99E-07,1.32E-06
3.8125,9.99E-07,1.32E-06
3.828125,9.99E-07,1.38E-06
3.84375,9.99E-07,1.67E-06
3.859375,9.99E-07,2.04E-06
3.875,9.99E-07,2.51E-06
3.890625,9.99E-07,2.96E-06
3.90625,9.99E-07,3.31E-06
3.921875,9.99E-07,3.39E-06
3.9375,9.99E-07,3.43E-06
3.953125,9.99E-07,3.46E-06
3.96875,9.99E-07,3.26E-06
3.984375,9.99E-07,3.08E-06
4,9.99E-07,2.81E-06
4.015625,9.99E-07,2.31E-06
4.03125,9.99E-07,1.84E-06
4.046875,9.99E-07,1.43E-06
4.0625,9.99E-07,9.60E-07
4.078125,9.99E-07,6.41E-07
4.09375,9.99E-07,4.84E-07
4.109375,9.99E-07,4.62E-07
4.125,9.99E-07,3.61E-07
4.140625,9.99E-07,2.22E-07
4.15625,9.99E-07,1.47E-07
4.171875,9.99E-07,1.37E-07
4.1875,9.99E-07,1.41E-07
4.203125,9.99E-07,1.22E-07
4.21875,9.99E-07,9.75E-08
4.234375,9.99E-07,6.10E-08
4.25,9.99E-07,3.81E-08
4.265625,9.99E-07,4.82E-08
4.28125,9.99E-07,1.32E-07
4.296875,9.99E-07,2.55E-07
4.3125,9.99E-07,3.45E-07
4.328125,9.99E-07,4.14E-07
4.34375,9.99E-07,5.87E-07
4.359375,9.99E-07,7.37E-07
4.375,9.99E-07,6.57E-07
4.390625,9.99E-07,5.34E-07
4.40625,9.99E-07,4.91E-07
4.421875,9.99E-07,5.58E-07
4.4375,9.99E-07,6.86E-07
4.453125,9.99E-07,7.59E-07
4.46875,9.99E-07,8.09E-07
4.484375,9.99E-07,9.87E-07
4.5,9.99E-07,1.33E-06
4.515625,9.99E-07,1.91E-06
4.53125,9.99E-07,2.26E-06
4.546875,9.99E-07,2.01E-06
4.5625,9.99E-07,1.42E-06
4.578125,9.99E-07,9.76E-07
4.59375,9.99E-07,6.40E-07
4.609375,9.99E-07,3.68E-07
4.625,9.99E-07,2.54E-07
4.640625,9.99E-07,2.23E-07
4.65625,9.99E-07,2.04E-07
4.671875,9.99E-07,2.05E-07
4.6875,9.99E-07,1.74E-07
4.703125,9.99E-07,1.41E-07
4.71875,9.99E-07,8.23E-08
4.734375,9.99E-07,2.74E-08
4.75,9.99E-07,1.25E-08
4.765625,9.99E-07,3.73E-08
4.78125,9.99E-07,5.66E-08
4.796875,9.99E-07,3.78E-08
4.8125,9.99E-07,6.45E-09
4.828125,9.99E-07,9.40E-09
4.84375,9.99E-07,5.75E-08
4.859375,9.99E-07,1.39E-07
4.875,9.99E-07,2.22E-07
4.890625,9.99E-07,2.66E-07
4.90625,9.99E-07,2.73E-07
4.921875,9.99E-07,2.76E-07
4.9375,9.99E-07,1.99E-07
4.953125,9.99E-07,6.46E-08
4.96875,9.99E-07,2.24E-08
4.984375,9.99E-07,1.57E-07
5,9.99E-07,4.11E-07
5.015625,9.99E-07,6.91E-07
5.03125,9.99E-07,9.87E-07
5.046875,9.99E-07,1.43E-06
5.0625,9.99E-07,1.76E-06
5.078125,9.99E-07,2.17E-06
5.09375,9.99E-07,2.36E-06
5.109375,9.99E-07,2.38E-06
5.125,9.99E-07,2.37E-06
5.140625,9.99E-07,2.12E-06
5.15625,9.99E-07,1.82E-06
5.171875,9.99E-07,1.66E-06
5.1875,9.99E-07,1.78E-06
5.203125,9.99E-07,2.03E-06
5.21875,9.99E-07,2.50E-06
5.234375,9.99E-07,3.16E-06
5.25,9.99E-07,3.75E-06
5.265625,9.99E-07,4.24E-06
5.28125,9.99E-07,4.61E-06
5.296875,9.99E-07,4.73E-06
5.3125,9.99E-07,4.80E-06
5.328125,9.99E-07,4.80E-06
5.34375,9.99E-07,4.70E-06
5.359375,9.99E-07,4.55E-06
5.375,9.99E-07,4.01E-06
5.390625,9.99E-07,3.41E-06
5.40625,9.99E-07,2.94E-06
5.421875,9.99E-07,2.55E-06
5.4375,9.99E-07,2.40E-06
5.453125,9.99E-07,2.48E-06
5.46875,9.99E-07,2.43E-06
5.484375,9.99E-07,2.22E-06
5.5,9.99E-07,2.35E-06
5.515625,9.99E-07,2.61E-06
5.53125,9.99E-07,2.62E-06
5.546875,9.99E-07,2.46E-06
5.5625,9.99E-07,2.46E-06
5.578125,9.99E-07,2.59E-06
5.59375,9.99E-07,2.86E-06
5.609375,9.99E-07,3.15E-06
5.625,9.99E-07,3.58E-06
5.640625,9.99E-07,4.34E-06
5.65625,9.99E-07,5.18E-06
5.671875,9.99E-07,5.88E-06
5.6875,9.99E-07,6.26E-06
5.703125,9.99E-07,6.55E-06
5.71875,9.99E-07,6.83E-06
5.734375,9.99E-07,6.93E-06
5.75,9.99E-07,6.49E-06
5.765625,9.99E-07,6.15E-06
5.78125,9.99E-07,6.38E-06
5.796875,9.99E-07,6.87E-06
5.8125,9.99E-07,7.25E-06
5.828125,9.99E-07,7.62E-06
5.84375,9.99E-07,8.20E-06
5.859375,9.99E-07,9.15E-06
5.875,9.99E-07,1.03E-05
5.890625,9.99E-07,1.09E-05
5.90625,9.99E-07,1.03E-05
5.921875,9.99E-07,9.09E-06
5.9375,9.99E-07,8.22E-06
5.953125,9.99E-07,7.65E-06
5.96875,9.99E-07,7.38E-06
5.984375,9.99E-07,7.45E-06
6,9.99E-07,7.49E-06
6.015625,9.99E-07,7.63E-06
6.03125,9.99E-07,7.60E-06
6.046875,9.99E-07,7.68E-06
6.0625,9.99E-07,7.81E-06
6.078125,9.99E-07,8.00E-06
6.09375,9.99E-07,8.43E-06
6.109375,9.99E-07,9.28E-06
6.125,9.99E-07,1.01E-05
6.140625,9.99E-07,1.05E-05
6.15625,9.99E-07,1.03E-05
6.171875,9.99E-07,9.50E-06
6.1875,9.99E-07,8.64E-06
6.203125,9.99E-07,7.93E-06
6.21875,9.99E-07,7.56E-06
6.234375,9.99E-07,7.45E-06
6.25,9.99E-07,7.74E-06
6.265625,9.99E-07,7.88E-06
6.28125,9.99E-07,8.02E-06
6.296875,9.99E-07,8.36E-06
6.3125,9.99E-07,8.35E-06
6.328125,9.99E-07,7.68E-06
6.34375,9.99E-07,6.39E-06
6.359375,9.99E-07,5.19E-06
6.375,9.99E-07,4.43E-06
6.390625,9.99E-07,3.96E-06
6.40625,9.99E-07,3.62E-06
6.421875,9.99E-07,3.40E-06
6.4375,9.99E-07,3.29E-06
6.453125,9.99E-07,3.35E-06
6.46875,9.99E-07,3.51E-06
6.484375,9.99E-07,3.64E-06
6.5,9.99E-07,3.86E-06
6.515625,9.99E-07,4.16E-06
6.53125,9.99E-07,4.42E-06
6.546875,9.99E-07,4.36E-06
6.5625,9.99E-07,4.08E-06
6.578125,9.99E-07,3.55E-06
6.59375,9.99E-07,2.84E-06
6.609375,9.99E-07,2.29E-06
6.625,9.99E-07,1.88E-06
6.640625,9.99E-07,1.60E-06
6.65625,9.99E-07,1.58E-06
6.671875,9.99E-07,1.50E-06
6.6875,9.99E-07,1.45E-06
6.703125,9.99E-07,1.56E-06
6.71875,9.99E-07,1.73E-06
6.734375,9.99E-07,2.07E-06
6.75,9.99E-07,2.56E-06
6.765625,9.99E-07,3.08E-06
6.78125,9.99E-07,3.61E-06
6.796875,9.99E-07,4.12E-06
6.8125,9.99E-07,4.39E-06
6.828125,9.99E-07,4.52E-06
6.84375,9.99E-07,4.82E-06
6.859375,9.99E-07,5.16E-06
6.875,9.99E-07,5.11E-06
6.890625,9.99E-07,5.01E-06
6.90625,9.99E-07,5.18E-06
6.921875,9.99E-07,5.24E-06
6.9375,9.99E-07,5.17E-06
6.953125,9.99E-07,4.72E-06
6.96875,9.99E-07,4.33E-06
6.984375,9.99E-07,3.86E-06
7,9.99E-07,3.25E-06
7.015625,9.99E-07,2.58E-06
7.03125,9.99E-07,2.10E-06
7.046875,9.99E-07,1.87E-06
7.0625,9.99E-07,1.64E-06
7.078125,9.99E-07,1.42E-06
7.09375,9.99E-07,1.31E-06
7.109375,9.99E-07,1.41E-06
7.125,9.99E-07,1.45E-06
7.140625,9.99E-07,1.29E-06
7.15625,9.99E-07,1.30E-06
7.171875,9.99E-07,1.43E-06
7.1875,9.99E-07,1.57E-06
7.203125,9.99E-07,1.61E-06
7.21875,9.99E-07,1.61E-06
7.234375,9.99E-07,1.84E-06
7.25,9.99E-07,2.25E-06
7.265625,9.99E-07,2.49E-06
7.28125,9.99E-07,2.11E-06
7.296875,9.99E-07,1.57E-06
7.3125,9.99E-07,1.24E-06
7.328125,9.99E-07,1.02E-06
7.34375,9.99E-07,9.56E-07
7.359375,9.99E-07,1.03E-06
7.375,9.99E-07,1.08E-06
7.390625,9.99E-07,1.12E-06
7.40625,9.99E-07,1.16E-06
7.421875,9.99E-07,1.24E-06
7.4375,9.99E-07,1.34E-06
7.453125,9.99E-07,1.55E-06
7.46875,9.99E-07,1.95E-06
7.484375,9.99E-07,2.34E-06
7.5,9.99E-07,2.65E-06
7.515625,9.99E-07,2.59E-06
7.53125,9.99E-07,2.35E-06
7.546875,9.99E-07,2.17E-06
7.5625,9.99E-07,2.30E-06
7.578125,9.99E-07,2.62E-06
7.59375,9.99E-07,2.96E-06
7.609375,9.99E-07,3.23E-06
7.625,9.99E-07,3.35E-06
7.640625,9.99E-07,3.34E-06
7.65625,9.99E-07,3.12E-06
7.671875,9.99E-07,2.67E-06
7.6875,9.99E-07,2.17E-06
7.703125,9.99E-07,2.22E-06
7.71875,9.99E-07,2.92E-06
7.734375,9.99E-07,3.62E-06
7.75,9.99E-07,4.26E-06
7.765625,9.99E-07,4.84E-06
7.78125,9.99E-07,5.64E-06
7.796875,9.99E-07,6.30E-06
7.8125,9.99E-07,6.71E-06
7.828125,9.99E-07,6.93E-06
7.84375,9.99E-07,7.17E-06
7.859375,9.99E-07,7.31E-06
7.875,9.99E-07,7.14E-06
7.890625,9.99E-07,7.19E-06
7.90625,9.99E-07,7.24E-06
7.921875,9.99E-07,7.33E-06
7.9375,9.99E-07,7.41E-06
7.953125,9.99E-07,7.25E-06
7.96875,9.99E-07,7.03E-06
7.984375,9.99E-07,6.85E-06
8,9.99E-07,6.77E-06
8.015625,9.99E-07,7.04E-06
8.03125,9.99E-07,7.49E-06
8.046875,9.99E-07,7.81E-06
8.0625,9.99E-07,8.23E-06
8.078125,9.99E-07,8.68E-06
8.09375,9.99E-07,9.12E-06
8.109375,9.99E-07,1.00E-05
8.125,9.99E-07,1.12E-05
8.140625,9.99E-07,1.19E-05
8.15625,9.99E-07,1.24E-05
8.171875,9.99E-07,1.24E-05
8.1875,9.99E-07,1.21E-05
8.203125,9.99E-07,1.20E-05
8.21875,9.99E-07,1.21E-05
8.234375,9.99E-07,1.18E-05
8.25,9.99E-07,1.15E-05
8.265625,9.99E-07,1.19E-05
8.28125,9.99E-07,1.22E-05
8.296875,9.99E-07,1.22E-05
8.3125,9.99E-07,1.23E-05
8.328125,9.99E-07,1.24E-05
8.34375,9.99E-07,1.27E-05
8.359375,9.99E-07,1.29E-05
8.375,9.99E-07,1.34E-05
8.390625,9.99E-07,1.43E-05
8.40625,9.99E-07,1.49E-05
8.421875,9.99E-07,1.51E-05
8.4375,9.99E-07,1.56E-05
8.453125,9.99E-07,1.60E-05
8.46875,9.99E-07,1.57E-05
8.484375,9.99E-07,1.53E-05
8.5,9.99E-07,1.52E-05
8.515625,9.99E-07,1.54E-05
8.53125,9.99E-07,1.50E-05
8.546875,9.99E-07,1.43E-05
8.5625,9.99E-07,1.41E-05
8.578125,9.99E-07,1.39E-05
8.59375,9.99E-07,1.34E-05
8.609375,9.99E-07,1.27E-05
8.625,9.99E-07,1.21E-05
8.640625,9.99E-07,1.25E-05
8.65625,9.99E-07,1.38E-05
8.671875,9.99E-07,1.47E-05
8.6875,9.99E-07,1.50E-05
8.703125,9.99E-07,1.50E-05
8.71875,9.99E-07,1.48E-05
8.734375,9.99E-07,1.44E-05
8.75,9.99E-07,1.43E-05
8.765625,9.99E-07,1.41E-05
8.78125,9.99E-07,1.41E-05
8.796875,9.99E-07,1.35E-05
8.8125,9.99E-07,1.26E-05
8.828125,9.99E-07,1.17E-05
8.84375,9.99E-07,1.10E-05
8.859375,9.99E-07,1.08E-05
8.875,9.99E-07,1.10E-05
8.890625,9.99E-07,1.10E-05
8.90625,9.99E-07,1.03E-05
8.921875,9.99E-07,9.35E-06
8.9375,9.99E-07,8.75E-06
8.953125,9.99E-07,8.41E-06
8.96875,9.99E-07,8.61E-06
8.984375,9.99E-07,9.09E-06
9,9.99E-07,9.12E-06
9.015625,9.99E-07,9.10E-06
9.03125,9.99E-07,8.82E-06
9.046875,9.99E-07,7.88E-06
9.0625,9.99E-07,6.53E-06
9.078125,9.99E-07,5.64E-06
9.09375,9.99E-07,5.62E-06
9.109375,9.99E-07,5.75E-06
9.125,9.99E-07,5.94E-06
9.140625,9.99E-07,6.27E-06
9.15625,9.99E-07,6.76E-06
9.171875,9.99E-07,7.04E-06
9.1875,9.99E-07,7.32E-06
9.203125,9.99E-07,7.36E-06
9.21875,9.99E-07,7.32E-06
9.234375,9.99E-07,7.31E-06
9.25,9.99E-07,7.20E-06
9.265625,9.99E-07,7.17E-06
9.28125,9.99E-07,7.18E-06
9.296875,9.99E-07,7.07E-06
9.3125,9.99E-07,6.65E-06
9.328125,9.99E-07,5.85E-06
9.34375,9.99E-07,5.21E-06
9.359375,9.99E-07,4.68E-06
9.375,9.99E-07,4.34E-06
9.390625,9.99E-07,4.21E-06
9.40625,9.99E-07,3.84E-06
9.421875,9.99E-07,3.63E-06
9.4375,9.99E-07,3.58E-06
9.453125,9.99E-07,3.64E-06
9.46875,9.99E-07,3.72E-06
9.484375,9.99E-07,3.62E-06
9.5,9.99E-07,3.19E-06
9.515625,9.99E-07,2.67E-06
9.53125,9.99E-07,2.14E-06
9.546875,9.99E-07,1.79E-06
9.5625,9.99E-07,1.67E-06
9.578125,9.99E-07,1.51E-06
9.59375,9.99E-07,1.36E-06
9.609375,9.99E-07,1.38E-06
9.625,9.99E-07,1.36E-06
9.640625,9.99E-07,1.25E-06
9.65625,9.99E-07,1.18E-06
9.671875,9.99E-07,1.25E-06
9.6875,9.99E-07,1.30E-06
9.703125,9.99E-07,1.37E-06
9.71875,9.99E-07,1.44E-06
9.734375,9.99E-07,1.59E-06
9.75,9.99E-07,1.69E-06
9.765625,9.99E-07,1.74E-06
9.78125,9.99E-07,1.83E-06
9.796875,9.99E-07,1.96E-06
9.8125,9.99E-07,1.99E-06
9.828125,9.99E-07,2.00E-06
9.84375,9.99E-07,2.21E-06
9.859375,9.99E-07,2.31E-06
9.875,9.99E-07,2.28E-06
9.890625,9.99E-07,2.33E-06
9.90625,9.99E-07,2.53E-06
9.921875,9.99E-07,2.84E-06
9.9375,9.99E-07,3.00E-06
9.953125,9.99E-07,3.25E-06
9.96875,9.99E-07,3.73E-06
9.984375,9.99E-07,4.02E-06
10,9.99E-07,3.85E-06
10.015625,9.99E-07,3.26E-06
10.03125,9.99E-07,3.10E-06
10.046875,9.99E-07,3.28E-06
10.0625,9.99E-07,3.57E-06
10.078125,9.99E-07,3.83E-06
10.09375,9.99E-07,3.82E-06
10.109375,9.99E-07,3.61E-06
10.125,9.99E-07,3.50E-06
10.140625,9.99E-07,3.45E-06
10.15625,9.99E-07,3.34E-06
10.171875,9.99E-07,3.28E-06
10.1875,9.99E-07,2.96E-06
10.203125,9.99E-07,2.63E-06
10.21875,9.99E-07,2.29E-06
10.234375,9.99E-07,2.24E-06
10.25,9.99E-07,2.46E-06
10.265625,9.99E-07,2.60E-06
10.28125,9.99E-07,2.50E-06
10.296875,9.99E-07,2.20E-06
10.3125,9.99E-07,1.90E-06
10.328125,9.99E-07,1.82E-06
10.34375,9.99E-07,1.91E-06
10.359375,9.99E-07,2.01E-06
10.375,9.99E-07,2.04E-06
10.390625,9.99E-07,2.05E-06
10.40625,9.99E-07,1.76E-06
10.421875,9.99E-07,1.21E-06
10.4375,9.99E-07,7.42E-07
10.453125,9.99E-07,7.19E-07
10.46875,9.99E-07,9.38E-07
10.484375,9.99E-07,1.18E-06
10.5,9.99E-07,1.47E-06
10.515625,9.99E-07,1.87E-06
10.53125,9.99E-07,2.25E-06
10.546875,9.99E-07,2.58E-06
10.5625,9.99E-07,2.87E-06
10.578125,9.99E-07,3.03E-06
10.59375,9.99E-07,3.14E-06
10.609375,9.99E-07,3.22E-06
10.625,9.99E-07,3.34E-06
10.640625,9.99E-07,3.20E-06
10.65625,9.99E-07,2.86E-06
10.671875,9.99E-07,2.56E-06
10.6875,9.99E-07,2.39E-06
10.703125,9.99E-07,2.44E-06
10.71875,9.99E-07,2.63E-06
10.734375,9.99E-07,2.86E-06
10.75,9.99E-07,3.15E-06
10.765625,9.99E-07,3.55E-06
10.78125,9.99E-07,4.02E-06
10.796875,9.99E-07,4.39E-06
10.8125,9.99E-07,4.69E-06
10.828125,9.99E-07,5.19E-06
10.84375,9.99E-07,5.99E-06
10.859375,9.99E-07,7.02E-06
10.875,9.99E-07,7.75E-06
10.890625,9.99E-07,8.01E-06
10.90625,9.99E-07,7.87E-06
10.921875,9.99E-07,7.57E-06
10.9375,9.99E-07,7.41E-06
10.953125,9.99E-07,7.18E-06
10.96875,9.99E-07,7.05E-06
10.984375,9.99E-07,7.13E-06
11,9.99E-07,7.30E-06
11.015625,9.99E-07,7.25E-06
11.03125,9.99E-07,7.30E-06
11.046875,9.99E-07,7.59E-06
11.0625,9.99E-07,7.92E-06
11.078125,9.99E-07,8.38E-06
11.09375,9.99E-07,8.77E-06
11.109375,9.99E-07,9.14E-06
11.125,9.99E-07,9.13E-06
11.140625,9.99E-07,9.04E-06
11.15625,9.99E-07,9.21E-06
11.171875,9.99E-07,9.18E-06
11.1875,9.99E-07,9.11E-06
11.203125,9.99E-07,9.52E-06
11.21875,9.99E-07,9.92E-06
11.234375,9.99E-07,9.99E-06
11.25,9.99E-07,1.04E-05
11.265625,9.99E-07,1.12E-05
11.28125,9.99E-07,1.19E-05
11.296875,9.99E-07,1.25E-05
11.3125,9.99E-07,1.31E-05
11.328125,9.99E-07,1.37E-05
11.34375,9.99E-07,1.37E-05
11.359375,9.99E-07,1.32E-05
11.375,9.99E-07,1.31E-05
11.390625,9.99E-07,1.41E-05
11.40625,9.99E-07,1.50E-05
11.421875,9.99E-07,1.52E-05
11.4375,9.99E-07,1.52E-05
11.453125,9.99E-07,1.49E-05
11.46875,9.99E-07,1.47E-05
11.484375,9.99E-07,1.49E-05
11.5,9.99E-07,1.49E-05
11.515625,9.99E-07,1.47E-05
11.53125,9.99E-07,1.43E-05
11.546875,9.99E-07,1.43E-05
11.5625,9.99E-07,1.46E-05
