Bits,InputPower,OutputPower
33.796875,0.000999001,1.03E-07
33.8125,0.000999001,1.12E-07
33.828125,0.000999001,1.11E-07
33.84375,0.000999001,1.04E-07
33.859375,0.000999001,1.12E-07
33.875,0.000999001,1.09E-07
33.890625,0.000999001,1.05E-07
33.90625,0.000999001,1.08E-07
33.921875,0.000999001,1.07E-07
33.9375,0.000999001,1.13E-07
33.953125,0.000999001,9.71E-08
33.96875,0.000999001,1.12E-07
33.984375,0.000999001,9.91E-08
34,0.000999001,1.05E-07
34.015625,0.000999001,9.72E-08
34.03125,0.000999001,1.04E-07
34.046875,0.000999001,9.91E-08
34.0625,0.000999001,9.54E-08
34.078125,0.000999001,1.03E-07
34.09375,0.000999001,9.44E-08
34.109375,0.000999001,9.60E-08
34.125,0.000999001,8.96E-08
34.140625,0.000999001,1.00E-07
34.15625,0.000999001,8.55E-08
34.171875,0.000999001,9.52E-08
34.1875,0.000999001,9.20E-08
34.203125,0.000999001,9.52E-08
34.21875,0.000999001,8.93E-08
34.234375,0.000999001,9.42E-08
34.25,0.000999001,9.30E-08
34.265625,0.000999001,8.82E-08
34.28125,0.000999001,9.47E-08
34.296875,0.000999001,9.69E-08
34.3125,0.000999001,9.50E-08
34.328125,0.000999001,9.55E-08
34.34375,0.000999001,9.50E-08
34.359375,0.000999001,9.81E-08
34.375,0.000999001,8.79E-08
34.390625,0.000999001,9.68E-08
34.40625,0.000999001,9.62E-08
34.421875,0.000999001,8.97E-08
34.4375,0.000999001,9.96E-08
34.453125,0.000999001,9.37E-08
34.46875,0.000999001,1.02E-07
34.484375,0.000999001,9.12E-08
34.5,0.000999001,1.05E-07
34.515625,0.000999001,9.59E-08
34.53125,0.000999001,9.69E-08
34.546875,0.000999001,1.01E-07
34.5625,0.000999001,9.70E-08
34.578125,0.000999001,9.75E-08
34.59375,0.000999001,9.94E-08
34.609375,0.000999001,1.01E-07
34.625,0.000999001,9.88E-08
34.640625,0.000999001,9.93E-08
34.65625,0.000999001,1.00E-07
34.671875,0.000999001,1.01E-07
34.6875,0.000999001,9.03E-08
34.703125,0.000999001,1.08E-07
34.71875,0.000999001,9.34E-08
34.734375,0.000999001,1.05E-07
34.75,0.000999001,1.01E-07
34.765625,0.000999001,1.09E-07
34.78125,0.000999001,1.01E-07
34.796875,0.000999001,1.09E-07
34.8125,0.000999001,1.07E-07
34.828125,0.000999001,1.09E-07
34.84375,0.000999001,9.64E-08
34.859375,0.000999001,1.15E-07
34.875,0.000999001,9.76E-08
34.890625,0.000999001,1.08E-07
34.90625,0.000999001,1.08E-07
34.921875,0.000999001,1.00E-07
34.9375,0.000999001,1.16E-07
34.953125,0.000999001,9.30E-08
34.96875,0.000999001,1.22E-07
34.984375,0.000999001,9.50E-08
35,0.000999001,1.09E-07
35.015625,0.000949268,1.07E-07
35.03125,0.000610066,9.67E-08
35.046875,0.000199721,1.10E-07
35.0625,3.75E-05,1.04E-07
35.078125,6.13E-06,1.01E-07
35.09375,1.74E-06,1.11E-07
35.109375,1.11E-06,9.69E-08
35.125,1.01E-06,1.10E-07
35.140625,1.00E-06,9.74E-08
35.15625,9.99E-07,1.05E-07
35.171875,9.99E-07,1.08E-07
35.1875,9.99E-07,8.80E-08
35.203125,9.99E-07,1.14E-07
35.21875,9.99E-07,9.10E-08
35.234375,9.99E-07,9.90E-08
35.25,9.99E-07,1.10E-07
35.265625,9.99E-07,9.31E-08
35.28125,9.99E-07,1.12E-07
35.296875,9.99E-07,9.21E-08
35.3125,9.99E-07,1.08E-07
35.328125,9.99E-07,9.63E-08
35.34375,9.99E-07,9.54E-08
35.359375,9.99E-07,1.05E-07
35.375,9.99E-07,9.23E-08
35.390625,9.99E-07,1.00E-07
35.40625,9.99E-07,1.04E-07
35.421875,9.99E-07,9.53E-08
35.4375,9.99E-07,1.03E-07
35.453125,9.99E-07,1.04E-07
35.46875,9.99E-07,9.03E-08
35.484375,9.99E-07,1.07E-07
35.5,9.99E-07,9.12E-08
35.515625,9.99E-07,1.04E-07
35.53125,9.99E-07,9.36E-08
35.546875,9.99E-07,9.98E-08
35.5625,9.99E-07,9.84E-08
35.578125,9.99E-07,9.09E-08
35.59375,9.99E-07,1.01E-07
35.609375,9.99E-07,8.99E-08
35.625,9.99E-07,9.25E-08
35.640625,9.99E-07,9.28E-08
35.65625,9.99E-07,9.29E-08
35.671875,9.99E-07,8.90E-08
35.6875,9.99E-07,9.99E-08
35.703125,9.99E-07,9.09E-08
35.71875,9.99E-07,9.31E-08
35.734375,9.99E-07,9.84E-08
35.75,9.99E-07,9.26E-08
35.765625,9.99E-07,9.51E-08
35.78125,9.99E-07,9.93E-08
35.796875,9.99E-07,9.40E-08
35.8125,9.99E-07,1.00E-07
35.828125,9.99E-07,9.62E-08
35.84375,9.99E-07,9.86E-08
35.859375,9.99E-07,9.56E-08
35.875,9.99E-07,9.87E-08
35.890625,9.99E-07,9.57E-08
35.90625,9.99E-07,1.00E-07
35.921875,9.99E-07,9.57E-08
35.9375,9.99E-07,1.00E-07
35.953125,9.99E-07,9.62E-08
35.96875,9.99E-07,1.00E-07
35.984375,9.99E-07,1.03E-07
36,9.99E-07,9.51E-08
36.015625,5.07E-05,1.02E-07
36.03125,0.000389934,1.04E-07
36.046875,0.000800279,9.16E-08
36.0625,0.000962522,1.07E-07
36.078125,0.000993874,9.54E-08
36.09375,0.000998258,9.42E-08
36.109375,0.000998893,1.08E-07
36.125,0.000998988,8.87E-08
36.140625,0.000999,1.04E-07
36.15625,0.000999001,1.01E-07
36.171875,0.000999001,9.15E-08
36.1875,0.000999001,1.01E-07
36.203125,0.000999001,9.66E-08
36.21875,0.000999001,9.46E-08
36.234375,0.000999001,1.05E-07
36.25,0.000999001,9.46E-08
36.265625,0.000999001,9.51E-08
36.28125,0.000999001,1.03E-07
36.296875,0.000999001,8.67E-08
36.3125,0.000999001,1.05E-07
36.328125,0.000999001,9.15E-08
36.34375,0.000999001,9.63E-08
36.359375,0.000999001,1.04E-07
36.375,0.000999001,9.47E-08
36.390625,0.000999001,1.05E-07
36.40625,0.000999001,1.06E-07
36.421875,0.000999001,9.56E-08
36.4375,0.000999001,1.12E-07
36.453125,0.000999001,1.01E-07
36.46875,0.000999001,9.52E-08
36.484375,0.000999001,1.17E-07
36.5,0.000999001,8.82E-08
36.515625,0.000999001,1.11E-07
36.53125,0.000999001,1.03E-07
36.546875,0.000999001,9.68E-08
36.5625,0.000999001,1.08E-07
36.578125,0.000999001,1.06E-07
36.59375,0.000999001,1.02E-07
36.609375,0.000999001,1.07E-07
36.625,0.000999001,1.12E-07
36.640625,0.000999001,9.50E-08
36.65625,0.000999001,1.19E-07
36.671875,0.000999001,9.31E-08
36.6875,0.000999001,9.84E-08
36.703125,0.000999001,1.06E-07
36.71875,0.000999001,8.92E-08
36.734375,0.000999001,1.01E-07
36.75,0.000999001,1.08E-07
36.765625,0.000999001,8.72E-08
36.78125,0.000999001,1.06E-07
36.796875,0.000999001,1.03E-07
36.8125,0.000999001,8.99E-08
36.828125,0.000999001,1.16E-07
36.84375,0.000999001,9.85E-08
36.859375,0.000999001,9.71E-08
36.875,0.000999001,1.15E-07
36.890625,0.000999001,9.31E-08
36.90625,0.000999001,1.06E-07
36.921875,0.000999001,1.12E-07
36.9375,0.000999001,9.87E-08
36.953125,0.000999001,1.04E-07
36.96875,0.000999001,1.16E-07
36.984375,0.000999001,9.69E-08
37,0.000999001,1.07E-07
37.015625,0.000999001,1.21E-07
37.03125,0.000999001,7.94E-08
37.046875,0.000999001,1.27E-07
37.0625,0.000999001,9.26E-08
37.078125,0.000999001,9.33E-08
37.09375,0.000999001,1.11E-07
37.109375,0.000999001,9.13E-08
37.125,0.000999001,9.18E-08
37.140625,0.000999001,1.18E-07
37.15625,0.000999001,8.25E-08
37.171875,0.000999001,1.11E-07
37.1875,0.000999001,1.02E-07
37.203125,0.000999001,9.71E-08
37.21875,0.000999001,1.06E-07
37.234375,0.000999001,1.00E-07
37.25,0.000999001,1.03E-07
37.265625,0.000999001,9.77E-08
37.28125,0.000999001,1.08E-07
37.296875,0.000999001,9.23E-08
37.3125,0.000999001,9.99E-08
37.328125,0.000999001,1.05E-07
37.34375,0.000999001,9.21E-08
37.359375,0.000999001,1.00E-07
37.375,0.000999001,1.13E-07
37.390625,0.000999001,8.59E-08
37.40625,0.000999001,1.16E-07
37.421875,0.000999001,9.78E-08
37.4375,0.000999001,9.73E-08
37.453125,0.000999001,1.06E-07
37.46875,0.000999001,1.03E-07
37.484375,0.000999001,9.28E-08
37.5,0.000999001,1.06E-07
37.515625,0.000999001,9.97E-08
37.53125,0.000999001,8.82E-08
37.546875,0.000999001,1.06E-07
37.5625,0.000999001,9.71E-08
37.578125,0.000999001,8.71E-08
37.59375,0.000999001,1.01E-07
37.609375,0.000999001,1.00E-07
37.625,0.000999001,7.79E-08
37.640625,0.000999001,1.16E-07
37.65625,0.000999001,8.87E-08
37.671875,0.000999001,8.75E-08
37.6875,0.000999001,1.13E-07
37.703125,0.000999001,8.91E-08
37.71875,0.000999001,8.86E-08
37.734375,0.000999001,1.21E-07
37.75,0.000999001,7.70E-08
37.765625,0.000999001,1.01E-07
37.78125,0.000999001,1.06E-07
37.796875,0.000999001,8.03E-08
37.8125,0.000999001,9.76E-08
37.828125,0.000999001,1.05E-07
37.84375,0.000999001,7.64E-08
37.859375,0.000999001,1.03E-07
37.875,0.000999001,8.67E-08
37.890625,0.000999001,9.07E-08
37.90625,0.000999001,9.71E-08
37.921875,0.000999001,9.22E-08
37.9375,0.000999001,1.01E-07
37.953125,0.000999001,8.86E-08
37.96875,0.000999001,1.06E-07
37.984375,0.000999001,1.02E-07
38,0.000999001,9.04E-08
38.015625,0.000999001,1.16E-07
38.03125,0.000999001,1.01E-07
38.046875,0.000999001,9.18E-08
38.0625,0.000999001,1.17E-07
38.078125,0.000999001,9.40E-08
38.09375,0.000999001,1.00E-07
38.109375,0.000999001,1.12E-07
38.125,0.000999001,9.95E-08
38.140625,0.000999001,9.84E-08
38.15625,0.000999001,1.03E-07
38.171875,0.000999001,1.01E-07
38.1875,0.000999001,9.88E-08
38.203125,0.000999001,9.83E-08
38.21875,0.000999001,1.16E-07
38.234375,0.000999001,8.95E-08
38.25,0.000999001,1.03E-07
38.265625,0.000999001,1.17E-07
38.28125,0.000999001,9.01E-08
38.296875,0.000999001,9.96E-08
38.3125,0.000999001,1.35E-07
38.328125,0.000999001,6.85E-08
38.34375,0.000999001,1.24E-07
38.359375,0.000999001,1.11E-07
38.375,0.000999001,9.39E-08
38.390625,0.000999001,1.04E-07
38.40625,0.000999001,1.26E-07
38.421875,0.000999001,8.66E-08
38.4375,0.000999001,1.10E-07
38.453125,0.000999001,1.31E-07
38.46875,0.000999001,8.50E-08
38.484375,0.000999001,1.12E-07
38.5,0.000999001,1.26E-07
38.515625,0.000999001,9.29E-08
38.53125,0.000999001,1.01E-07
38.546875,0.000999001,1.41E-07
38.5625,0.000999001,6.97E-08
38.578125,0.000999001,1.40E-07
38.59375,0.000999001,9.22E-08
38.609375,0.000999001,1.14E-07
38.625,0.000999001,1.05E-07
38.640625,0.000999001,9.91E-08
38.65625,0.000999001,1.26E-07
38.671875,0.000999001,8.49E-08
38.6875,0.000999001,1.10E-07
38.703125,0.000999001,1.13E-07
38.71875,0.000999001,8.68E-08
38.734375,0.000999001,1.07E-07
38.75,0.000999001,1.13E-07
38.765625,0.000999001,8.24E-08
38.78125,0.000999001,1.16E-07
38.796875,0.000999001,9.87E-08
38.8125,0.000999001,1.01E-07
38.828125,0.000999001,1.01E-07
38.84375,0.000999001,9.81E-08
38.859375,0.000999001,1.09E-07
38.875,0.000999001,9.66E-08
38.890625,0.000999001,9.96E-08
38.90625,0.000999001,1.08E-07
38.921875,0.000999001,9.85E-08
38.9375,0.000999001,9.03E-08
38.953125,0.000999001,1.05E-07
38.96875,0.000999001,1.06E-07
38.984375,0.000999001,8.27E-08
39,0.000999001,1.06E-07
39.015625,0.000949268,1.22E-07
39.03125,0.000610066,6.92E-08
39.046875,0.000199721,1.20E-07
39.0625,3.75E-05,1.21E-07
39.078125,6.13E-06,7.14E-08
39.09375,1.74E-06,1.17E-07
39.109375,1.11E-06,1.13E-07
39.125,1.01E-06,7.49E-08
39.140625,1.00E-06,1.03E-07
39.15625,9.99E-07,1.11E-07
39.171875,9.99E-07,8.47E-08
39.1875,9.99E-07,9.85E-08
39.203125,9.99E-07,1.02E-07
39.21875,9.99E-07,9.07E-08
39.234375,9.99E-07,9.06E-08
39.25,9.99E-07,9.12E-08
39.265625,9.99E-07,1.04E-07
39.28125,9.99E-07,9.72E-08
39.296875,9.99E-07,8.16E-08
39.3125,9.99E-07,1.14E-07
39.328125,9.99E-07,1.01E-07
39.34375,9.99E-07,7.86E-08
39.359375,9.99E-07,1.12E-07
39.375,9.99E-07,1.09E-07
39.390625,9.99E-07,7.90E-08
39.40625,9.99E-07,9.73E-08
39.421875,9.99E-07,1.26E-07
39.4375,9.99E-07,7.80E-08
39.453125,9.99E-07,9.43E-08
39.46875,9.99E-07,1.21E-07
39.484375,9.99E-07,8.37E-08
39.5,9.99E-07,9.75E-08
39.515625,9.99E-07,1.08E-07
39.53125,9.99E-07,9.27E-08
39.546875,9.99E-07,1.07E-07
39.5625,9.99E-07,7.94E-08
39.578125,9.99E-07,1.13E-07
39.59375,9.99E-07,1.11E-07
39.609375,9.99E-07,6.97E-08
39.625,9.99E-07,1.11E-07
39.640625,9.99E-07,1.18E-07
39.65625,9.99E-07,7.68E-08
39.671875,9.99E-07,8.43E-08
39.6875,9.99E-07,1.51E-07
39.703125,9.99E-07,6.49E-08
39.71875,9.99E-07,9.16E-08
39.734375,9.99E-07,1.26E-07
39.75,9.99E-07,8.63E-08
39.765625,9.99E-07,7.36E-08
39.78125,9.99E-07,1.07E-07
39.796875,9.99E-07,1.22E-07
39.8125,9.99E-07,5.85E-08
39.828125,9.99E-07,1.08E-07
39.84375,9.99E-07,1.15E-07
39.859375,9.99E-07,7.37E-08
39.875,9.99E-07,9.18E-08
39.890625,9.99E-07,1.03E-07
39.90625,9.99E-07,9.35E-08
39.921875,9.99E-07,9.46E-08
39.9375,9.99E-07,9.61E-08
39.953125,9.99E-07,9.90E-08
39.96875,9.99E-07,1.08E-07
39.984375,9.99E-07,9.07E-08
40,9.99E-07,8.39E-08
40.015625,9.99E-07,1.39E-07
40.03125,9.99E-07,8.14E-08
40.046875,9.99E-07,8.62E-08
40.0625,9.99E-07,1.42E-07
40.078125,9.99E-07,8.25E-08
40.09375,9.99E-07,1.01E-07
40.109375,9.99E-07,1.04E-07
40.125,9.99E-07,1.18E-07
40.140625,9.99E-07,9.26E-08
40.15625,9.99E-07,1.02E-07
40.171875,9.99E-07,1.17E-07
40.1875,9.99E-07,9.64E-08
40.203125,9.99E-07,1.15E-07
40.21875,9.99E-07,9.10E-08
40.234375,9.99E-07,1.13E-07
40.25,9.99E-07,1.32E-07
40.265625,9.99E-07,7.81E-08
40.28125,9.99E-07,1.07E-07
40.296875,9.99E-07,1.40E-07
40.3125,9.99E-07,9.30E-08
40.328125,9.99E-07,8.11E-08
40.34375,9.99E-07,1.36E-07
40.359375,9.99E-07,1.29E-07
40.375,9.99E-07,6.22E-08
40.390625,9.99E-07,1.16E-07
40.40625,9.99E-07,1.42E-07
40.421875,9.99E-07,7.97E-08
40.4375,9.99E-07,8.73E-08
40.453125,9.99E-07,1.23E-07
40.46875,9.99E-07,1.23E-07
40.484375,9.99E-07,7.06E-08
40.5,9.99E-07,1.10E-07
40.515625,9.99E-07,1.31E-07
40.53125,9.99E-07,8.94E-08
40.546875,9.99E-07,8.76E-08
40.5625,9.99E-07,1.14E-07
40.578125,9.99E-07,1.12E-07
40.59375,9.99E-07,8.96E-08
40.609375,9.99E-07,1.02E-07
40.625,9.99E-07,1.01E-07
40.640625,9.99E-07,1.08E-07
40.65625,9.99E-07,1.16E-07
40.671875,9.99E-07,6.69E-08
40.6875,9.99E-07,1.26E-07
40.703125,9.99E-07,1.29E-07
40.71875,9.99E-07,6.83E-08
40.734375,9.99E-07,1.03E-07
40.75,9.99E-07,1.25E-07
40.765625,9.99E-07,9.85E-08
40.78125,9.99E-07,8.10E-08
40.796875,9.99E-07,1.03E-07
40.8125,9.99E-07,1.37E-07
40.828125,9.99E-07,8.53E-08
40.84375,9.99E-07,9.06E-08
40.859375,9.99E-07,1.19E-07
40.875,9.99E-07,9.90E-08
40.890625,9.99E-07,1.00E-07
40.90625,9.99E-07,9.76E-08
40.921875,9.99E-07,7.94E-08
40.9375,9.99E-07,1.34E-07
40.953125,9.99E-07,9.21E-08
40.96875,9.99E-07,6.35E-08
40.984375,9.99E-07,1.18E-07
41,9.99E-07,1.44E-07
41.015625,5.07E-05,7.10E-08
41.03125,0.000389934,6.63E-08
41.046875,0.000800279,1.66E-07
41.0625,0.000962522,1.16E-07
41.078125,0.000993874,3.70E-08
41.09375,0.000998258,1.35E-07
41.109375,0.000998893,1.41E-07
41.125,0.000998988,7.31E-08
41.140625,0.000999,7.46E-08
41.15625,0.000999001,1.26E-07
41.171875,0.000999001,1.16E-07
41.1875,0.000999001,8.90E-08
41.203125,0.000999001,8.03E-08
41.21875,0.000999001,1.21E-07
41.234375,0.000999001,1.09E-07
41.25,0.000999001,9.13E-08
41.265625,0.000999001,9.35E-08
41.28125,0.000999001,1.08E-07
41.296875,0.000999001,1.06E-07
41.3125,0.000999001,1.15E-07
41.328125,0.000999001,7.90E-08
41.34375,0.000999001,9.86E-08
41.359375,0.000999001,1.45E-07
41.375,0.000999001,9.49E-08
41.390625,0.000999001,7.70E-08
41.40625,0.000999001,1.14E-07
41.421875,0.000999001,1.35E-07
41.4375,0.000999001,9.00E-08
41.453125,0.000999001,7.84E-08
41.46875,0.000999001,1.26E-07
41.484375,0.000999001,1.14E-07
41.5,0.000999001,9.82E-08
41.515625,0.000999001,9.57E-08
41.53125,0.000999001,1.05E-07
41.546875,0.000999001,1.17E-07
41.5625,0.000999001,1.14E-07
41.578125,0.000999001,9.90E-08
41.59375,0.000999001,7.79E-08
41.609375,0.000999001,1.44E-07
41.625,0.000999001,1.51E-07
41.640625,0.000999001,5.59E-08
41.65625,0.000999001,9.00E-08
41.671875,0.000999001,1.84E-07
41.6875,0.000999001,1.15E-07
41.703125,0.000999001,5.11E-08
41.71875,0.000999001,1.07E-07
41.734375,0.000999001,1.69E-07
41.75,0.000999001,1.03E-07
41.765625,0.000999001,4.82E-08
41.78125,0.000999001,1.09E-07
41.796875,0.000999001,1.80E-07
41.8125,0.000999001,7.40E-08
41.828125,0.000999001,6.69E-08
41.84375,0.000999001,1.06E-07
41.859375,0.000999001,1.21E-07
41.875,0.000999001,1.06E-07
41.890625,0.000999001,5.94E-08
41.90625,0.000999001,9.45E-08
41.921875,0.000999001,1.36E-07
41.9375,0.000999001,7.52E-08
41.953125,0.000999001,8.93E-08
41.96875,0.000999001,8.09E-08
41.984375,0.000999001,8.60E-08
42,0.000999001,1.38E-07
42.015625,0.000949268,9.26E-08
42.03125,0.000610066,5.87E-08
42.046875,0.000199721,1.26E-07
42.0625,3.75E-05,1.18E-07
42.078125,6.13E-06,8.15E-08
42.09375,1.74E-06,8.05E-08
42.109375,1.11E-06,9.60E-08
42.125,1.01E-06,1.06E-07
42.140625,1.00E-06,1.14E-07
42.15625,9.99E-07,8.16E-08
42.171875,9.99E-07,7.58E-08
42.1875,9.99E-07,1.16E-07
42.203125,9.99E-07,1.22E-07
42.21875,9.99E-07,8.30E-08
42.234375,9.99E-07,8.97E-08
42.25,9.99E-07,9.04E-08
42.265625,9.99E-07,1.35E-07
42.28125,9.99E-07,1.31E-07
42.296875,9.99E-07,7.25E-08
42.3125,9.99E-07,7.21E-08
42.328125,9.99E-07,1.42E-07
42.34375,9.99E-07,1.56E-07
42.359375,9.99E-07,7.94E-08
42.375,9.99E-07,4.64E-08
42.390625,9.99E-07,1.64E-07
42.40625,9.99E-07,1.69E-07
42.421875,9.99E-07,7.79E-08
42.4375,9.99E-07,4.62E-08
42.453125,9.99E-07,1.40E-07
42.46875,9.99E-07,1.91E-07
42.484375,9.99E-07,9.24E-08
42.5,9.99E-07,5.12E-08
42.515625,9.99E-07,1.21E-07
42.53125,9.99E-07,1.60E-07
42.546875,9.99E-07,1.32E-07
42.5625,9.99E-07,5.44E-08
42.578125,9.99E-07,9.22E-08
42.59375,9.99E-07,1.64E-07
42.609375,9.99E-07,1.10E-07
42.625,9.99E-07,8.61E-08
42.640625,9.99E-07,1.15E-07
42.65625,9.99E-07,8.55E-08
42.671875,9.99E-07,1.14E-07
42.6875,9.99E-07,1.57E-07
42.703125,9.99E-07,1.04E-07
42.71875,9.99E-07,4.90E-08
42.734375,9.99E-07,1.52E-07
42.75,9.99E-07,1.61E-07
42.765625,9.99E-07,9.81E-08
42.78125,9.99E-07,6.60E-08
42.796875,9.99E-07,1.17E-07
42.8125,9.99E-07,1.35E-07
42.828125,9.99E-07,1.35E-07
42.84375,9.99E-07,8.40E-08
42.859375,9.99E-07,8.56E-08
42.875,9.99E-07,1.15E-07
42.890625,9.99E-07,1.34E-07
42.90625,9.99E-07,1.16E-07
42.921875,9.99E-07,9.37E-08
42.9375,9.99E-07,7.81E-08
42.953125,9.99E-07,9.55E-08
42.96875,9.99E-07,1.79E-07
42.984375,9.99E-07,1.28E-07
43,9.99E-07,4.83E-08
43.015625,5.07E-05,8.05E-08
43.03125,0.000389934,1.57E-07
43.046875,0.000800279,1.71E-07
43.0625,0.000962522,8.28E-08
43.078125,0.000993874,3.65E-08
43.09375,0.000998258,1.33E-07
43.109375,0.000998893,2.28E-07
43.125,0.000998988,1.16E-07
43.140625,0.000999,4.01E-08
43.15625,0.000999001,8.71E-08
43.171875,0.000999001,1.94E-07
43.1875,0.000999001,1.41E-07
43.203125,0.000999001,7.04E-08
43.21875,0.000999001,5.31E-08
43.234375,0.000999001,1.12E-07
43.25,0.000999001,1.58E-07
43.265625,0.000999001,1.20E-07
43.28125,0.000999001,5.51E-08
43.296875,0.000999001,1.09E-07
43.3125,0.000999001,1.21E-07
43.328125,0.000999001,8.41E-08
43.34375,0.000999001,1.27E-07
43.359375,0.000999001,1.39E-07
43.375,0.000999001,5.11E-08
43.390625,0.000999001,1.03E-07
43.40625,0.000999001,1.53E-07
43.421875,0.000999001,1.20E-07
43.4375,0.000999001,8.35E-08
43.453125,0.000999001,9.11E-08
43.46875,0.000999001,8.59E-08
43.484375,0.000999001,1.41E-07
43.5,0.000999001,1.40E-07
43.515625,0.000999001,9.65E-08
43.53125,0.000999001,6.36E-08
43.546875,0.000999001,1.09E-07
43.5625,0.000999001,1.31E-07
43.578125,0.000999001,1.14E-07
43.59375,0.000999001,1.06E-07
43.609375,0.000999001,9.08E-08
43.625,0.000999001,6.15E-08
43.640625,0.000999001,1.24E-07
43.65625,0.000999001,1.96E-07
43.671875,0.000999001,1.21E-07
43.6875,0.000999001,4.26E-08
43.703125,0.000999001,6.26E-08
43.71875,0.000999001,1.73E-07
43.734375,0.000999001,2.18E-07
43.75,0.000999001,1.18E-07
43.765625,0.000999001,1.45E-08
43.78125,0.000999001,1.17E-07
43.796875,0.000999001,2.59E-07
43.8125,0.000999001,1.80E-07
43.828125,0.000999001,4.58E-08
43.84375,0.000999001,5.13E-08
43.859375,0.000999001,1.16E-07
43.875,0.000999001,1.75E-07
43.890625,0.000999001,1.56E-07
43.90625,0.000999001,6.66E-08
43.921875,0.000999001,4.71E-08
43.9375,0.000999001,1.37E-07
43.953125,0.000999001,1.45E-07
43.96875,0.000999001,1.01E-07
43.984375,0.000999001,9.06E-08
44,0.000999001,8.56E-08
44.015625,0.000999001,7.91E-08
44.03125,0.000999001,7.58E-08
44.046875,0.000999001,1.44E-07
44.0625,0.000999001,1.48E-07
44.078125,0.000999001,6.02E-08
44.09375,0.000999001,5.73E-08
44.109375,0.000999001,1.10E-07
44.125,0.000999001,1.22E-07
44.140625,0.000999001,1.00E-07
44.15625,0.000999001,1.16E-07
44.171875,0.000999001,5.80E-08
44.1875,0.000999001,6.35E-08
44.203125,0.000999001,1.15E-07
44.21875,0.000999001,1.58E-07
44.234375,0.000999001,9.93E-08
44.25,0.000999001,7.99E-08
44.265625,0.000999001,6.81E-08
44.28125,0.000999001,9.02E-08
44.296875,0.000999001,1.08E-07
44.3125,0.000999001,1.81E-07
44.328125,0.000999001,1.27E-07
44.34375,0.000999001,5.81E-08
44.359375,0.000999001,3.95E-08
44.375,0.000999001,1.45E-07
44.390625,0.000999001,2.26E-07
44.40625,0.000999001,1.90E-07
44.421875,0.000999001,6.23E-08
44.4375,0.000999001,2.45E-08
44.453125,0.000999001,1.58E-07
44.46875,0.000999001,2.74E-07
44.484375,0.000999001,2.13E-07
44.5,0.000999001,4.58E-08
44.515625,0.000999001,3.40E-08
44.53125,0.000999001,1.21E-07
44.546875,0.000999001,1.97E-07
44.5625,0.000999001,1.78E-07
44.578125,0.000999001,9.38E-08
44.59375,0.000999001,3.00E-08
44.609375,0.000999001,9.01E-08
44.625,0.000999001,1.80E-07
44.640625,0.000999001,1.40E-07
44.65625,0.000999001,7.64E-08
44.671875,0.000999001,9.34E-08
44.6875,0.000999001,1.28E-07
44.703125,0.000999001,6.94E-08
44.71875,0.000999001,6.45E-08
44.734375,0.000999001,1.77E-07
44.75,0.000999001,1.94E-07
44.765625,0.000999001,8.96E-08
44.78125,0.000999001,4.92E-08
44.796875,0.000999001,7.68E-08
44.8125,0.000999001,1.14E-07
44.828125,0.000999001,1.72E-07
44.84375,0.000999001,1.61E-07
44.859375,0.000999001,9.73E-08
44.875,0.000999001,3.45E-08
44.890625,0.000999001,1.03E-07
44.90625,0.000999001,1.34E-07
44.921875,0.000999001,1.41E-07
44.9375,0.000999001,1.26E-07
44.953125,0.000999001,1.18E-07
44.96875,0.000999001,6.97E-08
44.984375,0.000999001,3.75E-08
45,0.000999001,1.19E-07
45.015625,0.000949268,2.20E-07
45.03125,0.000610066,2.17E-07
45.046875,0.000199721,1.21E-07
45.0625,3.75E-05,1.67E-08
45.078125,6.13E-06,5.85E-08
45.09375,1.74E-06,2.17E-07
45.109375,1.11E-06,3.14E-07
45.125,1.01E-06,2.45E-07
45.140625,1.00E-06,6.18E-08
45.15625,9.99E-07,1.11E-08
45.171875,9.99E-07,1.50E-07
45.1875,9.99E-07,2.93E-07
45.203125,9.99E-07,2.70E-07
45.21875,9.99E-07,1.23E-07
45.234375,9.99E-07,2.76E-08
45.25,9.99E-07,4.38E-08
45.265625,9.99E-07,1.51E-07
45.28125,9.99E-07,2.29E-07
45.296875,9.99E-07,1.78E-07
45.3125,9.99E-07,6.54E-08
45.328125,9.99E-07,5.97E-08
45.34375,9.99E-07,1.24E-07
45.359375,9.99E-07,1.08E-07
45.375,9.99E-07,5.08E-08
45.390625,9.99E-07,1.41E-07
45.40625,9.99E-07,2.45E-07
45.421875,9.99E-07,1.34E-07
45.4375,9.99E-07,4.21E-08
45.453125,9.99E-07,4.92E-08
45.46875,9.99E-07,1.18E-07
45.484375,9.99E-07,1.23E-07
45.5,9.99E-07,1.81E-07
45.515625,9.99E-07,1.57E-07
45.53125,9.99E-07,8.23E-08
45.546875,9.99E-07,3.27E-08
45.5625,9.99E-07,7.63E-08
45.578125,9.99E-07,1.59E-07
45.59375,9.99E-07,1.45E-07
45.609375,9.99E-07,1.21E-07
45.625,9.99E-07,1.05E-07
45.640625,9.99E-07,1.23E-07
45.65625,9.99E-07,4.71E-08
45.671875,9.99E-07,3.61E-08
45.6875,9.99E-07,1.37E-07
45.703125,9.99E-07,2.72E-07
45.71875,9.99E-07,2.70E-07
45.734375,9.99E-07,1.45E-07
45.75,9.99E-07,2.96E-08
45.765625,9.99E-07,2.31E-08
